,QUARTER,TIME_REMAINING,HOUSTON_ACTION,DALLAS_ACTION,HOUSTON_SCORE,DALLAS_SCORE
387,4,9:38.0,,T. Chandler misses free throw 1 of 2,81,83
388,4,9:38.0,,Offensive rebound by Team,81,83
389,4,9:38.0,,T. Chandler misses free throw 2 of 2,81,83
390,4,9:37.0,Defensive rebound by D. Howard,,81,83
391,4,9:25.0,T. Jones makes 2-pt jump shot from 2 ft,,83,83
392,4,9:22.0,,Dallas full timeout,83,83
393,4,9:07.0,,Shooting foul by D. Howard (drawn by R. Jefferson),83,83
394,4,9:07.0,,R. Jefferson makes free throw 1 of 2,83,84
395,4,9:07.0,,R. Jefferson makes free throw 2 of 2,83,85
396,4,8:49.0,Turnover by C. Brewer (bad pass),,83,85
397,4,8:41.0,,J. Barea misses 3-pt jump shot from 24 ft,83,85
398,4,8:40.0,Defensive rebound by D. Howard,,83,85
399,4,8:27.0,D. Howard makes 2-pt dunk at rim (assist by T. Jones),,85,85
400,4,8:02.0,,R. Jefferson makes 3-pt jump shot from 24 ft (assist by J. Barea),85,88
401,4,7:56.0,Turnover by P. Prigioni (bad pass; steal by R. Jefferson),,85,88
402,4,7:51.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by R. Jefferson),85,91
403,4,7:51.0,Houston full timeout,,85,91
404,4,7:51.0,,A. Aminu enters the game for D. Nowitzki,85,91
405,4,7:51.0,,M. Ellis enters the game for D. Harris,85,91
406,4,7:51.0,,R. Rondo enters the game for J. Barea,85,91
407,4,7:51.0,J. Smith enters the game for T. Ariza,,85,91
408,4,7:51.0,J. Harden enters the game for D. Howard,,85,91
409,4,7:37.0,P. Prigioni makes 3-pt jump shot from 23 ft (assist by J. Harden),,88,91
410,4,7:19.0,,A. Aminu makes 3-pt jump shot from 23 ft (assist by R. Jefferson),88,94
411,4,7:06.0,Personal foul by M. Ellis (drawn by P. Prigioni),,88,94
412,4,6:57.0,Personal foul by R. Rondo (drawn by J. Harden),,88,94
413,4,6:57.0,J. Terry enters the game for P. Prigioni,,88,94
414,4,6:50.0,Personal foul by R. Jefferson (drawn by C. Brewer),,88,94
415,4,6:44.0,Personal foul by R. Rondo (drawn by J. Harden),,88,94
416,4,6:40.0,J. Smith makes 3-pt jump shot from 24 ft (assist by C. Brewer),,91,94
417,4,6:21.0,,M. Ellis misses 2-pt jump shot from 21 ft,91,94
418,4,6:20.0,,Offensive rebound by A. Aminu,91,94
419,4,6:18.0,,T. Chandler misses 2-pt layup from 2 ft,91,94
420,4,6:17.0,Defensive rebound by J. Terry,,91,94
421,4,5:55.0,T. Jones misses 2-pt jump shot from 11 ft,,91,94
422,4,5:54.0,,Defensive rebound by A. Aminu,91,94
423,4,5:43.0,,M. Ellis misses 2-pt jump shot from 16 ft,91,94
424,4,5:42.0,Defensive rebound by J. Smith,,91,94
425,4,5:42.0,Personal foul by A. Aminu (drawn by C. Brewer),,91,94
426,4,5:42.0,C. Brewer makes free throw 1 of 2,,92,94
427,4,5:42.0,T. Ariza enters the game for T. Jones,,92,94
428,4,5:42.0,,D. Harris enters the game for R. Rondo,92,94
429,4,5:42.0,,D. Nowitzki enters the game for A. Aminu,92,94
430,4,5:42.0,C. Brewer makes free throw 2 of 2,,93,94
431,4,5:29.0,,Shooting block foul by T. Ariza (drawn by M. Ellis),93,94
432,4,5:29.0,,M. Ellis makes free throw 1 of 2,93,95
433,4,5:29.0,,M. Ellis misses free throw 2 of 2,93,95
434,4,5:28.0,Defensive rebound by J. Terry,,93,95
435,4,5:08.0,C. Brewer makes 2-pt jump shot from 14 ft (assist by T. Ariza),,95,95
436,4,4:58.0,,D. Harris misses 3-pt jump shot from 25 ft,95,95
437,4,4:56.0,Defensive rebound by C. Brewer,,95,95
438,4,4:50.0,,Offensive charge foul by J. Harden (drawn by M. Ellis),95,95
439,4,4:50.0,Turnover by J. Harden (offensive foul),,95,95
440,4,4:28.0,,M. Ellis misses 2-pt jump shot from 19 ft,95,95
441,4,4:27.0,Defensive rebound by Team,,95,95
442,4,4:07.0,J. Terry makes 3-pt jump shot from 22 ft (assist by T. Ariza),,98,95
443,4,4:05.0,,Dallas full timeout,98,95
444,4,4:05.0,,A. Stoudemire enters the game for T. Chandler,98,95
445,4,3:48.0,,Personal foul by J. Terry (drawn by D. Nowitzki),98,95
446,4,3:48.0,,D. Nowitzki makes free throw 1 of 2,98,96
447,4,3:48.0,,A. Aminu enters the game for A. Stoudemire,98,96
448,4,3:48.0,,D. Nowitzki makes free throw 2 of 2,98,97
449,4,3:34.0,J. Harden makes 2-pt layup at rim,,100,97
450,4,3:15.0,,Turnover by M. Ellis (lost ball; steal by J. Smith),100,97
451,4,3:07.0,J. Smith misses 3-pt jump shot from 24 ft,,100,97
452,4,3:06.0,,Defensive rebound by A. Aminu,100,97
453,4,2:46.0,,R. Jefferson misses 2-pt jump shot from 5 ft (block by J. Smith),100,97
454,4,2:45.0,Defensive rebound by J. Smith,,100,97
455,4,2:44.0,Personal foul by R. Jefferson (drawn by J. Harden),,100,97
456,4,2:44.0,J. Harden makes free throw 1 of 2,,101,97
457,4,2:44.0,,J. Barea enters the game for R. Jefferson,101,97
458,4,2:44.0,J. Harden makes free throw 2 of 2,,102,97
459,4,2:40.0,,Offensive foul by D. Harris (drawn by J. Smith),102,97
460,4,2:40.0,,Turnover by D. Harris (offensive foul),102,97
461,4,2:40.0,,R. Rondo enters the game for D. Harris,102,97
462,4,2:11.0,Turnover by Team (shot clock),,102,97
463,4,1:55.0,,M. Ellis misses 3-pt jump shot from 24 ft,102,97
464,4,1:54.0,Defensive rebound by J. Harden,,102,97
465,4,1:30.0,Turnover by Team (shot clock),,102,97
466,4,1:30.0,,D. Harris enters the game for A. Aminu,102,97
467,4,1:17.0,,D. Nowitzki makes 2-pt jump shot from 4 ft,102,99
468,4,1:02.0,C. Brewer misses 2-pt jump shot from 16 ft,,102,99
469,4,1:01.0,Offensive rebound by J. Smith,,102,99
470,4,0:42.0,J. Smith misses 2-pt jump shot from 3 ft,,102,99
471,4,0:41.0,,Defensive rebound by D. Nowitzki,102,99
472,4,0:29.0,,M. Ellis misses 3-pt jump shot from 24 ft,102,99
473,4,0:28.0,Defensive rebound by J. Smith,,102,99
474,4,0:24.0,Shooting foul by D. Harris (drawn by T. Ariza),,102,99
475,4,0:24.0,T. Ariza makes free throw 1 of 2,,103,99
476,4,0:24.0,T. Ariza makes free throw 2 of 2,,104,99
477,4,0:24.0,,Dallas full timeout,104,99
478,4,0:24.0,,C. Villanueva enters the game for R. Rondo,104,99
479,4,0:20.0,,M. Ellis makes 2-pt layup at rim,104,101
480,4,0:18.0,Personal take foul by M. Ellis (drawn by J. Harden),,104,101
481,4,0:18.0,J. Harden makes free throw 1 of 2,,105,101
482,4,0:18.0,J. Harden makes free throw 2 of 2,,106,101
483,4,0:11.0,,J. Barea misses 2-pt layup from 1 ft,106,101
484,4,0:10.0,Defensive rebound by J. Smith,,106,101
485,4,0:10.0,Personal take foul by D. Harris (drawn by J. Smith),,106,101
486,4,0:10.0,,R. Rondo enters the game for D. Harris,106,101
487,4,0:10.0,J. Smith makes free throw 1 of 2,,107,101
488,4,0:10.0,J. Smith makes free throw 2 of 2,,108,101
489,4,0:01.0,,M. Ellis misses 3-pt jump shot from 24 ft,108,101
490,4,0:00.0,Defensive rebound by J. Smith,,108,101
