,QUARTER,TIME_REMAINING,NEW YORK_ACTION,DETROIT_ACTION,NEW YORK_SCORE,DETROIT_SCORE
384,4,3:41.0,A. Stoudemire makes 2-pt layup from 1 ft (assist by I. Shumpert),,78,89
385,4,3:41.0,Shooting foul by G. Monroe (drawn by A. Stoudemire),,78,89
386,4,3:41.0,,Detroit full timeout,78,89
387,4,3:41.0,A. Stoudemire makes free throw 1 of 1,,79,89
388,4,3:29.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,79,89
389,4,3:28.0,Defensive rebound by S. Larkin,,79,89
390,4,3:28.0,Personal foul by D. Augustin (drawn by T. Hardaway),,79,89
391,4,3:15.0,A. Stoudemire makes 2-pt dunk at rim (assist by C. Anthony),,81,89
392,4,2:52.0,,K. Caldwell-Pope makes 2-pt jump shot from 14 ft (assist by J. Smith),81,91
393,4,2:36.0,T. Hardaway makes 3-pt jump shot from 25 ft (assist by C. Anthony),,84,91
394,4,2:13.0,,Turnover by J. Smith (lost ball; steal by A. Stoudemire),84,91
395,4,2:08.0,T. Hardaway makes 2-pt layup from 1 ft,,86,91
396,4,1:38.0,,J. Smith misses 2-pt jump shot from 20 ft,86,91
397,4,1:37.0,Defensive rebound by A. Stoudemire,,86,91
398,4,1:30.0,C. Anthony misses 2-pt layup at rim,,86,91
399,4,1:30.0,,Defensive rebound by Team,86,91
400,4,1:09.0,,G. Monroe makes 2-pt hook shot from 7 ft (assist by D. Augustin),86,93
401,4,1:09.0,New York full timeout,,86,93
402,4,1:04.0,C. Anthony makes 2-pt layup at rim,,88,93
403,4,1:00.0,,Personal foul by S. Larkin (drawn by D. Augustin),88,93
404,4,0:46.0,,G. Monroe misses 2-pt layup at rim (block by A. Stoudemire),88,93
405,4,0:45.0,,Offensive rebound by G. Monroe,88,93
406,4,0:38.0,Turnover by S. Larkin (lost ball; steal by J. Smith),,88,93
407,4,0:37.0,,Personal foul by S. Larkin (drawn by J. Smith),88,93
408,4,0:37.0,,J. Smith misses free throw 1 of 2,88,93
409,4,0:37.0,,Offensive rebound by Team,88,93
410,4,0:37.0,,J. Smith makes free throw 2 of 2,88,94
411,4,0:37.0,New York full timeout,,88,94
412,4,0:33.0,C. Anthony makes 2-pt jump shot from 9 ft,,90,94
413,4,0:29.0,,Personal foul by I. Shumpert (drawn by G. Monroe),90,94
414,4,0:29.0,,G. Monroe misses free throw 1 of 2,90,94
415,4,0:29.0,,Offensive rebound by Team,90,94
416,4,0:29.0,,G. Monroe makes free throw 2 of 2,90,95
417,4,0:19.0,Personal foul by K. Caldwell-Pope (drawn by T. Hardaway),,90,95
418,4,0:16.0,Personal foul by J. Smith (drawn by C. Anthony),,90,95
419,4,0:16.0,,B. Jennings enters the game for K. Caldwell-Pope,90,95
420,4,0:16.0,C. Anthony misses free throw 1 of 2,,90,95
421,4,0:16.0,Offensive rebound by Team,,90,95
422,4,0:16.0,C. Anthony makes free throw 2 of 2,,91,95
423,4,0:16.0,,Detroit full timeout,91,95
424,4,0:16.0,C. Early enters the game for A. Stoudemire,,91,95
425,4,0:16.0,,Personal foul by S. Larkin (drawn by B. Jennings),91,95
426,4,0:16.0,,B. Jennings makes free throw 1 of 2,91,96
427,4,0:16.0,,K. Caldwell-Pope enters the game for D. Augustin,91,96
428,4,0:16.0,S. Dalembert enters the game for S. Larkin,,91,96
429,4,0:16.0,A. Stoudemire enters the game for C. Early,,91,96
430,4,0:16.0,,B. Jennings makes free throw 2 of 2,91,97
431,4,0:16.0,New York full timeout,,91,97
432,4,0:16.0,,D. Augustin enters the game for B. Jennings,91,97
433,4,0:16.0,S. Larkin enters the game for S. Dalembert,,91,97
434,4,0:14.0,C. Anthony misses 3-pt jump shot from 26 ft,,91,97
435,4,0:12.0,Offensive rebound by I. Shumpert,,91,97
436,4,0:07.0,T. Hardaway makes 3-pt jump shot from 26 ft (assist by I. Shumpert),,94,97
437,4,0:07.0,,Personal foul by T. Hardaway (drawn by K. Caldwell-Pope),94,97
438,4,0:07.0,,K. Caldwell-Pope misses free throw 1 of 2,94,97
439,4,0:07.0,,Offensive rebound by Team,94,97
440,4,0:07.0,,K. Caldwell-Pope misses free throw 2 of 2,94,97
441,4,0:06.0,Defensive rebound by I. Shumpert,,94,97
442,4,0:02.0,Personal foul by K. Caldwell-Pope (drawn by I. Shumpert),,94,97
443,4,0:02.0,I. Shumpert makes free throw 1 of 2,,95,97
444,4,0:02.0,,A. Drummond enters the game for K. Caldwell-Pope,95,97
445,4,0:02.0,C. Early enters the game for S. Larkin,,95,97
446,4,0:02.0,I. Shumpert misses free throw 2 of 2,,95,97
447,4,0:02.0,,Defensive rebound by Team,95,97
448,4,0:01.0,,Detroit full timeout,95,97
449,4,0:01.0,T. Wear enters the game for A. Stoudemire,,95,97
450,4,0:01.0,,B. Jennings enters the game for A. Drummond,95,97
451,4,0:00.0,,Personal foul by T. Hardaway (drawn by B. Jennings),95,97
452,4,0:00.0,,B. Jennings makes free throw 1 of 2,95,98
453,4,0:00.0,,K. Caldwell-Pope enters the game for D. Augustin,95,98
454,4,0:00.0,,B. Jennings misses free throw 2 of 2,95,98
455,4,0:00.0,Defensive rebound by I. Shumpert,,95,98
456,4,0:00.0,I. Shumpert misses 3-pt jump shot from 76 ft,,95,98
457,4,0:00.0,Offensive rebound by Team,,95,98
