,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,MEMPHIS_ACTION,SAN ANTONIO_SCORE,MEMPHIS_SCORE
388,4,2:23.0,C. Joseph makes 2-pt layup from 1 ft,,81,89
389,4,1:58.0,,T. Allen misses 2-pt layup from 1 ft,81,89
390,4,1:58.0,,Offensive rebound by Team,81,89
391,4,1:58.0,,C. Lee enters the game for T. Allen,81,89
392,4,1:56.0,,M. Gasol misses 2-pt layup from 2 ft,81,89
393,4,1:54.0,,Offensive rebound by M. Gasol,81,89
394,4,1:54.0,,M. Gasol makes 2-pt tip-in at rim,81,91
395,4,1:43.0,A. Daye misses 3-pt jump shot from 25 ft,,81,91
396,4,1:42.0,,Defensive rebound by C. Lee,81,91
397,4,1:23.0,,Turnover by M. Conley (bad pass),81,91
398,4,1:23.0,,Loose ball foul by M. Gasol (drawn by C. Joseph),81,91
399,4,1:12.0,C. Joseph makes 2-pt jump shot from 18 ft,,83,91
400,4,0:52.0,,C. Lee makes 2-pt jump shot from 22 ft (assist by M. Gasol),83,93
401,4,0:38.0,C. Joseph makes 2-pt jump shot from 8 ft,,85,93
402,4,0:17.0,,Shooting foul by K. Anderson (drawn by M. Gasol),85,93
403,4,0:17.0,,M. Gasol makes free throw 1 of 2,85,94
404,4,0:17.0,,J. Adams enters the game for M. Conley,85,94
405,4,0:17.0,,J. Stokes enters the game for T. Prince,85,94
406,4,0:17.0,,M. Gasol makes free throw 2 of 2,85,95
407,4,0:07.0,A. Daye makes 2-pt jump shot from 12 ft (assist by C. Joseph),,87,95
