,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DALLAS_ACTION,PORTLAND_SCORE,DALLAS_SCORE
384,4,9:01.0,,Defensive rebound by A. Aminu,77,93
385,4,8:45.0,,A. Stoudemire makes 2-pt layup from 1 ft,77,95
386,4,8:32.0,M. Leonard makes 2-pt jump shot from 20 ft,,79,95
387,4,8:15.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by R. Felton),79,98
388,4,8:03.0,S. Blake makes 3-pt jump shot from 24 ft,,82,98
389,4,7:40.0,,A. Stoudemire misses 2-pt layup from 1 ft,82,98
390,4,7:39.0,Defensive rebound by J. Freeland,,82,98
391,4,7:31.0,A. Crabbe misses 3-pt jump shot from 24 ft,,82,98
392,4,7:30.0,,Defensive rebound by R. Felton,82,98
393,4,7:23.0,,A. Stoudemire misses 2-pt jump shot from 4 ft (block by J. Freeland),82,98
394,4,7:22.0,,Offensive rebound by A. Aminu,82,98
395,4,7:16.0,,D. Nowitzki misses 3-pt jump shot from 23 ft,82,98
396,4,7:16.0,,Offensive rebound by A. Stoudemire,82,98
397,4,7:13.0,,A. Stoudemire makes 2-pt jump shot from 4 ft,82,100
398,4,7:12.0,Portland full timeout,,82,100
399,4,7:12.0,,C. Villanueva enters the game for D. Nowitzki,82,100
400,4,6:58.0,Turnover by M. Leonard (lost ball),,82,100
401,4,6:46.0,,A. Stoudemire misses 2-pt jump shot from 9 ft,82,100
402,4,6:45.0,Defensive rebound by M. Leonard,,82,100
403,4,6:42.0,Personal foul by J. Barea (drawn by T. Frazier),,82,100
404,4,6:42.0,A. Gee enters the game for S. Blake,,82,100
405,4,6:29.0,J. Freeland makes 2-pt jump shot from 11 ft,,84,100
406,4,6:08.0,,J. Barea misses 3-pt jump shot from 24 ft,84,100
407,4,6:08.0,Defensive rebound by A. Crabbe,,84,100
408,4,5:58.0,J. Freeland misses 2-pt jump shot from 17 ft,,84,100
409,4,5:58.0,,Defensive rebound by C. Villanueva,84,100
410,4,5:49.0,,A. Stoudemire makes 2-pt layup from 1 ft (assist by J. Barea),84,102
411,4,5:34.0,M. Leonard misses 3-pt jump shot from 24 ft,,84,102
412,4,5:33.0,,Defensive rebound by C. Villanueva,84,102
413,4,5:27.0,,J. Barea misses 2-pt jump shot from 7 ft,84,102
414,4,5:26.0,Defensive rebound by J. Freeland,,84,102
415,4,5:05.0,A. Gee misses 2-pt layup from 3 ft (block by C. Villanueva),,84,102
416,4,5:03.0,Offensive rebound by A. Gee,,84,102
417,4,5:01.0,A. Gee misses 2-pt layup from 1 ft (block by A. Stoudemire),,84,102
418,4,4:59.0,,Defensive rebound by A. Stoudemire,84,102
419,4,4:54.0,,C. Villanueva misses 3-pt jump shot from 24 ft,84,102
420,4,4:53.0,Defensive rebound by A. Crabbe,,84,102
421,4,4:50.0,Shooting foul by A. Stoudemire (drawn by T. Frazier),,84,102
422,4,4:50.0,Official timeout,,84,102
423,4,4:50.0,,B. James enters the game for A. Stoudemire,84,102
424,4,4:50.0,T. Frazier makes free throw 1 of 2,,85,102
425,4,4:50.0,T. Frazier makes free throw 2 of 2,,86,102
426,4,4:29.0,,C. Villanueva misses 2-pt jump shot from 3 ft,86,102
427,4,4:27.0,,Offensive rebound by B. James,86,102
428,4,4:10.0,,Shooting foul by J. Freeland (drawn by A. Aminu),86,102
429,4,4:10.0,,A. Aminu makes free throw 1 of 2,86,103
430,4,4:10.0,S. Blake enters the game for A. Gee,,86,103
431,4,4:10.0,,A. Aminu makes free throw 2 of 2,86,104
432,4,4:00.0,M. Leonard makes 2-pt jump shot from 7 ft,,88,104
433,4,4:00.0,Shooting foul by B. James (drawn by M. Leonard),,88,104
434,4,4:00.0,,D. Powell enters the game for A. Aminu,88,104
435,4,4:00.0,M. Leonard makes free throw 1 of 1,,89,104
436,4,3:45.0,,J. Barea makes 3-pt jump shot from 24 ft,89,107
437,4,3:32.0,J. Freeland misses 2-pt jump shot from 3 ft (block by C. Villanueva),,89,107
438,4,3:30.0,,Defensive rebound by J. Barea,89,107
439,4,3:18.0,,R. Felton misses 3-pt jump shot from 24 ft,89,107
440,4,3:17.0,Defensive rebound by T. Frazier,,89,107
441,4,3:08.0,J. Freeland makes 2-pt jump shot from 17 ft (assist by T. Frazier),,91,107
442,4,2:48.0,,C. Villanueva misses 3-pt jump shot from 24 ft,91,107
443,4,2:47.0,Defensive rebound by J. Freeland,,91,107
444,4,2:40.0,S. Blake makes 3-pt jump shot from 25 ft (assist by T. Frazier),,94,107
445,4,2:29.0,,Dallas full timeout,94,107
446,4,2:18.0,,R. Felton makes 2-pt jump shot from 12 ft,94,109
447,4,2:04.0,J. Freeland makes 2-pt dunk at rim (assist by T. Frazier),,96,109
448,4,1:44.0,,C. Villanueva misses 2-pt layup at rim,96,109
449,4,1:43.0,,Offensive rebound by C. Villanueva,96,109
450,4,1:43.0,,C. Villanueva makes 2-pt layup at rim,96,111
451,4,1:40.0,Shooting foul by J. Barea (drawn by T. Frazier),,96,111
452,4,1:40.0,T. Frazier makes free throw 1 of 2,,97,111
453,4,1:40.0,T. Frazier makes free throw 2 of 2,,98,111
454,4,1:24.0,,R. Felton misses 3-pt jump shot from 25 ft,98,111
455,4,1:23.0,Defensive rebound by T. Frazier,,98,111
456,4,1:06.0,A. Crabbe misses 2-pt jump shot from 11 ft,,98,111
457,4,1:05.0,,Defensive rebound by B. James,98,111
458,4,0:48.0,,B. James makes 2-pt dunk at rim (assist by R. Felton),98,113
459,4,0:48.0,,Shooting foul by A. Crabbe (drawn by B. James),98,113
460,4,0:48.0,,B. James makes free throw 1 of 1,98,114
461,4,0:38.0,Turnover by S. Blake (bad pass; steal by R. Felton),,98,114
462,4,0:32.0,,C. Villanueva misses 2-pt jump shot from 3 ft,98,114
463,4,0:30.0,,Offensive rebound by B. James,98,114
464,4,0:29.0,,B. James misses 2-pt tip-in from 1 ft,98,114
465,4,0:26.0,,Offensive rebound by R. Felton,98,114
466,4,0:03.0,,Turnover by Team (shot clock),98,114
