,QUARTER,TIME_REMAINING,NEW YORK_ACTION,BOSTON_ACTION,NEW YORK_SCORE,BOSTON_SCORE
381,4,3:54.0,,J. Green makes free throw 2 of 2,92,82
382,4,3:34.0,J. Calderón makes 2-pt jump shot from 16 ft (assist by A. Stoudemire),,94,82
383,4,3:13.0,,T. Zeller misses 2-pt jump shot from 3 ft,94,82
384,4,3:12.0,Defensive rebound by A. Stoudemire,,94,82
385,4,2:55.0,A. Stoudemire makes 2-pt dunk at rim (assist by J. Calderón),,96,82
386,4,2:41.0,,J. Green makes 3-pt jump shot from 26 ft (assist by T. Zeller),96,85
387,4,2:21.0,T. Hardaway misses 3-pt jump shot from 26 ft,,96,85
388,4,2:21.0,,Defensive rebound by J. Green,96,85
389,4,2:16.0,,J. Green makes 2-pt layup at rim,96,87
390,4,2:16.0,,Shooting foul by C. Anthony (drawn by J. Green),96,87
391,4,2:16.0,Official timeout,,96,87
392,4,2:16.0,,P. Pressey enters the game for M. Thornton,96,87
393,4,2:16.0,,J. Green makes free throw 1 of 1,96,88
394,4,2:01.0,J. Calderón misses 2-pt layup from 2 ft,,96,88
395,4,2:00.0,Offensive rebound by A. Stoudemire,,96,88
396,4,1:57.0,A. Stoudemire misses 2-pt layup at rim,,96,88
397,4,1:55.0,Offensive rebound by J. Calderón,,96,88
398,4,1:55.0,J. Calderón misses 2-pt tip-in at rim,,96,88
399,4,1:54.0,Offensive rebound by A. Stoudemire,,96,88
400,4,1:53.0,A. Stoudemire misses 2-pt layup from 2 ft (block by T. Zeller),,96,88
401,4,1:52.0,,Defensive rebound by P. Pressey,96,88
402,4,1:51.0,,E. Turner makes 2-pt layup from 1 ft (assist by P. Pressey),96,90
403,4,1:42.0,Personal foul by P. Pressey (drawn by J. Calderón),,96,90
404,4,1:30.0,A. Stoudemire misses 2-pt jump shot from 5 ft (block by T. Zeller),,96,90
405,4,1:29.0,Offensive rebound by Team,,96,90
406,4,1:28.0,Shooting foul by J. Green (drawn by C. Anthony),,96,90
407,4,1:28.0,C. Anthony makes free throw 1 of 2,,97,90
408,4,1:28.0,S. Dalembert enters the game for A. Stoudemire,,97,90
409,4,1:28.0,C. Anthony makes free throw 2 of 2,,98,90
410,4,1:18.0,,J. Green makes 2-pt dunk at rim (assist by R. Rondo),98,92
411,4,0:57.0,Turnover by S. Larkin (traveling),,98,92
412,4,0:57.0,,Boston full timeout,98,92
413,4,0:57.0,,M. Thornton enters the game for T. Zeller,98,92
414,4,0:57.0,,K. Olynyk enters the game for P. Pressey,98,92
415,4,0:57.0,Q. Acy enters the game for S. Dalembert,,98,92
416,4,0:53.0,,Shooting foul by C. Anthony (drawn by J. Green),98,92
417,4,0:53.0,,J. Green misses free throw 1 of 2,98,92
418,4,0:53.0,,Offensive rebound by Team,98,92
419,4,0:53.0,,P. Pressey enters the game for M. Thornton,98,92
420,4,0:53.0,,T. Zeller enters the game for K. Olynyk,98,92
421,4,0:53.0,A. Stoudemire enters the game for T. Hardaway,,98,92
422,4,0:53.0,S. Dalembert enters the game for Q. Acy,,98,92
423,4,0:53.0,,J. Green makes free throw 2 of 2,98,93
424,4,0:53.0,New York full timeout,,98,93
425,4,0:53.0,J. Smith enters the game for S. Dalembert,,98,93
426,4,0:33.0,J. Calderón misses 2-pt jump shot from 18 ft,,98,93
427,4,0:32.0,,Defensive rebound by T. Zeller,98,93
428,4,0:32.0,,Boston full timeout,98,93
429,4,0:32.0,,K. Olynyk enters the game for T. Zeller,98,93
430,4,0:32.0,Q. Acy enters the game for A. Stoudemire,,98,93
431,4,0:32.0,P. Prigioni enters the game for J. Smith,,98,93
432,4,0:29.0,,K. Olynyk misses 3-pt jump shot from 25 ft,98,93
433,4,0:28.0,Defensive rebound by S. Larkin,,98,93
434,4,0:21.0,Personal take foul by E. Turner (drawn by P. Prigioni),,98,93
435,4,0:21.0,P. Prigioni makes free throw 1 of 2,,99,93
436,4,0:21.0,P. Prigioni misses free throw 2 of 2,,99,93
437,4,0:19.0,,Defensive rebound by P. Pressey,99,93
438,4,0:17.0,,Shooting foul by J. Calderón (drawn by P. Pressey),99,93
439,4,0:17.0,,P. Pressey makes free throw 1 of 2,99,94
440,4,0:17.0,,D. Powell enters the game for K. Olynyk,99,94
441,4,0:17.0,S. Dalembert enters the game for Q. Acy,,99,94
442,4,0:17.0,A. Stoudemire enters the game for P. Prigioni,,99,94
443,4,0:17.0,,P. Pressey makes free throw 2 of 2,99,95
444,4,0:17.0,New York full timeout,,99,95
445,4,0:17.0,T. Hardaway enters the game for S. Dalembert,,99,95
446,4,0:17.0,P. Prigioni enters the game for S. Larkin,,99,95
447,4,0:16.0,Personal take foul by E. Turner (drawn by C. Anthony),,99,95
448,4,0:16.0,C. Anthony makes free throw 1 of 2,,100,95
449,4,0:16.0,,K. Olynyk enters the game for D. Powell,100,95
450,4,0:16.0,,M. Thornton enters the game for P. Pressey,100,95
451,4,0:16.0,Q. Acy enters the game for A. Stoudemire,,100,95
452,4,0:16.0,C. Anthony makes free throw 2 of 2,,101,95
453,4,0:12.0,,J. Green misses 3-pt jump shot from 25 ft (block by C. Anthony),101,95
454,4,0:11.0,Defensive rebound by T. Hardaway,,101,95
