,QUARTER,TIME_REMAINING,MIAMI_ACTION,PHILADELPHIA_ACTION,MIAMI_SCORE,PHILADELPHIA_SCORE
382,4,7:09.0,,T. Wroten makes 2-pt layup from 1 ft (assist by N. Noel),96,87
383,4,6:52.0,D. Wade misses 2-pt jump shot from 4 ft,,96,87
384,4,6:50.0,,Defensive rebound by T. Wroten,96,87
385,4,6:41.0,,Offensive foul by L. Mbah a Moute (drawn by M. Chalmers),96,87
386,4,6:41.0,,Turnover by L. Mbah a Moute (offensive foul),96,87
387,4,6:23.0,M. Chalmers makes 2-pt jump shot from 11 ft (assist by D. Wade),,98,87
388,4,6:23.0,Shooting foul by H. Thompson (drawn by M. Chalmers),,98,87
389,4,6:23.0,M. Chalmers makes free throw 1 of 1,,99,87
390,4,6:15.0,,Shooting foul by S. Napier (drawn by T. Wroten),99,87
391,4,6:15.0,,T. Wroten makes free throw 1 of 2,99,88
392,4,6:15.0,,C. Johnson enters the game for L. Mbah a Moute,99,88
393,4,6:15.0,,T. Wroten misses free throw 2 of 2,99,88
394,4,6:13.0,Defensive rebound by M. Chalmers,,99,88
395,4,5:58.0,Turnover by S. Napier (lost ball; steal by T. Wroten),,99,88
396,4,5:53.0,,T. Wroten makes 2-pt layup at rim,99,90
397,4,5:29.0,D. Wade misses 2-pt jump shot from 16 ft,,99,90
398,4,5:27.0,Offensive rebound by J. Hamilton,,99,90
399,4,5:27.0,J. Hamilton makes 2-pt tip-in at rim,,101,90
400,4,5:07.0,,H. Sims makes 2-pt jump shot from 3 ft,101,92
401,4,5:00.0,Miami full timeout,,101,92
402,4,5:00.0,C. Bosh enters the game for J. Hamilton,,101,92
403,4,4:47.0,C. Bosh misses 3-pt jump shot from 25 ft,,101,92
404,4,4:45.0,Offensive rebound by D. Wade,,101,92
405,4,4:38.0,D. Wade makes 2-pt layup from 2 ft (assist by M. Chalmers),,103,92
406,4,4:24.0,,Turnover by C. Johnson (bad pass; steal by D. Wade),103,92
407,4,4:11.0,Shooting foul by C. Johnson (drawn by C. Bosh),,103,92
408,4,4:11.0,C. Bosh makes free throw 1 of 2,,104,92
409,4,4:11.0,,K. McDaniels enters the game for C. Johnson,104,92
410,4,4:11.0,C. Bosh makes free throw 2 of 2,,105,92
411,4,4:00.0,,H. Sims misses 2-pt jump shot from 11 ft,105,92
412,4,3:59.0,Defensive rebound by C. Bosh,,105,92
413,4,3:41.0,D. Wade misses 2-pt layup from 2 ft (block by N. Noel),,105,92
414,4,3:39.0,,Defensive rebound by N. Noel,105,92
415,4,3:32.0,,Turnover by H. Thompson (bad pass; steal by S. Napier),105,92
416,4,3:26.0,M. Chalmers makes 3-pt jump shot from 24 ft (assist by S. Napier),,108,92
417,4,3:20.0,,Turnover by N. Noel (bad pass),108,92
418,4,3:20.0,,B. Davies enters the game for H. Sims,108,92
419,4,3:08.0,Shooting foul by K. McDaniels (drawn by C. Bosh),,108,92
420,4,3:08.0,C. Bosh makes free throw 1 of 2,,109,92
421,4,3:08.0,,M. Thomas enters the game for N. Noel,109,92
422,4,3:08.0,C. Bosh makes free throw 2 of 2,,110,92
423,4,3:08.0,,Philadelphia full timeout,110,92
424,4,2:54.0,,H. Thompson misses 3-pt jump shot from 23 ft,110,92
425,4,2:51.0,Defensive rebound by C. Bosh,,110,92
426,4,2:37.0,S. Williams makes 2-pt jump shot from 14 ft (assist by C. Bosh),,112,92
427,4,2:27.0,,Shooting foul by S. Williams (drawn by K. McDaniels),112,92
428,4,2:27.0,,K. McDaniels makes free throw 1 of 2,112,93
429,4,2:27.0,J. Ennis enters the game for D. Wade,,112,93
430,4,2:27.0,,J. Sampson enters the game for H. Thompson,112,93
431,4,2:27.0,,K. McDaniels makes free throw 2 of 2,112,94
432,4,2:08.0,C. Bosh misses 3-pt jump shot from 25 ft,,112,94
433,4,2:06.0,Offensive rebound by Team,,112,94
434,4,2:06.0,J. Hamilton enters the game for C. Bosh,,112,94
435,4,2:06.0,,A. Shved enters the game for T. Wroten,112,94
436,4,2:01.0,Turnover by J. Hamilton (lost ball; steal by B. Davies),,112,94
437,4,1:50.0,,Turnover by K. McDaniels (lost ball),112,94
438,4,1:50.0,A. Dawkins enters the game for M. Chalmers,,112,94
439,4,1:38.0,Offensive foul by A. Dawkins (drawn by K. McDaniels),,112,94
440,4,1:38.0,Turnover by A. Dawkins (offensive foul),,112,94
441,4,1:22.0,,K. McDaniels misses 3-pt jump shot from 28 ft,112,94
442,4,1:21.0,Defensive rebound by S. Napier,,112,94
443,4,1:15.0,S. Williams misses 3-pt jump shot from 26 ft,,112,94
444,4,1:14.0,,Defensive rebound by J. Sampson,112,94
445,4,1:08.0,,A. Shved misses 3-pt jump shot from 24 ft,112,94
446,4,1:06.0,Defensive rebound by J. Hamilton,,112,94
447,4,0:53.0,J. Ennis misses 2-pt jump shot from 4 ft (block by J. Sampson),,112,94
448,4,0:51.0,,Defensive rebound by M. Thomas,112,94
449,4,0:47.0,,M. Thomas makes 2-pt layup at rim (assist by A. Shved),112,96
450,4,0:28.0,S. Napier makes 2-pt jump shot from 17 ft,,114,96
451,4,0:12.0,,A. Shved misses 3-pt jump shot from 25 ft,114,96
452,4,0:10.0,Defensive rebound by S. Williams,,114,96
