,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,CHICAGO_ACTION,LA CLIPPERS_SCORE,CHICAGO_SCORE
391,4,5:27.0,,N. Mirotić misses 2-pt jump shot from 15 ft,82,78
392,4,5:26.0,Defensive rebound by C. Paul,,82,78
393,4,5:25.0,Personal block foul by A. Brooks (drawn by C. Paul),,82,78
394,4,5:25.0,,Chicago full timeout,82,78
395,4,5:25.0,,P. Gasol enters the game for J. Noah,82,78
396,4,5:04.0,C. Paul misses 3-pt jump shot from 25 ft,,82,78
397,4,5:03.0,Offensive rebound by J. Redick,,82,78
398,4,4:59.0,Shooting foul by N. Mirotić (drawn by D. Jordan),,82,78
399,4,4:59.0,D. Jordan misses free throw 1 of 2,,82,78
400,4,4:59.0,Offensive rebound by Team,,82,78
401,4,4:59.0,D. Jordan makes free throw 2 of 2,,83,78
402,4,4:47.0,,N. Mirotić misses 3-pt jump shot from 23 ft (block by M. Barnes),83,78
403,4,4:45.0,Defensive rebound by J. Redick,,83,78
404,4,4:32.0,M. Barnes misses 3-pt jump shot from 25 ft,,83,78
405,4,4:31.0,,Defensive rebound by N. Mirotić,83,78
406,4,4:12.0,,N. Mirotić makes 2-pt jump shot from 11 ft (assist by P. Gasol),83,80
407,4,4:05.0,Personal take foul by P. Gasol (drawn by D. Jordan),,83,80
408,4,4:05.0,D. Jordan makes free throw 1 of 2,,84,80
409,4,4:05.0,D. Jordan misses free throw 2 of 2,,84,80
410,4,4:04.0,,Defensive rebound by P. Gasol,84,80
411,4,3:48.0,,P. Gasol misses 2-pt jump shot from 6 ft,84,80
412,4,3:47.0,Defensive rebound by J. Redick,,84,80
413,4,3:39.0,J. Redick misses 3-pt jump shot from 24 ft,,84,80
414,4,3:39.0,,Defensive rebound by Team,84,80
415,4,3:26.0,,K. Hinrich misses 3-pt jump shot from 24 ft,84,80
416,4,3:25.0,Defensive rebound by D. Jordan,,84,80
417,4,3:19.0,J. Crawford makes 2-pt jump shot from 8 ft,,86,80
418,4,3:05.0,,Turnover by N. Mirotić (bad pass; steal by D. Jordan),86,80
419,4,3:04.0,Personal foul by A. Brooks (drawn by C. Paul),,86,80
420,4,3:04.0,C. Paul makes free throw 1 of 2,,87,80
421,4,3:04.0,C. Paul makes free throw 2 of 2,,88,80
422,4,2:44.0,,N. Mirotić makes 2-pt layup at rim,88,82
423,4,2:41.0,Personal take foul by P. Gasol (drawn by D. Jordan),,88,82
424,4,2:41.0,LA Clippers full timeout,,88,82
425,4,2:41.0,D. Jordan makes free throw 1 of 2,,89,82
426,4,2:41.0,D. Jordan misses free throw 2 of 2,,89,82
427,4,2:40.0,,Defensive rebound by P. Gasol,89,82
428,4,2:28.0,,N. Mirotić misses 3-pt jump shot from 25 ft,89,82
429,4,2:27.0,Defensive rebound by D. Jordan,,89,82
430,4,2:22.0,Personal take foul by P. Gasol (drawn by D. Jordan),,89,82
431,4,2:22.0,D. Jordan makes free throw 1 of 2,,90,82
432,4,2:22.0,D. Jordan misses free throw 2 of 2,,90,82
433,4,2:20.0,,Defensive rebound by P. Gasol,90,82
434,4,2:06.0,,A. Brooks misses 3-pt jump shot from 24 ft,90,82
435,4,2:05.0,Defensive rebound by J. Redick,,90,82
436,4,1:50.0,C. Paul makes 2-pt jump shot from 20 ft,,92,82
437,4,1:50.0,,Chicago full timeout,92,82
438,4,1:50.0,,J. Noah enters the game for K. Hinrich,92,82
439,4,1:37.0,,T. Snell misses 3-pt jump shot from 45 ft,92,82
440,4,1:36.0,,Offensive rebound by J. Noah,92,82
441,4,1:36.0,,J. Noah misses 2-pt tip-in from 2 ft,92,82
442,4,1:34.0,,Offensive rebound by N. Mirotić,92,82
443,4,1:33.0,,N. Mirotić misses 2-pt layup from 1 ft (block by C. Paul),92,82
444,4,1:32.0,Defensive rebound by C. Paul,,92,82
445,4,1:32.0,Personal foul by A. Brooks (drawn by C. Paul),,92,82
446,4,1:32.0,C. Paul misses free throw 1 of 2,,92,82
447,4,1:32.0,Offensive rebound by Team,,92,82
448,4,1:32.0,C. Paul makes free throw 2 of 2,,93,82
449,4,1:14.0,,A. Brooks misses 2-pt jump shot from 7 ft,93,82
450,4,1:14.0,,Offensive rebound by Team,93,82
451,4,1:14.0,Loose ball foul by J. Crawford (drawn by J. Noah),,93,82
452,4,1:14.0,,J. Noah makes free throw 1 of 2,93,83
453,4,1:14.0,G. Davis enters the game for M. Barnes,,93,83
454,4,1:14.0,,J. Noah misses free throw 2 of 2,93,83
455,4,1:13.0,Defensive rebound by D. Jordan,,93,83
456,4,1:00.0,J. Crawford misses 2-pt jump shot from 9 ft (block by N. Mirotić),,93,83
457,4,1:00.0,Offensive rebound by Team,,93,83
458,4,0:53.0,J. Redick misses 2-pt jump shot from 12 ft,,93,83
459,4,0:52.0,,Defensive rebound by T. Snell,93,83
460,4,0:40.0,,N. Mirotić makes 3-pt jump shot from 23 ft (assist by A. Brooks),93,86
461,4,0:37.0,Personal take foul by N. Mirotić (drawn by J. Crawford),,93,86
462,4,0:37.0,J. Crawford misses free throw 1 of 2,,93,86
463,4,0:37.0,Offensive rebound by Team,,93,86
464,4,0:37.0,J. Crawford makes free throw 2 of 2,,94,86
465,4,0:37.0,,Chicago full timeout,94,86
466,4,0:27.0,,N. Mirotić misses 2-pt jump shot from 15 ft,94,86
467,4,0:26.0,Defensive rebound by D. Jordan,,94,86
468,4,0:07.0,G. Davis makes 2-pt jump shot from 17 ft (assist by C. Paul),,96,86
