,QUARTER,TIME_REMAINING,TORONTO_ACTION,WASHINGTON_ACTION,TORONTO_SCORE,WASHINGTON_SCORE
383,4,7:53.0,,M. Gortat misses 2-pt jump shot from 5 ft,78,81
384,4,7:52.0,Defensive rebound by D. DeRozan,,78,81
385,4,7:44.0,D. DeRozan misses 2-pt jump shot from 14 ft,,78,81
386,4,7:43.0,,Defensive rebound by D. Gooden,78,81
387,4,7:41.0,,Turnover by D. Gooden (bad pass; steal by P. Patterson),78,81
388,4,7:33.0,D. DeRozan makes 2-pt layup from 1 ft (assist by K. Lowry),,80,81
389,4,7:09.0,,D. Gooden misses 3-pt jump shot from 26 ft,80,81
390,4,7:08.0,Defensive rebound by L. Williams,,80,81
391,4,6:56.0,L. Williams misses 2-pt jump shot from 7 ft (block by B. Beal),,80,81
392,4,6:54.0,,Defensive rebound by M. Gortat,80,81
393,4,6:49.0,,P. Pierce enters the game for D. Gooden,80,81
394,4,6:49.0,A. Johnson enters the game for T. Hansbrough,,80,81
395,4,6:39.0,,P. Pierce makes 3-pt jump shot from 28 ft (assist by O. Porter),80,84
396,4,6:37.0,Toronto full timeout,,80,84
397,4,6:37.0,T. Ross enters the game for L. Williams,,80,84
398,4,6:24.0,P. Patterson makes 3-pt jump shot from 24 ft (assist by D. DeRozan),,83,84
399,4,6:05.0,,Turnover by M. Gortat (bad pass; steal by K. Lowry),83,84
400,4,6:01.0,A. Johnson makes 2-pt dunk at rim (assist by K. Lowry),,85,84
401,4,5:35.0,,M. Gortat makes 2-pt jump shot from 4 ft (assist by J. Wall),85,86
402,4,5:35.0,,Shooting foul by D. DeRozan (drawn by M. Gortat),85,86
403,4,5:35.0,,M. Gortat misses free throw 1 of 1,85,86
404,4,5:34.0,Defensive rebound by P. Patterson,,85,86
405,4,5:17.0,D. DeRozan misses 2-pt jump shot from 15 ft,,85,86
406,4,5:16.0,,Defensive rebound by Team,85,86
407,4,5:00.0,,J. Wall makes 2-pt layup from 1 ft,85,88
408,4,4:40.0,T. Ross makes 3-pt jump shot from 26 ft (assist by K. Lowry),,88,88
409,4,4:23.0,,O. Porter makes 3-pt jump shot from 27 ft (assist by J. Wall),88,91
410,4,4:01.0,D. DeRozan misses 3-pt jump shot from 23 ft,,88,91
411,4,4:00.0,,Defensive rebound by J. Wall,88,91
412,4,3:36.0,,J. Wall misses 2-pt jump shot from 19 ft,88,91
413,4,3:35.0,Defensive rebound by D. DeRozan,,88,91
414,4,3:23.0,T. Ross misses 3-pt jump shot from 25 ft,,88,91
415,4,3:22.0,,Defensive rebound by M. Gortat,88,91
416,4,3:08.0,,Washington full timeout,88,91
417,4,3:02.0,,Shooting foul by P. Patterson (drawn by B. Beal),88,91
418,4,3:02.0,,B. Beal misses free throw 1 of 2,88,91
419,4,3:02.0,,Offensive rebound by Team,88,91
420,4,3:02.0,,B. Beal makes free throw 2 of 2,88,92
421,4,2:52.0,Shooting foul by P. Pierce (drawn by D. DeRozan),,88,92
422,4,2:52.0,D. DeRozan makes free throw 1 of 2,,89,92
423,4,2:52.0,D. DeRozan makes free throw 2 of 2,,90,92
424,4,2:38.0,,O. Porter makes 3-pt jump shot from 27 ft (assist by J. Wall),90,95
425,4,2:21.0,K. Lowry misses 3-pt jump shot from 26 ft,,90,95
426,4,2:20.0,,Defensive rebound by B. Beal,90,95
427,4,1:58.0,,P. Pierce makes 3-pt jump shot from 27 ft (assist by M. Gortat),90,98
428,4,1:58.0,Toronto full timeout,,90,98
429,4,1:54.0,K. Lowry misses 2-pt jump shot from 5 ft (block by M. Gortat),,90,98
430,4,1:52.0,,Defensive rebound by P. Pierce,90,98
431,4,1:29.0,,J. Wall misses 3-pt jump shot from 33 ft,90,98
432,4,1:28.0,Defensive rebound by D. DeRozan,,90,98
433,4,1:20.0,D. DeRozan misses 2-pt jump shot from 22 ft,,90,98
434,4,1:20.0,Offensive rebound by Team,,90,98
435,4,1:19.0,Shooting foul by J. Wall (drawn by A. Johnson),,90,98
436,4,1:19.0,A. Johnson makes free throw 1 of 2,,91,98
437,4,1:19.0,A. Johnson makes free throw 2 of 2,,92,98
438,4,1:12.0,,Personal foul by T. Ross (drawn by J. Wall),92,98
439,4,1:12.0,,J. Wall makes free throw 1 of 2,92,99
440,4,1:12.0,,J. Wall makes free throw 2 of 2,92,100
441,4,1:12.0,Toronto full timeout,,92,100
442,4,1:07.0,T. Ross misses 3-pt jump shot from 26 ft,,92,100
443,4,1:06.0,Offensive rebound by Team,,92,100
444,4,1:06.0,,Loose ball foul by P. Pierce (drawn by P. Patterson),92,100
445,4,1:06.0,P. Patterson makes free throw 1 of 2,,93,100
446,4,1:06.0,P. Patterson makes free throw 2 of 2,,94,100
447,4,1:03.0,,Washington full timeout,94,100
448,4,1:03.0,,Washington full timeout,94,100
449,4,0:58.0,,Turnover by O. Porter (bad pass; steal by T. Ross),94,100
450,4,0:51.0,K. Lowry makes 2-pt jump shot from 10 ft,,96,100
451,4,0:47.0,,Personal foul by T. Ross (drawn by P. Pierce),96,100
452,4,0:47.0,,P. Pierce makes free throw 1 of 2,96,101
453,4,0:47.0,,P. Pierce makes free throw 2 of 2,96,102
454,4,0:41.0,K. Lowry makes 3-pt jump shot from 30 ft,,99,102
455,4,0:17.0,,P. Pierce makes 3-pt jump shot from 27 ft (assist by J. Wall),99,105
456,4,0:09.0,K. Lowry misses 3-pt jump shot from 28 ft,,99,105
457,4,0:09.0,Offensive rebound by Team,,99,105
458,4,0:06.0,D. DeRozan misses 3-pt jump shot from 24 ft,,99,105
459,4,0:05.0,,Defensive rebound by O. Porter,99,105
460,4,0:04.0,,Personal foul by A. Johnson (drawn by O. Porter),99,105
461,4,0:04.0,,O. Porter misses free throw 1 of 2,99,105
462,4,0:04.0,,Offensive rebound by Team,99,105
463,4,0:04.0,,O. Porter makes free throw 2 of 2,99,106
464,4,0:04.0,Toronto full timeout,,99,106
465,4,0:04.0,L. Williams enters the game for A. Johnson,,99,106
466,4,0:01.0,L. Williams misses 3-pt jump shot from 23 ft,,99,106
467,4,0:00.0,,Defensive rebound by M. Gortat,99,106
