,QUARTER,TIME_REMAINING,DALLAS_ACTION,DENVER_ACTION,DALLAS_SCORE,DENVER_SCORE
386,4,7:26.0,,Offensive rebound by K. Faried,86,96
387,4,7:26.0,,K. Faried misses 2-pt layup from 2 ft,86,96
388,4,7:23.0,Defensive rebound by R. Felton,,86,96
389,4,7:11.0,D. Harris misses 3-pt jump shot from 24 ft,,86,96
390,4,7:10.0,,Defensive rebound by J. Hickson,86,96
391,4,7:05.0,,K. Faried makes 2-pt layup at rim (assist by T. Lawson),86,98
392,4,7:05.0,,Shooting foul by R. Jefferson (drawn by K. Faried),86,98
393,4,7:05.0,,K. Faried makes free throw 1 of 1,86,99
394,4,6:48.0,R. Felton makes 2-pt jump shot from 4 ft,,88,99
395,4,6:27.0,,Shooting foul by A. Aminu (drawn by T. Lawson),88,99
396,4,6:27.0,,T. Lawson misses free throw 1 of 2,88,99
397,4,6:27.0,,Offensive rebound by Team,88,99
398,4,6:27.0,D. Powell enters the game for A. Aminu,,88,99
399,4,6:27.0,,J. Nurkić enters the game for J. Hickson,88,99
400,4,6:27.0,,T. Lawson misses free throw 2 of 2,88,99
401,4,6:25.0,Defensive rebound by R. Jefferson,,88,99
402,4,6:18.0,Personal foul by J. Nurkić (drawn by R. Felton),,88,99
403,4,6:18.0,R. Felton makes free throw 1 of 2,,89,99
404,4,6:18.0,R. Felton makes free throw 2 of 2,,90,99
405,4,6:05.0,,Turnover by K. Faried (bad pass; steal by C. Parsons),90,99
406,4,5:55.0,C. Parsons misses 3-pt jump shot from 24 ft,,90,99
407,4,5:54.0,,Defensive rebound by J. Nurkić,90,99
408,4,5:46.0,,T. Lawson misses 2-pt jump shot from 9 ft,90,99
409,4,5:45.0,Defensive rebound by D. Powell,,90,99
410,4,5:41.0,C. Parsons makes 2-pt layup from 1 ft (assist by D. Harris),,92,99
411,4,5:40.0,,Denver full timeout,92,99
412,4,5:40.0,,D. Arthur enters the game for K. Faried,92,99
413,4,5:22.0,,A. Afflalo makes 2-pt jump shot from 19 ft (assist by J. Nurkić),92,101
414,4,5:05.0,R. Jefferson makes 3-pt jump shot from 25 ft (assist by R. Felton),,95,101
415,4,4:47.0,,Turnover by D. Arthur (bad pass),95,101
416,4,4:34.0,D. Harris misses 3-pt jump shot from 22 ft,,95,101
417,4,4:34.0,,Defensive rebound by Team,95,101
418,4,4:21.0,,Turnover by D. Arthur (bad pass; steal by R. Jefferson),95,101
419,4,4:16.0,,Violation by J. Nurkić (def goaltending),95,101
420,4,4:16.0,D. Harris makes 2-pt layup from 2 ft,,97,101
421,4,3:55.0,,T. Lawson makes 2-pt jump shot from 18 ft,97,103
422,4,3:55.0,,Shooting foul by C. Parsons (drawn by T. Lawson),97,103
423,4,3:55.0,J. Barea enters the game for R. Felton,,97,103
424,4,3:55.0,,K. Faried enters the game for J. Nurkić,97,103
425,4,3:55.0,,T. Lawson makes free throw 1 of 1,97,104
426,4,3:37.0,C. Parsons makes 2-pt layup from 1 ft (assist by J. Barea),,99,104
427,4,3:24.0,,Offensive foul by A. Afflalo (drawn by D. Harris),99,104
428,4,3:24.0,,Turnover by A. Afflalo (offensive foul),99,104
429,4,3:10.0,C. Parsons makes 2-pt jump shot from 16 ft,,101,104
430,4,2:48.0,,T. Lawson misses 2-pt jump shot from 18 ft,101,104
431,4,2:47.0,Defensive rebound by J. Barea,,101,104
432,4,2:36.0,D. Harris misses 3-pt jump shot from 24 ft,,101,104
433,4,2:35.0,,Defensive rebound by K. Faried,101,104
434,4,2:34.0,,Denver full timeout,101,104
435,4,2:34.0,Dallas full timeout,,101,104
436,4,2:22.0,,A. Afflalo misses 3-pt jump shot from 25 ft,101,104
437,4,2:20.0,Defensive rebound by J. Barea,,101,104
438,4,2:02.0,D. Powell misses 2-pt dunk at rim (block by K. Faried),,101,104
439,4,2:01.0,Offensive rebound by Team,,101,104
440,4,1:58.0,D. Harris misses 3-pt jump shot from 25 ft,,101,104
441,4,1:57.0,Offensive rebound by Team,,101,104
442,4,1:57.0,Turnover by Team (shot clock),,101,104
443,4,1:45.0,,D. Arthur misses 3-pt jump shot from 26 ft,101,104
444,4,1:45.0,,Offensive rebound by K. Faried,101,104
445,4,1:45.0,,Shooting foul by J. Barea (drawn by K. Faried),101,104
446,4,1:45.0,,K. Faried makes free throw 1 of 2,101,105
447,4,1:45.0,,K. Faried makes free throw 2 of 2,101,106
448,4,1:38.0,J. Barea misses 3-pt jump shot from 25 ft,,101,106
449,4,1:37.0,,Defensive rebound by D. Arthur,101,106
450,4,1:19.0,,K. Faried makes 2-pt layup from 2 ft (assist by T. Lawson),101,108
451,4,1:19.0,Dallas full timeout,,101,108
452,4,1:17.0,Personal foul by K. Faried (drawn by D. Harris),,101,108
453,4,1:17.0,D. Harris misses free throw 1 of 2,,101,108
454,4,1:17.0,Offensive rebound by Team,,101,108
455,4,1:17.0,D. Harris makes free throw 2 of 2,,102,108
456,4,0:53.0,,A. Afflalo misses 3-pt jump shot from 25 ft,102,108
457,4,0:52.0,Defensive rebound by R. Jefferson,,102,108
458,4,0:38.0,J. Barea makes 2-pt layup from 2 ft,,104,108
459,4,0:35.0,,Personal take foul by J. Barea (drawn by T. Lawson),104,108
460,4,0:35.0,,T. Lawson makes free throw 1 of 2,104,109
461,4,0:35.0,,T. Lawson makes free throw 2 of 2,104,110
462,4,0:35.0,Dallas full timeout,,104,110
463,4,0:32.0,R. Jefferson misses 3-pt jump shot from 25 ft,,104,110
464,4,0:30.0,,Defensive rebound by W. Chandler,104,110
465,4,0:30.0,Loose ball foul by D. Powell (drawn by W. Chandler),,104,110
466,4,0:30.0,,W. Chandler makes free throw 1 of 2,104,111
467,4,0:30.0,,W. Chandler makes free throw 2 of 2,104,112
468,4,0:30.0,Dallas full timeout,,104,112
469,4,0:27.0,D. Powell misses 3-pt jump shot from 26 ft,,104,112
470,4,0:26.0,Offensive rebound by R. Jefferson,,104,112
471,4,0:23.0,R. Jefferson makes 3-pt jump shot from 22 ft,,107,112
472,4,0:21.0,,Denver full timeout,107,112
473,4,0:19.0,,Personal take foul by R. Jefferson (drawn by W. Chandler),107,112
474,4,0:19.0,,W. Chandler misses free throw 1 of 2,107,112
475,4,0:19.0,,Offensive rebound by Team,107,112
476,4,0:19.0,,W. Chandler misses free throw 2 of 2,107,112
477,4,0:18.0,Defensive rebound by R. Jefferson,,107,112
478,4,0:10.0,J. Barea misses 2-pt layup from 2 ft (block by K. Faried),,107,112
479,4,0:09.0,,Defensive rebound by T. Lawson,107,112
480,4,0:08.0,,Personal foul by D. Powell (drawn by T. Lawson),107,112
481,4,0:08.0,C. Villanueva enters the game for D. Powell,,107,112
482,4,0:08.0,,T. Lawson makes free throw 1 of 2,107,113
483,4,0:08.0,,T. Lawson makes free throw 2 of 2,107,114
484,4,0:02.0,R. Jefferson misses 3-pt jump shot from 26 ft,,107,114
485,4,0:01.0,,Defensive rebound by K. Faried,107,114
