,QUARTER,TIME_REMAINING,CHICAGO_ACTION,INDIANA_ACTION,CHICAGO_SCORE,INDIANA_SCORE
395,4,5:41.0,,Turnover by C. Copeland (bad pass),83,86
396,4,5:41.0,J. Butler enters the game for M. Dunleavy,,83,86
397,4,5:19.0,D. Rose misses 2-pt jump shot from 17 ft,,83,86
398,4,5:18.0,,Defensive rebound by C. Miles,83,86
399,4,5:09.0,,Turnover by C. Copeland (lost ball; steal by J. Butler),83,86
400,4,5:05.0,,Offensive charge foul by J. Butler (drawn by C. Miles),83,86
401,4,5:05.0,Turnover by J. Butler (offensive foul),,83,86
402,4,5:05.0,,G. Hill enters the game for C. Miles,83,86
403,4,4:57.0,,C. Watson misses 2-pt jump shot from 9 ft,83,86
404,4,4:56.0,Defensive rebound by J. Noah,,83,86
405,4,4:47.0,Personal foul by L. Scola (drawn by J. Butler),,83,86
406,4,4:39.0,Turnover by A. Brooks (step out of bounds),,83,86
407,4,4:26.0,,L. Scola misses 2-pt jump shot from 19 ft,83,86
408,4,4:23.0,Defensive rebound by Team,,83,86
409,4,3:59.0,A. Brooks misses 2-pt layup from 3 ft,,83,86
410,4,3:58.0,,Defensive rebound by C. Copeland,83,86
411,4,3:45.0,,C. Watson misses 2-pt jump shot from 19 ft,83,86
412,4,3:43.0,Defensive rebound by Team,,83,86
413,4,3:27.0,P. Gasol makes 2-pt jump shot from 6 ft,,85,86
414,4,3:25.0,,Indiana full timeout,85,86
415,4,3:25.0,,C. Miles enters the game for G. Hill,85,86
416,4,3:14.0,,Turnover by C. Watson (bad pass),85,86
417,4,2:55.0,D. Rose misses 2-pt layup from 1 ft,,85,86
418,4,2:53.0,Offensive rebound by J. Noah,,85,86
419,4,2:53.0,J. Noah misses 2-pt tip-in at rim,,85,86
420,4,2:52.0,,Defensive rebound by L. Scola,85,86
421,4,2:35.0,,C. Copeland makes 2-pt hook shot from 7 ft,85,88
422,4,2:29.0,Shooting foul by C. Copeland (drawn by J. Butler),,85,88
423,4,2:29.0,J. Butler makes free throw 1 of 2,,86,88
424,4,2:29.0,J. Butler makes free throw 2 of 2,,87,88
425,4,2:09.0,,C. Copeland misses 2-pt layup from 2 ft (block by J. Butler),87,88
426,4,2:09.0,,Offensive rebound by Team,87,88
427,4,2:05.0,,L. Scola misses 2-pt jump shot from 16 ft,87,88
428,4,2:05.0,Defensive rebound by Team,,87,88
429,4,1:50.0,D. Rose misses 3-pt jump shot from 22 ft,,87,88
430,4,1:49.0,,Defensive rebound by L. Scola,87,88
431,4,1:45.0,,Turnover by L. Scola (lost ball; steal by A. Brooks),87,88
432,4,1:45.0,Personal foul by C. Miles (drawn by J. Noah),,87,88
433,4,1:45.0,J. Noah makes free throw 1 of 2,,88,88
434,4,1:45.0,J. Noah makes free throw 2 of 2,,89,88
435,4,1:24.0,,L. Allen makes 2-pt jump shot from 20 ft (assist by C. Miles),89,90
436,4,1:07.0,J. Butler makes 3-pt jump shot from 27 ft (assist by P. Gasol),,92,90
437,4,1:00.0,,Offensive foul by C. Copeland (drawn by J. Butler),92,90
438,4,1:00.0,,Turnover by C. Copeland (offensive foul),92,90
439,4,0:45.0,J. Butler misses 2-pt jump shot from 19 ft,,92,90
440,4,0:43.0,,Defensive rebound by Team,92,90
441,4,0:42.0,Loose ball foul by J. Noah (drawn by L. Scola),,92,90
442,4,0:42.0,,Indiana full timeout,92,90
443,4,0:32.0,,C. Watson misses 3-pt jump shot from 22 ft,92,90
444,4,0:30.0,Defensive rebound by J. Noah,,92,90
445,4,0:04.0,D. Rose misses 2-pt jump shot from 17 ft,,92,90
446,4,0:02.0,Offensive rebound by J. Noah,,92,90
447,4,0:02.0,J. Noah misses 2-pt tip-in from 3 ft,,92,90
448,4,0:01.0,,Defensive rebound by L. Scola,92,90
449,4,0:01.0,,Indiana full timeout,92,90
450,4,0:01.0,T. Gibson enters the game for A. Brooks,,92,90
451,4,0:00.0,,C. Watson misses 3-pt jump shot from 23 ft,92,90
452,4,0:00.0,,Offensive rebound by Team,92,90
