,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,MINNESOTA_ACTION,NEW ORLEANS_SCORE,MINNESOTA_SCORE
387,4,1:45.0,,Turnover by N. Peković (offensive foul),86,80
388,4,1:33.0,A. Davis makes 2-pt layup at rim (assist by E. Gordon),,88,80
389,4,1:33.0,,Minnesota full timeout,88,80
390,4,1:26.0,,A. Wiggins makes 2-pt layup at rim,88,82
391,4,1:09.0,A. Davis makes 2-pt jump shot from 17 ft (assist by E. Gordon),,90,82
392,4,1:04.0,,M. Williams misses 2-pt jump shot from 15 ft,90,82
393,4,1:02.0,Defensive rebound by A. Davis,,90,82
394,4,0:48.0,Ö. Aşık misses 2-pt layup from 2 ft,,90,82
395,4,0:46.0,,Defensive rebound by Team,90,82
396,4,0:46.0,,Minnesota full timeout,90,82
397,4,0:46.0,,C. Budinger enters the game for G. Dieng,90,82
398,4,0:44.0,,N. Peković makes 2-pt layup at rim (assist by M. Williams),90,84
399,4,0:44.0,New Orleans full timeout,,90,84
400,4,0:44.0,,G. Dieng enters the game for N. Peković,90,84
401,4,0:44.0,Q. Pondexter enters the game for Ö. Aşık,,90,84
402,4,0:29.0,Personal take foul by A. Wiggins (drawn by T. Evans),,90,84
403,4,0:28.0,Personal take foul by C. Budinger (drawn by E. Gordon),,90,84
404,4,0:28.0,E. Gordon makes free throw 1 of 2,,91,84
405,4,0:28.0,E. Gordon makes free throw 2 of 2,,92,84
406,4,0:16.0,,G. Dieng misses 2-pt jump shot from 4 ft,92,84
407,4,0:14.0,,Offensive rebound by Team,92,84
408,4,0:06.0,,A. Wiggins misses 2-pt jump shot from 20 ft,92,84
409,4,0:04.0,Defensive rebound by D. Cunningham,,92,84
