,QUARTER,TIME_REMAINING,BOSTON_ACTION,DALLAS_ACTION,BOSTON_SCORE,DALLAS_SCORE
387,4,7:48.0,,M. Ellis enters the game for J. Barea,90,98
388,4,7:48.0,,C. Parsons enters the game for R. Jefferson,90,98
389,4,7:46.0,,Personal foul by M. Smart (drawn by D. Nowitzki),90,98
390,4,7:33.0,,J. Nelson makes 3-pt jump shot from 24 ft (assist by D. Nowitzki),90,101
391,4,7:21.0,A. Bradley makes 3-pt jump shot from 24 ft (assist by R. Rondo),,93,101
392,4,7:00.0,,C. Parsons makes 2-pt layup from 2 ft (assist by D. Nowitzki),93,103
393,4,6:47.0,J. Sullinger makes 2-pt jump shot from 18 ft (assist by R. Rondo),,95,103
394,4,6:22.0,,J. Nelson misses 3-pt jump shot from 25 ft,95,103
395,4,6:21.0,,Offensive rebound by D. Nowitzki,95,103
396,4,6:17.0,,D. Nowitzki makes 2-pt jump shot from 16 ft,95,105
397,4,6:08.0,Boston full timeout,,95,105
398,4,6:08.0,,R. Jefferson enters the game for D. Nowitzki,95,105
399,4,6:08.0,J. Green enters the game for J. Sullinger,,95,105
400,4,6:03.0,K. Olynyk misses 3-pt jump shot from 24 ft,,95,105
401,4,6:01.0,Offensive rebound by J. Green,,95,105
402,4,5:51.0,J. Green misses 2-pt jump shot from 14 ft,,95,105
403,4,5:50.0,Offensive rebound by M. Smart,,95,105
404,4,5:48.0,M. Smart makes 2-pt jump shot from 4 ft,,97,105
405,4,5:35.0,,Turnover by J. Nelson (bad pass; steal by K. Olynyk),97,105
406,4,5:31.0,,Offensive charge foul by R. Rondo (drawn by M. Ellis),97,105
407,4,5:31.0,Turnover by R. Rondo (offensive foul),,97,105
408,4,5:07.0,,J. Nelson misses 2-pt jump shot from 17 ft (block by M. Smart),97,105
409,4,5:07.0,,Offensive rebound by Team,97,105
410,4,5:07.0,,Turnover by Team (shot clock),97,105
411,4,4:57.0,M. Smart misses 3-pt jump shot from 25 ft,,97,105
412,4,4:56.0,Offensive rebound by K. Olynyk,,97,105
413,4,4:56.0,,Loose ball foul by R. Jefferson (drawn by K. Olynyk),97,105
414,4,4:56.0,J. Sullinger enters the game for K. Olynyk,,97,105
415,4,4:47.0,J. Green makes 2-pt hook shot from 6 ft (assist by R. Rondo),,99,105
416,4,4:46.0,,Dallas full timeout,99,105
417,4,4:46.0,,D. Harris enters the game for J. Nelson,99,105
418,4,4:46.0,,D. Nowitzki enters the game for R. Jefferson,99,105
419,4,4:29.0,,D. Nowitzki misses 2-pt jump shot from 20 ft,99,105
420,4,4:28.0,,Offensive rebound by T. Chandler,99,105
421,4,4:24.0,,Turnover by T. Chandler (bad pass; steal by A. Bradley),99,105
422,4,4:20.0,A. Bradley misses 2-pt layup from 2 ft (block by M. Ellis),,99,105
423,4,4:16.0,Offensive rebound by M. Smart,,99,105
424,4,4:15.0,J. Sullinger makes 2-pt layup from 2 ft (assist by M. Smart),,101,105
425,4,3:52.0,,Shooting block foul by M. Smart (drawn by D. Nowitzki),101,105
426,4,3:52.0,,D. Nowitzki makes free throw 1 of 2,101,106
427,4,3:52.0,,D. Nowitzki makes free throw 2 of 2,101,107
428,4,3:37.0,M. Smart makes 3-pt jump shot from 22 ft,,104,107
429,4,3:18.0,,D. Nowitzki makes 2-pt jump shot from 11 ft,104,109
430,4,2:57.0,R. Rondo misses 2-pt jump shot from 10 ft (block by T. Chandler),,104,109
431,4,2:55.0,,Defensive rebound by D. Nowitzki,104,109
432,4,2:43.0,,C. Parsons makes 3-pt jump shot from 22 ft (assist by M. Ellis),104,112
433,4,2:27.0,Turnover by R. Rondo (lost ball; steal by D. Harris),,104,112
434,4,2:21.0,,C. Parsons makes 2-pt layup from 1 ft (assist by M. Ellis),104,114
435,4,2:21.0,Boston full timeout,,104,114
436,4,2:21.0,,R. Jefferson enters the game for D. Nowitzki,104,114
437,4,2:09.0,M. Smart misses 3-pt jump shot from 25 ft,,104,114
438,4,2:08.0,,Defensive rebound by D. Harris,104,114
439,4,1:53.0,,Offensive foul by T. Chandler (drawn by M. Smart),104,114
440,4,1:53.0,,Turnover by T. Chandler (offensive foul),104,114
441,4,1:53.0,K. Olynyk enters the game for M. Smart,,104,114
442,4,1:47.0,A. Bradley makes 2-pt jump shot from 8 ft (assist by R. Rondo),,106,114
443,4,1:37.0,,Dallas full timeout,106,114
444,4,1:37.0,,D. Nowitzki enters the game for R. Jefferson,106,114
445,4,1:37.0,M. Smart enters the game for K. Olynyk,,106,114
446,4,1:29.0,,M. Ellis misses 2-pt jump shot from 4 ft (block by J. Sullinger),106,114
447,4,1:26.0,Defensive rebound by M. Smart,,106,114
448,4,1:23.0,J. Green makes 3-pt jump shot from 25 ft (assist by M. Smart),,109,114
449,4,1:14.0,,Turnover by D. Harris (lost ball; steal by A. Bradley),109,114
450,4,1:11.0,A. Bradley makes 2-pt layup from 1 ft (assist by M. Smart),,111,114
451,4,1:11.0,,Dallas full timeout,111,114
452,4,0:54.0,,D. Nowitzki misses 2-pt jump shot from 11 ft,111,114
453,4,0:53.0,Defensive rebound by A. Bradley,,111,114
454,4,0:40.0,Shooting foul by M. Ellis (drawn by A. Bradley),,111,114
455,4,0:40.0,A. Bradley makes free throw 1 of 3,,112,114
456,4,0:40.0,A. Bradley misses free throw 2 of 3,,112,114
457,4,0:40.0,Offensive rebound by Team,,112,114
458,4,0:40.0,A. Bradley makes free throw 3 of 3,,113,114
459,4,0:28.0,,M. Ellis makes 2-pt jump shot from 6 ft (assist by D. Nowitzki),113,116
460,4,0:21.0,J. Green misses 3-pt jump shot from 24 ft,,113,116
461,4,0:20.0,,Defensive rebound by C. Parsons,113,116
462,4,0:16.0,,R. Jefferson enters the game for D. Nowitzki,113,116
463,4,0:09.0,,Shooting foul by R. Rondo (drawn by M. Ellis),113,116
464,4,0:09.0,,M. Ellis makes free throw 1 of 2,113,117
465,4,0:09.0,,B. Wright enters the game for T. Chandler,113,117
466,4,0:09.0,,M. Ellis makes free throw 2 of 2,113,118
467,4,0:09.0,Boston full timeout,,113,118
468,4,0:09.0,M. Thornton enters the game for M. Smart,,113,118
469,4,0:06.0,J. Green misses 3-pt jump shot from 26 ft,,113,118
470,4,0:05.0,Offensive rebound by R. Rondo,,113,118
471,4,0:02.0,Turnover by R. Rondo (bad pass),,113,118
