,QUARTER,TIME_REMAINING,INDIANA_ACTION,DETROIT_ACTION,INDIANA_SCORE,DETROIT_SCORE
386,4,3:39.0,,Shooting foul by R. Hibbert (drawn by R. Jackson),95,95
387,4,3:39.0,,A. Drummond enters the game for A. Tolliver,95,95
388,4,3:39.0,,R. Jackson makes free throw 1 of 1,95,96
389,4,3:25.0,C. Miles misses 3-pt jump shot from 27 ft,,95,96
390,4,3:23.0,Offensive rebound by R. Hibbert,,95,96
391,4,3:07.0,R. Stuckey makes 2-pt jump shot from 12 ft (assist by D. West),,97,96
392,4,3:03.0,,Personal take foul by R. Stuckey (drawn by A. Drummond),97,96
393,4,3:03.0,,A. Drummond misses free throw 1 of 2,97,96
394,4,3:03.0,,Offensive rebound by Team,97,96
395,4,3:03.0,,A. Drummond misses free throw 2 of 2,97,96
396,4,3:01.0,Defensive rebound by R. Hibbert,,97,96
397,4,2:44.0,R. Stuckey makes 2-pt jump shot from 12 ft,,99,96
398,4,2:44.0,,Detroit full timeout,99,96
399,4,2:44.0,,A. Tolliver enters the game for A. Drummond,99,96
400,4,2:31.0,,R. Jackson misses 2-pt jump shot from 6 ft,99,96
401,4,2:30.0,Defensive rebound by C. Miles,,99,96
402,4,2:12.0,R. Stuckey misses 2-pt jump shot from 7 ft,,99,96
403,4,2:12.0,Offensive rebound by R. Hibbert,,99,96
404,4,1:59.0,R. Stuckey makes 2-pt jump shot from 14 ft,,101,96
405,4,1:35.0,,A. Tolliver makes 3-pt jump shot from 24 ft (assist by R. Jackson),101,99
406,4,1:21.0,Personal foul by R. Jackson (drawn by G. Hill),,101,99
407,4,1:21.0,,J. Lucas III enters the game for R. Jackson,101,99
408,4,1:21.0,G. Hill makes free throw 1 of 2,,102,99
409,4,1:21.0,G. Hill makes free throw 2 of 2,,103,99
410,4,1:08.0,,A. Tolliver misses 3-pt jump shot from 24 ft,103,99
411,4,1:07.0,Defensive rebound by D. West,,103,99
412,4,1:01.0,Indiana full timeout,,103,99
413,4,0:44.0,C. Miles misses 2-pt jump shot from 20 ft,,103,99
414,4,0:42.0,,Defensive rebound by J. Lucas III,103,99
415,4,0:41.0,,Shooting foul by D. West (drawn by K. Caldwell-Pope),103,99
416,4,0:41.0,,A. Drummond enters the game for A. Tolliver,103,99
417,4,0:41.0,,K. Caldwell-Pope misses free throw 1 of 3,103,99
418,4,0:41.0,,Offensive rebound by Team,103,99
419,4,0:41.0,,K. Caldwell-Pope misses free throw 2 of 3,103,99
420,4,0:41.0,,Offensive rebound by Team,103,99
421,4,0:41.0,,K. Caldwell-Pope makes free throw 3 of 3,103,100
422,4,0:22.0,Personal foul by J. Lucas III (drawn by G. Hill),,103,100
423,4,0:22.0,G. Hill makes free throw 1 of 2,,104,100
424,4,0:22.0,P. George enters the game for R. Stuckey,,104,100
425,4,0:22.0,G. Hill makes free throw 2 of 2,,105,100
426,4,0:22.0,,Detroit full timeout,105,100
427,4,0:16.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by J. Meeks),105,103
428,4,0:12.0,Personal foul by J. Lucas III (drawn by G. Hill),,105,103
429,4,0:12.0,G. Hill makes free throw 1 of 2,,106,103
430,4,0:12.0,G. Hill makes free throw 2 of 2,,107,103
431,4,0:12.0,,Detroit full timeout,107,103
432,4,0:09.0,,J. Meeks misses 3-pt jump shot from 26 ft,107,103
433,4,0:08.0,,Offensive rebound by J. Lucas III,107,103
434,4,0:05.0,,J. Lucas III misses 2-pt jump shot from 14 ft,107,103
435,4,0:04.0,,Offensive rebound by A. Drummond,107,103
436,4,0:03.0,,A. Drummond misses 2-pt tip-in from 2 ft,107,103
437,4,0:02.0,Defensive rebound by R. Hibbert,,107,103
