,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DENVER_ACTION,PORTLAND_SCORE,DENVER_SCORE
379,4,3:41.0,,T. Mozgov misses 2-pt hook shot from 6 ft,96,97
380,4,3:40.0,Defensive rebound by N. Batum,,96,97
381,4,3:32.0,D. Lillard enters the game for S. Blake,,96,97
382,4,3:25.0,,Violation by T. Mozgov (def goaltending),96,97
383,4,3:25.0,D. Lillard makes 2-pt layup from 1 ft,,98,97
384,4,3:13.0,,T. Lawson makes 2-pt jump shot from 15 ft,98,99
385,4,2:56.0,L. Aldridge makes 2-pt layup at rim (assist by N. Batum),,100,99
386,4,2:56.0,Shooting foul by J. Hickson (drawn by L. Aldridge),,100,99
387,4,2:56.0,Portland full timeout,,100,99
388,4,2:56.0,,D. Arthur enters the game for T. Mozgov,100,99
389,4,2:56.0,L. Aldridge makes free throw 1 of 1,,101,99
390,4,2:38.0,,J. Hickson makes 2-pt jump shot from 17 ft (assist by T. Lawson),101,101
391,4,2:19.0,W. Matthews misses 3-pt jump shot from 23 ft,,101,101
392,4,2:18.0,,Defensive rebound by A. Afflalo,101,101
393,4,2:04.0,,Turnover by W. Chandler (bad pass; steal by D. Lillard),101,101
394,4,2:03.0,Personal foul by W. Chandler (drawn by D. Lillard),,101,101
395,4,1:46.0,,Violation by J. Hickson (def goaltending),101,101
396,4,1:46.0,L. Aldridge makes 2-pt layup from 1 ft,,103,101
397,4,1:31.0,,A. Afflalo makes 2-pt layup from 1 ft,103,103
398,4,1:15.0,L. Aldridge misses 2-pt jump shot from 20 ft,,103,103
399,4,1:14.0,,Defensive rebound by A. Afflalo,103,103
400,4,1:08.0,,T. Lawson misses 3-pt jump shot from 25 ft,103,103
401,4,1:07.0,Defensive rebound by N. Batum,,103,103
402,4,0:50.0,W. Matthews misses 3-pt jump shot from 25 ft,,103,103
403,4,0:48.0,,Defensive rebound by J. Hickson,103,103
404,4,0:27.0,,Turnover by T. Lawson (bad pass; steal by W. Matthews),103,103
405,4,0:20.0,Portland full timeout,,103,103
406,4,0:05.0,D. Lillard misses 2-pt layup from 1 ft,,103,103
407,4,0:04.0,Offensive rebound by Team,,103,103
408,4,0:04.0,Portland full timeout,,103,103
409,4,0:01.0,R. Lopez makes 2-pt layup from 2 ft (assist by L. Aldridge),,105,103
410,4,0:01.0,,Denver full timeout,105,103
411,4,0:01.0,,Denver full timeout,105,103
412,4,0:01.0,,D. Gallinari enters the game for J. Hickson,105,103
413,4,0:01.0,S. Blake enters the game for R. Lopez,,105,103
414,4,0:01.0,A. Crabbe enters the game for D. Lillard,,105,103
415,4,0:00.0,,D. Gallinari misses 3-pt jump shot from 27 ft,105,103
416,4,0:00.0,,Offensive rebound by Team,105,103
