,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,MEMPHIS_ACTION,MINNESOTA_SCORE,MEMPHIS_SCORE
389,4,5:19.0,N. Peković makes 2-pt layup from 1 ft,,89,89
390,4,5:06.0,,Z. Randolph makes 2-pt layup at rim (assist by C. Lee),89,91
391,4,5:06.0,,Shooting foul by T. Young (drawn by Z. Randolph),89,91
392,4,5:06.0,,Z. Randolph makes free throw 1 of 1,89,92
393,4,4:51.0,S. Muhammad makes 3-pt jump shot from 23 ft (assist by R. Rubio),,92,92
394,4,4:27.0,,M. Conley misses 3-pt jump shot from 24 ft,92,92
395,4,4:25.0,,Offensive rebound by M. Conley,92,92
396,4,4:21.0,,C. Lee misses 3-pt jump shot from 25 ft,92,92
397,4,4:21.0,,Offensive rebound by Z. Randolph,92,92
398,4,4:21.0,Loose ball foul by C. Brewer (drawn by Z. Randolph),,92,92
399,4,4:13.0,,Z. Randolph misses 2-pt jump shot from 16 ft,92,92
400,4,4:12.0,Defensive rebound by N. Peković,,92,92
401,4,3:53.0,Personal foul by Z. Randolph (drawn by T. Young),,92,92
402,4,3:53.0,T. Young makes free throw 1 of 2,,93,92
403,4,3:53.0,T. Young makes free throw 2 of 2,,94,92
404,4,3:46.0,,Personal foul by C. Brewer (drawn by M. Conley),94,92
405,4,3:41.0,,Shooting foul by R. Rubio (drawn by M. Gasol),94,92
406,4,3:41.0,,M. Gasol makes free throw 1 of 2,94,93
407,4,3:41.0,M. Williams enters the game for S. Muhammad,,94,93
408,4,3:41.0,,M. Gasol makes free throw 2 of 2,94,94
409,4,3:31.0,R. Rubio misses 2-pt jump shot from 20 ft,,94,94
410,4,3:30.0,Offensive rebound by C. Brewer,,94,94
411,4,3:27.0,Turnover by C. Brewer (lost ball; steal by C. Lee),,94,94
412,4,3:15.0,,Turnover by M. Gasol (lost ball; steal by R. Rubio),94,94
413,4,3:00.0,T. Young makes 2-pt jump shot from 12 ft,,96,94
414,4,2:36.0,,M. Conley makes 2-pt layup at rim,96,96
415,4,2:20.0,Turnover by R. Rubio (lost ball),,96,96
416,4,1:58.0,,M. Conley misses 3-pt jump shot from 25 ft,96,96
417,4,1:57.0,,Offensive rebound by Z. Randolph,96,96
418,4,1:57.0,,Z. Randolph makes 2-pt tip-in at rim,96,98
419,4,1:45.0,R. Rubio misses 2-pt layup from 1 ft,,96,98
420,4,1:44.0,,Defensive rebound by M. Gasol,96,98
421,4,1:40.0,,M. Conley misses flagrant free throw 1 of 2,96,98
422,4,1:40.0,,Offensive rebound by Team,96,98
423,4,1:40.0,,M. Conley makes flagrant free throw 2 of 2,96,99
424,4,1:23.0,,M. Gasol makes 2-pt jump shot from 21 ft (assist by M. Conley),96,101
425,4,1:02.0,M. Williams makes 3-pt jump shot from 26 ft (assist by R. Rubio),,99,101
426,4,0:43.0,,Shooting foul by M. Williams (drawn by M. Gasol),99,101
427,4,0:43.0,,M. Gasol makes free throw 1 of 2,99,102
428,4,0:43.0,,Q. Pondexter enters the game for Z. Randolph,99,102
429,4,0:43.0,,M. Gasol makes free throw 2 of 2,99,103
430,4,0:43.0,Minnesota full timeout,,99,103
431,4,0:32.0,Shooting foul by T. Allen (drawn by T. Young),,99,103
432,4,0:32.0,T. Young makes free throw 1 of 2,,100,103
433,4,0:32.0,,Z. Randolph enters the game for Q. Pondexter,100,103
434,4,0:32.0,G. Dieng enters the game for N. Peković,,100,103
435,4,0:32.0,T. Young makes free throw 2 of 2,,101,103
436,4,0:32.0,,Memphis full timeout,101,103
437,4,0:32.0,,V. Carter enters the game for T. Allen,101,103
438,4,0:07.0,,Shooting foul by R. Rubio (drawn by V. Carter),101,103
439,4,0:07.0,,V. Carter makes free throw 1 of 2,101,104
440,4,0:07.0,,T. Allen enters the game for Z. Randolph,101,104
441,4,0:07.0,,V. Carter makes free throw 2 of 2,101,105
442,4,0:07.0,Minnesota full timeout,,101,105
443,4,0:07.0,C. Budinger enters the game for C. Brewer,,101,105
444,4,0:07.0,N. Peković enters the game for G. Dieng,,101,105
445,4,0:07.0,,Q. Pondexter enters the game for V. Carter,101,105
446,4,0:05.0,M. Williams misses 3-pt jump shot from 26 ft,,101,105
447,4,0:02.0,Offensive rebound by Team,,101,105
448,4,0:01.0,C. Budinger misses 2-pt jump shot from 18 ft,,101,105
449,4,0:00.0,Offensive rebound by Team,,101,105
