,QUARTER,TIME_REMAINING,INDIANA_ACTION,SAN ANTONIO_ACTION,INDIANA_SCORE,SAN ANTONIO_SCORE
384,4,4:15.0,R. Stuckey misses 2-pt jump shot from 16 ft,,91,96
385,4,4:14.0,,Defensive rebound by B. Diaw,91,96
386,4,3:54.0,,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by T. Parker),91,99
387,4,3:54.0,Indiana full timeout,,91,99
388,4,3:54.0,L. Scola enters the game for C. Copeland,,91,99
389,4,3:54.0,D. Sloan enters the game for A. Price,,91,99
390,4,3:33.0,R. Stuckey misses 2-pt jump shot from 7 ft,,91,99
391,4,3:32.0,,Defensive rebound by M. Ginóbili,91,99
392,4,3:15.0,,T. Parker misses 2-pt jump shot from 14 ft,91,99
393,4,3:14.0,Defensive rebound by R. Stuckey,,91,99
394,4,3:12.0,,Offensive charge foul by R. Stuckey (drawn by M. Ginóbili),91,99
395,4,3:12.0,Turnover by R. Stuckey (offensive foul),,91,99
396,4,2:54.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,91,99
397,4,2:53.0,Defensive rebound by S. Hill,,91,99
398,4,2:42.0,L. Scola makes 2-pt jump shot from 14 ft (assist by D. Sloan),,93,99
399,4,2:31.0,,San Antonio full timeout,93,99
400,4,2:20.0,,M. Ginóbili makes 2-pt jump shot from 5 ft (assist by T. Duncan),93,101
401,4,2:20.0,,Shooting block foul by R. Stuckey (drawn by M. Ginóbili),93,101
402,4,2:20.0,,M. Ginóbili makes free throw 1 of 1,93,102
403,4,2:08.0,D. Sloan misses 2-pt jump shot from 21 ft,,93,102
404,4,2:07.0,,Defensive rebound by K. Leonard,93,102
405,4,1:52.0,,K. Leonard makes 2-pt jump shot from 15 ft,93,104
406,4,1:52.0,Indiana full timeout,,93,104
407,4,1:52.0,D. Rudež enters the game for S. Hill,,93,104
408,4,1:52.0,C. Copeland enters the game for R. Stuckey,,93,104
409,4,1:36.0,C. Copeland makes 3-pt jump shot from 25 ft (assist by D. Sloan),,96,104
410,4,1:36.0,Shooting foul by T. Duncan (drawn by C. Copeland),,96,104
411,4,1:36.0,R. Stuckey enters the game for L. Scola,,96,104
412,4,1:36.0,S. Hill enters the game for D. Rudež,,96,104
413,4,1:36.0,C. Copeland makes free throw 1 of 1,,97,104
414,4,1:13.0,,M. Ginóbili misses 2-pt jump shot from 20 ft,97,104
415,4,1:13.0,Defensive rebound by Team,,97,104
416,4,1:01.0,C. Copeland misses 3-pt jump shot from 25 ft,,97,104
417,4,1:00.0,,Defensive rebound by K. Leonard,97,104
418,4,0:44.0,,Personal foul by I. Mahinmi (drawn by T. Parker),97,104
419,4,0:44.0,L. Scola enters the game for C. Copeland,,97,104
420,4,0:36.0,,Offensive foul by T. Duncan (drawn by R. Stuckey),97,104
421,4,0:36.0,,Turnover by T. Duncan (offensive foul),97,104
422,4,0:36.0,C. Copeland enters the game for I. Mahinmi,,97,104
423,4,0:36.0,,D. Green enters the game for B. Diaw,97,104
424,4,0:28.0,Turnover by D. Sloan (traveling),,97,104
425,4,0:26.0,,Personal take foul by D. Sloan (drawn by T. Parker),97,104
426,4,0:26.0,,T. Parker misses free throw 1 of 2,97,104
427,4,0:26.0,,Offensive rebound by Team,97,104
428,4,0:26.0,,T. Parker misses free throw 2 of 2,97,104
429,4,0:26.0,Defensive rebound by S. Hill,,97,104
430,4,0:26.0,Indiana full timeout,,97,104
431,4,0:26.0,D. Rudež enters the game for S. Hill,,97,104
432,4,0:26.0,C. Miles enters the game for D. Sloan,,97,104
433,4,0:17.0,Shooting foul by D. Green (drawn by L. Scola),,97,104
434,4,0:17.0,L. Scola makes free throw 1 of 2,,98,104
435,4,0:17.0,,B. Diaw enters the game for D. Green,98,104
436,4,0:17.0,L. Allen enters the game for C. Miles,,98,104
437,4,0:17.0,L. Scola misses free throw 2 of 2,,98,104
438,4,0:17.0,,Defensive rebound by T. Duncan,98,104
439,4,0:15.0,,Personal take foul by L. Allen (drawn by T. Duncan),98,104
440,4,0:15.0,,T. Duncan misses free throw 1 of 2,98,104
441,4,0:15.0,,Offensive rebound by Team,98,104
442,4,0:15.0,C. Miles enters the game for L. Allen,,98,104
443,4,0:15.0,,D. Green enters the game for B. Diaw,98,104
444,4,0:15.0,,T. Duncan makes free throw 2 of 2,98,105
445,4,0:08.0,C. Miles misses 3-pt jump shot from 27 ft,,98,105
446,4,0:07.0,,Defensive rebound by K. Leonard,98,105
447,4,0:06.0,,Personal take foul by D. Rudež (drawn by K. Leonard),98,105
448,4,0:06.0,,K. Leonard makes free throw 1 of 2,98,106
449,4,0:06.0,,K. Leonard misses free throw 2 of 2,98,106
450,4,0:06.0,Defensive rebound by C. Miles,,98,106
451,4,0:01.0,C. Miles makes 2-pt dunk at rim,,100,106
