,QUARTER,TIME_REMAINING,ATLANTA_ACTION,DENVER_ACTION,ATLANTA_SCORE,DENVER_SCORE
386,4,4:42.0,J. Jenkins makes 3-pt jump shot from 23 ft (assist by M. Muscala),,93,110
387,4,4:19.0,,W. Barton misses 3-pt jump shot from 25 ft,93,110
388,4,4:18.0,Defensive rebound by J. Jenkins,,93,110
389,4,3:56.0,S. Mack misses 3-pt jump shot from 24 ft,,93,110
390,4,3:55.0,,Defensive rebound by J. Hickson,93,110
391,4,3:51.0,,Shooting foul by K. Bazemore (drawn by J. Hickson),93,110
392,4,3:51.0,,J. Hickson misses free throw 1 of 2,93,110
393,4,3:51.0,,Offensive rebound by Team,93,110
394,4,3:51.0,,J. Hickson makes free throw 2 of 2,93,111
395,4,3:29.0,M. Muscala misses 3-pt jump shot from 24 ft,,93,111
396,4,3:28.0,,Defensive rebound by E. Green,93,111
397,4,3:12.0,,J. Lauvergne misses 3-pt jump shot from 23 ft,93,111
398,4,3:10.0,Defensive rebound by K. Bazemore,,93,111
399,4,3:01.0,P. Antić misses 3-pt jump shot from 25 ft,,93,111
400,4,3:00.0,,Defensive rebound by J. Hickson,93,111
401,4,2:41.0,,W. Barton misses 2-pt jump shot from 4 ft,93,111
402,4,2:40.0,Defensive rebound by K. Bazemore,,93,111
403,4,2:40.0,Personal foul by E. Green (drawn by K. Bazemore),,93,111
404,4,2:40.0,Atlanta full timeout,,93,111
405,4,2:40.0,K. Bazemore misses free throw 1 of 2,,93,111
406,4,2:40.0,Offensive rebound by Team,,93,111
407,4,2:40.0,K. Bazemore makes free throw 2 of 2,,94,111
408,4,2:27.0,,J. Lauvergne misses 3-pt jump shot from 23 ft,94,111
409,4,2:26.0,Defensive rebound by Team,,94,111
410,4,2:14.0,M. Muscala makes 2-pt layup from 2 ft (assist by J. Jenkins),,96,111
411,4,1:52.0,,E. Green misses 2-pt jump shot from 21 ft,96,111
412,4,1:51.0,Defensive rebound by M. Muscala,,96,111
413,4,1:45.0,Turnover by M. Muscala (lost ball; steal by G. Harris),,96,111
414,4,1:27.0,,Turnover by W. Barton (bad pass; steal by S. Mack),96,111
415,4,1:23.0,J. Jenkins makes 3-pt jump shot from 23 ft (assist by S. Mack),,99,111
416,4,1:05.0,,J. Hickson misses 2-pt jump shot from 6 ft,99,111
417,4,1:03.0,Defensive rebound by M. Muscala,,99,111
418,4,0:53.0,S. Mack misses 2-pt jump shot from 6 ft,,99,111
419,4,0:51.0,Offensive rebound by P. Antić,,99,111
420,4,0:51.0,P. Antić misses 2-pt tip-in from 1 ft,,99,111
421,4,0:49.0,,Defensive rebound by J. Lauvergne,99,111
422,4,0:47.0,,Turnover by J. Lauvergne (bad pass; steal by M. Muscala),99,111
423,4,0:45.0,S. Mack makes 3-pt jump shot from 24 ft (assist by K. Bazemore),,102,111
424,4,0:39.0,,Personal foul by S. Mack (drawn by E. Green),102,111
425,4,0:36.0,,Personal foul by S. Mack (drawn by W. Barton),102,111
426,4,0:36.0,,W. Barton makes free throw 1 of 2,102,112
427,4,0:36.0,,W. Barton makes free throw 2 of 2,102,113
428,4,0:36.0,Atlanta full timeout,,102,113
429,4,0:31.0,Turnover by J. Jenkins (bad pass; steal by E. Green),,102,113
430,4,0:28.0,,Shooting foul by K. Bazemore (drawn by E. Green),102,113
431,4,0:28.0,,Denver full timeout,102,113
432,4,0:28.0,,E. Green makes free throw 1 of 2,102,114
433,4,0:28.0,,E. Green makes free throw 2 of 2,102,115
434,4,0:22.0,K. Bazemore misses 2-pt layup from 1 ft (block by W. Barton),,102,115
435,4,0:20.0,Offensive rebound by P. Antić,,102,115
436,4,0:19.0,Turnover by P. Antić (bad pass; steal by G. Harris),,102,115
