,QUARTER,TIME_REMAINING,DENVER_ACTION,CHARLOTTE_ACTION,DENVER_SCORE,CHARLOTTE_SCORE
387,4,4:51.0,A. Gee makes free throw 2 of 2,,72,97
388,4,4:26.0,,J. Pargo makes 3-pt jump shot from 27 ft (assist by B. Roberts),72,100
389,4,4:12.0,N. Robinson misses 2-pt layup from 2 ft,,72,100
390,4,4:11.0,,Defensive rebound by J. Maxiell,72,100
391,4,4:05.0,,B. Roberts makes 2-pt layup from 2 ft,72,102
392,4,3:52.0,E. Green misses 2-pt jump shot from 14 ft,,72,102
393,4,3:51.0,,Defensive rebound by J. Maxiell,72,102
394,4,3:41.0,,J. Taylor misses 2-pt layup from 2 ft (block by J. Nurkić),72,102
395,4,3:39.0,Defensive rebound by J. Nurkić,,72,102
396,4,3:35.0,E. Green makes 2-pt layup from 1 ft (assist by A. Gee),,74,102
397,4,3:35.0,,Charlotte full timeout,74,102
398,4,3:35.0,,M. Kidd-Gilchrist enters the game for M. Williams,74,102
399,4,3:18.0,,J. Pargo misses 3-pt jump shot from 25 ft,74,102
400,4,3:16.0,Defensive rebound by G. Harris,,74,102
401,4,3:12.0,E. Green misses 2-pt jump shot from 18 ft,,74,102
402,4,3:09.0,Offensive rebound by G. Harris,,74,102
403,4,3:09.0,Shooting foul by J. Taylor (drawn by G. Harris),,74,102
404,4,3:09.0,G. Harris makes free throw 1 of 2,,75,102
405,4,3:09.0,G. Harris makes free throw 2 of 2,,76,102
406,4,2:48.0,,J. Maxiell makes 2-pt jump shot from 8 ft (assist by J. Pargo),76,104
407,4,2:26.0,N. Robinson misses 2-pt jump shot from 17 ft,,76,104
408,4,2:24.0,,Defensive rebound by M. Kidd-Gilchrist,76,104
409,4,2:14.0,,J. Taylor misses 3-pt jump shot from 23 ft,76,104
410,4,2:12.0,Defensive rebound by J. Nurkić,,76,104
411,4,1:59.0,A. Gee misses 2-pt jump shot from 16 ft,,76,104
412,4,1:58.0,,Defensive rebound by J. Maxiell,76,104
413,4,1:58.0,,Personal foul by J. Nurkić (drawn by J. Maxiell),76,104
414,4,1:52.0,,Personal foul by J. Nurkić (drawn by J. Maxiell),76,104
415,4,1:52.0,,J. Maxiell misses free throw 1 of 2,76,104
416,4,1:52.0,,Offensive rebound by Team,76,104
417,4,1:52.0,,J. Maxiell makes free throw 2 of 2,76,105
418,4,1:35.0,,Violation by J. Taylor (def goaltending),76,105
419,4,1:35.0,J. Nurkić makes 2-pt hook shot from 6 ft,,78,105
420,4,1:21.0,,Shooting foul by N. Robinson (drawn by J. Taylor),78,105
421,4,1:21.0,,J. Taylor misses free throw 1 of 2,78,105
422,4,1:21.0,,Offensive rebound by Team,78,105
423,4,1:21.0,,J. Taylor misses free throw 2 of 2,78,105
424,4,1:19.0,Defensive rebound by A. Gee,,78,105
425,4,0:58.0,N. Robinson makes 2-pt layup from 1 ft,,80,105
426,4,0:52.0,,B. Roberts makes 3-pt jump shot from 25 ft,80,108
427,4,0:35.0,Shooting foul by M. Kidd-Gilchrist (drawn by A. Gee),,80,108
428,4,0:35.0,A. Gee makes free throw 1 of 2,,81,108
429,4,0:35.0,A. Gee makes free throw 2 of 2,,82,108
430,4,0:21.0,,J. Maxiell makes 2-pt jump shot from 6 ft,82,110
