,QUARTER,TIME_REMAINING,BOSTON_ACTION,OKLAHOMA CITY_ACTION,BOSTON_SCORE,OKLAHOMA CITY_SCORE
142,2,6:28.0,Turnover by M. Smart (offensive foul),,35,38
143,2,6:28.0,,D. Waiters enters the game for S. Novak,35,38
144,2,6:12.0,,D. Waiters misses 2-pt layup from 2 ft (block by K. Olynyk),35,38
145,2,6:10.0,,Offensive rebound by D. Waiters,35,38
146,2,6:08.0,,D. Waiters misses 2-pt jump shot from 10 ft,35,38
147,2,6:07.0,Defensive rebound by M. Smart,,35,38
148,2,6:06.0,,Loose ball foul by S. Adams (drawn by M. Smart),35,38
149,2,6:06.0,,E. Freedom enters the game for N. Collison,35,38
150,2,5:54.0,Turnover by K. Olynyk (lost ball),,35,38
151,2,5:46.0,,Offensive foul by R. Westbrook (drawn by K. Olynyk),35,38
152,2,5:46.0,,Turnover by R. Westbrook (offensive foul),35,38
153,2,5:46.0,T. Zeller enters the game for K. Olynyk,,35,38
154,2,5:33.0,J. Jerebko makes 3-pt jump shot from 25 ft (assist by T. Zeller),,38,38
155,2,5:19.0,,D. Waiters misses 2-pt layup from 1 ft,38,38
156,2,5:18.0,,Offensive rebound by D. Waiters,38,38
157,2,5:05.0,,D. Waiters misses 2-pt layup at rim,38,38
158,2,5:04.0,Defensive rebound by T. Zeller,,38,38
159,2,4:56.0,T. Zeller makes 2-pt layup from 1 ft (assist by J. Jerebko),,40,38
160,2,4:56.0,,Oklahoma City full timeout,40,38
161,2,4:45.0,,R. Westbrook misses 2-pt jump shot from 15 ft,40,38
162,2,4:44.0,Defensive rebound by J. Crowder,,40,38
163,2,4:29.0,Turnover by J. Jerebko (bad pass; steal by R. Westbrook),,40,38
164,2,4:25.0,,R. Westbrook makes 2-pt dunk at rim,40,40
165,2,4:14.0,M. Smart makes 3-pt jump shot from 23 ft,,43,40
166,2,3:53.0,,D. Augustin makes 2-pt jump shot from 11 ft,43,42
167,2,3:38.0,M. Smart makes 3-pt jump shot from 24 ft (assist by J. Jerebko),,46,42
168,2,3:20.0,,D. Waiters misses 2-pt jump shot from 15 ft,46,42
169,2,3:18.0,,Offensive rebound by E. Freedom,46,42
170,2,3:18.0,,E. Freedom makes 2-pt layup from 1 ft,46,44
171,2,3:08.0,T. Zeller makes 2-pt dunk at rim (assist by M. Smart),,48,44
172,2,2:52.0,,E. Freedom misses 2-pt layup from 1 ft,48,44
173,2,2:48.0,Defensive rebound by M. Smart,,48,44
174,2,2:44.0,A. Bradley makes 2-pt layup from 2 ft (assist by J. Crowder),,50,44
175,2,2:29.0,,R. Westbrook makes 2-pt layup at rim,50,46
176,2,2:19.0,Boston full timeout,,50,46
177,2,2:19.0,E. Turner enters the game for J. Crowder,,50,46
178,2,2:19.0,,A. Morrow enters the game for D. Augustin,50,46
179,2,2:13.0,M. Smart makes 2-pt jump shot from 10 ft,,52,46
180,2,1:47.0,,S. Adams makes 2-pt jump shot from 10 ft (assist by R. Westbrook),52,48
181,2,1:26.0,M. Smart makes 3-pt jump shot from 24 ft (assist by E. Turner),,55,48
182,2,1:09.0,,A. Morrow makes 3-pt jump shot from 24 ft (assist by R. Westbrook),55,51
183,2,0:50.0,A. Bradley makes 2-pt dunk at rim (assist by E. Turner),,57,51
184,2,0:42.0,,R. Westbrook makes 2-pt layup from 2 ft,57,53
185,2,0:28.0,J. Jerebko misses 2-pt jump shot from 21 ft,,57,53
186,2,0:27.0,,Defensive rebound by S. Adams,57,53
187,2,0:07.0,,Offensive foul by R. Westbrook (drawn by E. Turner),57,53
188,2,0:07.0,,Turnover by R. Westbrook (offensive foul),57,53
189,2,0:07.0,K. Olynyk enters the game for E. Turner,,57,53
190,2,0:07.0,P. Pressey enters the game for T. Zeller,,57,53
191,3,11:49.0,,E. Freedom makes 2-pt hook shot from 3 ft (assist by R. Westbrook),57,55
192,3,11:32.0,A. Bradley misses 3-pt jump shot from 24 ft,,57,55
193,3,11:31.0,,Defensive rebound by S. Adams,57,55
194,3,11:25.0,,R. Westbrook misses 2-pt jump shot from 16 ft,57,55
195,3,11:24.0,Defensive rebound by E. Turner,,57,55
196,3,11:10.0,T. Zeller misses 2-pt layup from 2 ft,,57,55
197,3,11:09.0,,Defensive rebound by D. Waiters,57,55
198,3,10:59.0,,R. Westbrook misses 3-pt jump shot from 24 ft,57,55
199,3,10:58.0,,Offensive rebound by E. Freedom,57,55
200,3,10:57.0,,E. Freedom makes 2-pt layup from 1 ft,57,57
201,3,10:36.0,B. Bass makes 2-pt jump shot from 14 ft (assist by A. Bradley),,59,57
202,3,10:12.0,,A. Roberson makes 2-pt layup from 1 ft,59,59
203,3,9:54.0,Turnover by A. Bradley (bad pass; steal by S. Adams),,59,59
204,3,9:50.0,,Personal foul by A. Bradley (drawn by D. Waiters),59,59
205,3,9:44.0,,Turnover by S. Adams (lost ball; steal by E. Turner),59,59
206,3,9:39.0,A. Bradley makes 2-pt layup at rim (assist by E. Turner),,61,59
207,3,9:25.0,,D. Waiters misses 2-pt jump shot from 18 ft,61,59
208,3,9:24.0,Defensive rebound by A. Bradley,,61,59
209,3,9:18.0,M. Smart misses 3-pt jump shot from 24 ft,,61,59
210,3,9:17.0,,Defensive rebound by A. Roberson,61,59
211,3,9:11.0,,Shooting foul by E. Turner (drawn by R. Westbrook),61,59
212,3,9:11.0,,R. Westbrook makes free throw 1 of 2,61,60
213,3,9:11.0,,R. Westbrook misses free throw 2 of 2,61,60
214,3,9:10.0,Defensive rebound by E. Turner,,61,60
215,3,8:53.0,T. Zeller misses 2-pt layup from 2 ft (block by E. Freedom),,61,60
216,3,8:52.0,,Defensive rebound by Team,61,60
217,3,8:37.0,,E. Freedom makes 2-pt hook shot from 5 ft,61,62
218,3,8:28.0,Personal foul by S. Adams (drawn by T. Zeller),,61,62
219,3,8:28.0,K. Olynyk enters the game for T. Zeller,,61,62
220,3,8:16.0,K. Olynyk misses 2-pt jump shot from 11 ft,,61,62
221,3,8:14.0,Offensive rebound by M. Smart,,61,62
222,3,8:10.0,A. Bradley misses 3-pt jump shot from 24 ft,,61,62
223,3,8:09.0,,Defensive rebound by R. Westbrook,61,62
224,3,8:04.0,,Turnover by R. Westbrook (bad pass; steal by E. Turner),61,62
225,3,7:59.0,K. Olynyk makes 2-pt dunk at rim (assist by E. Turner),,63,62
226,3,7:39.0,,E. Freedom misses 2-pt jump shot from 14 ft,63,62
227,3,7:38.0,Defensive rebound by E. Turner,,63,62
228,3,7:28.0,M. Smart makes 3-pt jump shot from 24 ft (assist by B. Bass),,66,62
229,3,7:27.0,,Oklahoma City full timeout,66,62
230,3,7:11.0,,Turnover by E. Freedom (bad pass; steal by E. Turner),66,62
231,3,7:04.0,Shooting foul by E. Freedom (drawn by B. Bass),,66,62
232,3,7:04.0,B. Bass makes free throw 1 of 2,,67,62
233,3,7:04.0,,A. Morrow enters the game for A. Roberson,67,62
234,3,7:04.0,B. Bass makes free throw 2 of 2,,68,62
235,3,6:54.0,,R. Westbrook misses 2-pt layup from 2 ft,68,62
236,3,6:53.0,,Offensive rebound by S. Adams,68,62
237,3,6:52.0,,S. Adams makes 2-pt layup from 1 ft,68,64
238,3,6:43.0,E. Turner misses 2-pt jump shot from 5 ft,,68,64
239,3,6:42.0,,Defensive rebound by S. Adams,68,64
240,3,6:34.0,,D. Waiters misses 2-pt layup from 2 ft,68,64
241,3,6:33.0,,Offensive rebound by S. Adams,68,64
242,3,6:33.0,,S. Adams misses 2-pt tip-in from 2 ft,68,64
243,3,6:31.0,,Offensive rebound by E. Freedom,68,64
244,3,6:31.0,,E. Freedom makes 2-pt tip-in at rim,68,66
245,3,6:12.0,B. Bass misses 2-pt jump shot from 17 ft,,68,66
246,3,6:11.0,Offensive rebound by M. Smart,,68,66
247,3,6:02.0,Shooting foul by E. Freedom (drawn by E. Turner),,68,66
248,3,6:02.0,E. Turner makes free throw 1 of 2,,69,66
249,3,6:02.0,E. Turner misses free throw 2 of 2,,69,66
250,3,6:01.0,,Defensive rebound by A. Morrow,69,66
251,3,5:43.0,,R. Westbrook misses 2-pt jump shot from 17 ft,69,66
252,3,5:42.0,Defensive rebound by K. Olynyk,,69,66
253,3,5:33.0,Shooting foul by D. Waiters (drawn by K. Olynyk),,69,66
254,3,5:33.0,K. Olynyk misses free throw 1 of 2,,69,66
255,3,5:33.0,Offensive rebound by Team,,69,66
256,3,5:33.0,,N. Collison enters the game for S. Adams,69,66
257,3,5:33.0,K. Olynyk makes free throw 2 of 2,,70,66
258,3,5:22.0,,Def 3 sec tech foul by B. Bass,70,66
259,3,5:22.0,,R. Westbrook makes technical free throw,70,67
260,3,5:16.0,,R. Westbrook makes 3-pt jump shot from 24 ft (assist by N. Collison),70,70
261,3,4:59.0,A. Bradley misses 3-pt jump shot from 22 ft,,70,70
262,3,4:57.0,,Defensive rebound by D. Waiters,70,70
263,3,4:52.0,,A. Morrow makes 2-pt jump shot from 13 ft (assist by D. Waiters),70,72
264,3,4:31.0,E. Turner misses 2-pt layup from 1 ft,,70,72
265,3,4:30.0,Offensive rebound by K. Olynyk,,70,72
266,3,4:30.0,K. Olynyk misses 2-pt tip-in from 1 ft,,70,72
267,3,4:28.0,,Defensive rebound by A. Morrow,70,72
268,3,4:25.0,,Shooting foul by M. Smart (drawn by R. Westbrook),70,72
269,3,4:25.0,,R. Westbrook makes free throw 1 of 2,70,73
270,3,4:25.0,J. Crowder enters the game for A. Bradley,,70,73
271,3,4:25.0,,R. Westbrook makes free throw 2 of 2,70,74
272,3,4:17.0,K. Olynyk misses 3-pt jump shot from 24 ft,,70,74
273,3,4:16.0,,Defensive rebound by E. Freedom,70,74
274,3,4:09.0,,R. Westbrook makes 2-pt layup from 1 ft,70,76
275,3,4:08.0,Boston full timeout,,70,76
276,3,3:58.0,J. Crowder misses 3-pt jump shot from 25 ft,,70,76
277,3,3:57.0,,Defensive rebound by A. Morrow,70,76
278,3,3:46.0,,A. Morrow makes 3-pt jump shot from 24 ft (assist by R. Westbrook),70,79
279,3,3:29.0,B. Bass makes 2-pt dunk at rim (assist by K. Olynyk),,72,79
280,3,3:14.0,,Turnover by E. Freedom (lost ball),72,79
281,3,3:14.0,P. Pressey enters the game for E. Turner,,72,79
282,3,2:59.0,B. Bass makes 2-pt jump shot from 16 ft (assist by M. Smart),,74,79
283,3,2:47.0,,R. Westbrook misses 2-pt jump shot from 4 ft (block by K. Olynyk),74,79
284,3,2:45.0,Defensive rebound by J. Crowder,,74,79
285,3,2:42.0,J. Crowder makes 2-pt layup from 1 ft (assist by B. Bass),,76,79
286,3,2:22.0,,R. Westbrook misses 3-pt jump shot from 25 ft,76,79
287,3,2:21.0,,Offensive rebound by E. Freedom,76,79
288,3,2:20.0,,Shooting foul by J. Crowder (drawn by E. Freedom),76,79
289,3,2:20.0,,E. Freedom makes free throw 1 of 2,76,80
290,3,2:20.0,,D. Augustin enters the game for D. Waiters,76,80
291,3,2:20.0,,E. Freedom makes free throw 2 of 2,76,81
292,3,2:13.0,,Violation by E. Freedom (kicked ball),76,81
293,3,2:13.0,,S. Adams enters the game for E. Freedom,76,81
294,3,2:13.0,T. Zeller enters the game for B. Bass,,76,81
295,3,2:05.0,Shooting foul by N. Collison (drawn by K. Olynyk),,76,81
296,3,2:05.0,K. Olynyk misses free throw 1 of 2,,76,81
297,3,2:05.0,Offensive rebound by Team,,76,81
298,3,2:05.0,K. Olynyk misses free throw 2 of 2,,76,81
299,3,1:59.0,Offensive rebound by J. Crowder,,76,81
300,3,1:59.0,Turnover by J. Crowder (lost ball; steal by R. Westbrook),,76,81
301,3,1:59.0,,Personal foul by M. Smart (drawn by R. Westbrook),76,81
302,3,1:59.0,,R. Westbrook misses free throw 1 of 2,76,81
303,3,1:59.0,,Offensive rebound by Team,76,81
304,3,1:59.0,,R. Westbrook makes free throw 2 of 2,76,82
305,3,1:46.0,K. Olynyk makes 2-pt jump shot from 6 ft,,78,82
306,3,1:31.0,,Shooting foul by T. Zeller (drawn by S. Adams),78,82
307,3,1:31.0,,S. Adams makes free throw 1 of 2,78,83
308,3,1:31.0,,S. Adams makes free throw 2 of 2,78,84
309,3,1:22.0,J. Crowder misses 2-pt layup from 1 ft,,78,84
310,3,1:21.0,,Defensive rebound by A. Morrow,78,84
311,3,1:15.0,,A. Morrow misses 3-pt jump shot from 25 ft,78,84
312,3,1:14.0,,Offensive rebound by R. Westbrook,78,84
313,3,1:14.0,,R. Westbrook misses 2-pt tip-in from 2 ft,78,84
314,3,1:12.0,Defensive rebound by M. Smart,,78,84
315,3,1:08.0,J. Crowder makes 2-pt dunk at rim (assist by M. Smart),,80,84
316,3,0:49.0,,Personal foul by M. Smart (drawn by N. Collison),80,84
317,3,0:49.0,,N. Collison makes free throw 1 of 2,80,85
318,3,0:49.0,J. Jerebko enters the game for K. Olynyk,,80,85
319,3,0:49.0,A. Bradley enters the game for M. Smart,,80,85
320,3,0:49.0,,N. Collison makes free throw 2 of 2,80,86
321,3,0:39.0,Turnover by T. Zeller (bad pass; steal by R. Westbrook),,80,86
322,3,0:36.0,,R. Westbrook makes 2-pt dunk at rim,80,88
323,3,0:31.0,Shooting foul by A. Morrow (drawn by J. Crowder),,80,88
324,3,0:31.0,J. Crowder misses free throw 1 of 2,,80,88
325,3,0:31.0,Offensive rebound by Team,,80,88
326,3,0:31.0,B. Bass enters the game for T. Zeller,,80,88
327,3,0:31.0,J. Crowder makes free throw 2 of 2,,81,88
328,3,0:08.0,,Shooting foul by A. Bradley (drawn by R. Westbrook),81,88
329,3,0:08.0,,R. Westbrook makes free throw 1 of 3,81,89
330,3,0:08.0,,R. Westbrook makes free throw 2 of 3,81,90
331,3,0:08.0,K. Olynyk enters the game for B. Bass,,81,90
332,3,0:08.0,,A. Roberson enters the game for N. Collison,81,90
333,3,0:08.0,,D. Waiters enters the game for A. Morrow,81,90
334,3,0:08.0,,R. Westbrook makes free throw 3 of 3,81,91
335,3,0:02.0,Turnover by K. Olynyk (bad pass; steal by D. Augustin),,81,91
336,3,0:02.0,,Personal foul by P. Pressey (drawn by D. Augustin),81,91
337,3,0:02.0,,D. Augustin makes free throw 1 of 2,81,92
338,3,0:02.0,,D. Augustin makes free throw 2 of 2,81,93
339,3,0:00.0,P. Pressey misses 3-pt jump shot from 49 ft,,81,93
340,3,0:00.0,Offensive rebound by Team,,81,93
341,4,11:49.0,K. Olynyk misses 3-pt jump shot from 24 ft,,81,93
342,4,11:48.0,,Defensive rebound by A. Morrow,81,93
343,4,11:24.0,,Turnover by Team (shot clock),81,93
344,4,11:17.0,Personal foul by S. Adams (drawn by P. Pressey),,81,93
345,4,11:12.0,A. Bradley misses 2-pt jump shot from 22 ft,,81,93
346,4,11:11.0,,Defensive rebound by N. Collison,81,93
347,4,10:58.0,,N. Collison makes 2-pt jump shot from 5 ft,81,95
348,4,10:39.0,J. Jerebko misses 3-pt jump shot from 24 ft,,81,95
349,4,10:38.0,,Defensive rebound by D. Augustin,81,95
350,4,10:30.0,,N. Collison misses 2-pt jump shot from 19 ft,81,95
351,4,10:29.0,Defensive rebound by J. Crowder,,81,95
352,4,10:22.0,,Offensive charge foul by P. Pressey (drawn by D. Augustin),81,95
353,4,10:22.0,Turnover by P. Pressey (offensive foul),,81,95
354,4,10:02.0,,D. Waiters makes 2-pt jump shot from 19 ft,81,97
355,4,9:50.0,P. Pressey misses 3-pt jump shot from 24 ft,,81,97
356,4,9:49.0,Offensive rebound by Team,,81,97
357,4,9:37.0,K. Olynyk misses 3-pt jump shot from 24 ft,,81,97
358,4,9:36.0,,Defensive rebound by D. Waiters,81,97
359,4,9:31.0,,D. Augustin misses 3-pt jump shot from 24 ft,81,97
360,4,9:30.0,Defensive rebound by P. Pressey,,81,97
361,4,9:26.0,Shooting foul by N. Collison (drawn by P. Pressey),,81,97
362,4,9:26.0,P. Pressey makes free throw 1 of 2,,82,97
363,4,9:26.0,P. Pressey makes free throw 2 of 2,,83,97
364,4,9:09.0,,Turnover by D. Augustin (bad pass; steal by K. Olynyk),83,97
365,4,9:02.0,K. Olynyk makes 2-pt dunk at rim (assist by P. Pressey),,85,97
366,4,9:01.0,,Oklahoma City full timeout,85,97
367,4,9:01.0,,R. Westbrook enters the game for D. Waiters,85,97
368,4,9:01.0,,S. Novak enters the game for N. Collison,85,97
369,4,9:01.0,B. Bass enters the game for K. Olynyk,,85,97
370,4,8:52.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),85,99
371,4,8:34.0,A. Bradley misses 2-pt jump shot from 19 ft,,85,99
372,4,8:33.0,,Defensive rebound by R. Westbrook,85,99
373,4,8:12.0,,A. Morrow misses 3-pt jump shot from 24 ft,85,99
374,4,8:11.0,,Offensive rebound by A. Morrow,85,99
375,4,8:09.0,,A. Morrow misses 3-pt jump shot from 25 ft,85,99
376,4,8:07.0,,Offensive rebound by S. Adams,85,99
377,4,7:50.0,,A. Morrow makes 2-pt layup from 1 ft (assist by D. Augustin),85,101
378,4,7:34.0,P. Pressey misses 3-pt jump shot from 24 ft,,85,101
379,4,7:32.0,,Defensive rebound by S. Adams,85,101
380,4,7:13.0,,S. Adams misses 2-pt layup from 1 ft,85,101
381,4,7:12.0,Defensive rebound by J. Jerebko,,85,101
382,4,7:11.0,Personal foul by S. Novak (drawn by P. Pressey),,85,101
