,QUARTER,TIME_REMAINING,DALLAS_ACTION,HOUSTON_ACTION,DALLAS_SCORE,HOUSTON_SCORE
389,4,5:27.0,D. Harris makes free throw 3 of 3,,83,81
390,4,5:03.0,,P. Beverley misses 2-pt layup from 1 ft (block by B. Wright),83,81
391,4,5:03.0,,Offensive rebound by Team,83,81
392,4,5:03.0,,Turnover by Team (shot clock),83,81
393,4,4:50.0,Turnover by D. Harris (bad pass; steal by T. Ariza),,83,81
394,4,4:45.0,,T. Ariza misses 3-pt jump shot from 24 ft,83,81
395,4,4:43.0,Defensive rebound by B. Wright,,83,81
396,4,4:22.0,Shooting foul by J. Harden (drawn by D. Nowitzki),,83,81
397,4,4:22.0,D. Nowitzki misses free throw 1 of 2,,83,81
398,4,4:22.0,Offensive rebound by Team,,83,81
399,4,4:22.0,,J. Terry enters the game for P. Beverley,83,81
400,4,4:22.0,T. Chandler enters the game for B. Wright,,83,81
401,4,4:22.0,M. Ellis enters the game for A. Aminu,,83,81
402,4,4:22.0,D. Nowitzki makes free throw 2 of 2,,84,81
403,4,4:03.0,,Personal foul by T. Chandler (drawn by D. Motiejūnas),84,81
404,4,4:03.0,C. Parsons enters the game for D. Nowitzki,,84,81
405,4,3:54.0,,K. Papanikolaou misses 2-pt layup at rim,84,81
406,4,3:53.0,Defensive rebound by T. Chandler,,84,81
407,4,3:43.0,M. Ellis misses 3-pt jump shot from 23 ft,,84,81
408,4,3:42.0,Offensive rebound by Team,,84,81
409,4,3:33.0,J. Barea makes 2-pt jump shot from 5 ft,,86,81
410,4,3:23.0,,J. Terry misses 3-pt jump shot from 24 ft,86,81
411,4,3:21.0,,Offensive rebound by K. Papanikolaou,86,81
412,4,3:14.0,,Shooting foul by C. Parsons (drawn by D. Motiejūnas),86,81
413,4,3:14.0,,D. Motiejūnas makes free throw 1 of 2,86,82
414,4,3:14.0,,D. Motiejūnas misses free throw 2 of 2,86,82
415,4,3:14.0,Defensive rebound by M. Ellis,,86,82
416,4,2:55.0,M. Ellis makes 2-pt jump shot from 18 ft,,88,82
417,4,2:41.0,,Shooting block foul by C. Parsons (drawn by K. Papanikolaou),88,82
418,4,2:41.0,Dallas full timeout,,88,82
419,4,2:41.0,D. Nowitzki enters the game for D. Harris,,88,82
420,4,2:41.0,,K. Papanikolaou makes free throw 1 of 2,88,83
421,4,2:41.0,,K. Papanikolaou makes free throw 2 of 2,88,84
422,4,2:25.0,M. Ellis misses 3-pt jump shot from 25 ft,,88,84
423,4,2:23.0,Offensive rebound by C. Parsons,,88,84
424,4,2:08.0,D. Nowitzki misses 2-pt jump shot from 12 ft,,88,84
425,4,2:07.0,Offensive rebound by M. Ellis,,88,84
426,4,1:46.0,Shooting foul by K. Papanikolaou (drawn by C. Parsons),,88,84
427,4,1:46.0,C. Parsons misses free throw 1 of 2,,88,84
428,4,1:46.0,Offensive rebound by Team,,88,84
429,4,1:46.0,C. Parsons makes free throw 2 of 2,,89,84
430,4,1:37.0,,Shooting foul by M. Ellis (drawn by J. Harden),89,84
431,4,1:37.0,,J. Harden makes free throw 1 of 2,89,85
432,4,1:37.0,,J. Harden makes free throw 2 of 2,89,86
433,4,1:22.0,M. Ellis makes 2-pt jump shot from 7 ft,,91,86
434,4,1:22.0,,Houston full timeout,91,86
435,4,1:22.0,B. Wright enters the game for T. Chandler,,91,86
436,4,1:22.0,A. Aminu enters the game for D. Nowitzki,,91,86
437,4,1:14.0,,J. Terry makes 2-pt layup from 1 ft (assist by J. Harden),91,88
438,4,1:14.0,Dallas full timeout,,91,88
439,4,1:14.0,D. Nowitzki enters the game for A. Aminu,,91,88
440,4,1:14.0,T. Chandler enters the game for B. Wright,,91,88
441,4,0:59.0,Personal foul by T. Ariza (drawn by M. Ellis),,91,88
442,4,0:59.0,M. Ellis misses free throw 1 of 2,,91,88
443,4,0:59.0,Offensive rebound by Team,,91,88
444,4,0:59.0,,T. Black enters the game for J. Terry,91,88
445,4,0:59.0,B. Wright enters the game for D. Nowitzki,,91,88
446,4,0:59.0,M. Ellis makes free throw 2 of 2,,92,88
447,4,0:59.0,,Houston full timeout,92,88
448,4,0:59.0,,J. Terry enters the game for T. Black,92,88
449,4,0:59.0,A. Aminu enters the game for T. Chandler,,92,88
450,4,0:57.0,,Personal foul by M. Ellis (drawn by J. Harden),92,88
451,4,0:57.0,,J. Harden makes free throw 1 of 2,92,89
452,4,0:57.0,D. Nowitzki enters the game for A. Aminu,,92,89
453,4,0:57.0,,J. Harden makes free throw 2 of 2,92,90
454,4,0:35.0,M. Ellis misses 2-pt jump shot from 19 ft,,92,90
455,4,0:34.0,,Defensive rebound by K. Papanikolaou,92,90
456,4,0:28.0,,J. Harden makes 2-pt jump shot from 5 ft,92,92
457,4,0:28.0,,Shooting foul by C. Parsons (drawn by J. Harden),92,92
458,4,0:28.0,T. Chandler enters the game for B. Wright,,92,92
459,4,0:28.0,,F. García enters the game for J. Terry,92,92
460,4,0:28.0,,J. Harden makes free throw 1 of 1,92,93
461,4,0:28.0,Dallas full timeout,,92,93
462,4,0:23.0,Turnover by M. Ellis (bad pass; steal by J. Harden),,92,93
463,4,0:21.0,,Personal foul by J. Barea (drawn by T. Ariza),92,93
464,4,0:21.0,,T. Ariza makes free throw 1 of 2,92,94
465,4,0:21.0,,T. Ariza makes free throw 2 of 2,92,95
466,4,0:07.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,92,95
467,4,0:05.0,Offensive rebound by Team,,92,95
468,4,0:02.0,M. Ellis misses 3-pt jump shot from 25 ft,,92,95
469,4,0:01.0,Offensive rebound by C. Parsons,,92,95
