,QUARTER,TIME_REMAINING,BOSTON_ACTION,NEW YORK_ACTION,BOSTON_SCORE,NEW YORK_SCORE
390,4,3:48.0,,L. Amundson makes 2-pt hook shot from 3 ft (assist by L. Thomas),86,77
391,4,3:31.0,B. Bass misses 3-pt jump shot from 23 ft,,86,77
392,4,3:29.0,,Defensive rebound by L. Amundson,86,77
393,4,3:11.0,J. Crowder enters the game for K. Olynyk,,86,77
394,4,3:11.0,,New York full timeout,86,77
395,4,3:11.0,,C. Early enters the game for L. Amundson,86,77
396,4,3:11.0,,J. Smith enters the game for L. Thomas,86,77
397,4,3:07.0,,A. Bargnani makes 2-pt jump shot from 20 ft (assist by L. Galloway),86,79
398,4,2:54.0,Boston full timeout,,86,79
399,4,2:54.0,,L. Thomas enters the game for J. Smith,86,79
400,4,2:54.0,I. Thomas enters the game for M. Smart,,86,79
401,4,2:52.0,Turnover by E. Turner (bad pass; steal by C. Early),,86,79
402,4,2:32.0,,L. Galloway misses 3-pt jump shot from 25 ft,86,79
403,4,2:30.0,Defensive rebound by J. Crowder,,86,79
404,4,2:12.0,I. Thomas misses 2-pt layup from 1 ft,,86,79
405,4,2:10.0,,Defensive rebound by L. Galloway,86,79
406,4,2:00.0,,A. Bargnani makes 2-pt jump shot from 4 ft (assist by L. Galloway),86,81
407,4,1:47.0,Shooting foul by L. Thomas (drawn by J. Crowder),,86,81
408,4,1:47.0,J. Crowder makes free throw 1 of 2,,87,81
409,4,1:47.0,J. Crowder makes free throw 2 of 2,,88,81
410,4,1:27.0,,C. Early misses 3-pt jump shot from 24 ft,88,81
411,4,1:25.0,Defensive rebound by B. Bass,,88,81
412,4,1:12.0,Shooting foul by L. Thomas (drawn by J. Crowder),,88,81
413,4,1:12.0,J. Crowder misses free throw 1 of 2,,88,81
414,4,1:12.0,Offensive rebound by Team,,88,81
415,4,1:12.0,,New York full timeout,88,81
416,4,1:12.0,,J. Smith enters the game for L. Thomas,88,81
417,4,1:12.0,J. Crowder makes free throw 2 of 2,,89,81
418,4,1:04.0,,Personal foul by I. Thomas (drawn by C. Early),89,81
419,4,1:04.0,M. Smart enters the game for I. Thomas,,89,81
420,4,0:49.0,,A. Bargnani misses 3-pt jump shot from 25 ft,89,81
421,4,0:48.0,Defensive rebound by Team,,89,81
422,4,0:48.0,,Loose ball foul by L. Galloway (drawn by M. Smart),89,81
423,4,0:48.0,M. Smart misses free throw 1 of 2,,89,81
424,4,0:48.0,Offensive rebound by Team,,89,81
425,4,0:48.0,M. Smart makes free throw 2 of 2,,90,81
426,4,0:35.0,,S. Larkin makes 2-pt jump shot from 16 ft,90,83
427,4,0:35.0,,Shooting foul by B. Bass (drawn by S. Larkin),90,83
428,4,0:35.0,I. Thomas enters the game for M. Smart,,90,83
429,4,0:35.0,,S. Larkin misses free throw 1 of 1,90,83
430,4,0:34.0,,Offensive rebound by C. Early,90,83
431,4,0:34.0,,C. Early makes 2-pt tip-in from 1 ft,90,85
432,4,0:32.0,Personal take foul by C. Early (drawn by E. Turner),,90,85
433,4,0:32.0,E. Turner makes free throw 1 of 2,,91,85
434,4,0:32.0,M. Smart enters the game for I. Thomas,,91,85
435,4,0:32.0,E. Turner makes free throw 2 of 2,,92,85
436,4,0:26.0,,L. Galloway makes 3-pt jump shot from 24 ft,92,88
437,4,0:26.0,Boston full timeout,,92,88
438,4,0:26.0,I. Thomas enters the game for M. Smart,,92,88
439,4,0:26.0,,L. Thomas enters the game for A. Bargnani,92,88
440,4,0:26.0,,Q. Acy enters the game for J. Smith,92,88
441,4,0:23.0,Personal take foul by S. Larkin (drawn by I. Thomas),,92,88
442,4,0:23.0,I. Thomas misses free throw 1 of 2,,92,88
443,4,0:23.0,Offensive rebound by Team,,92,88
444,4,0:23.0,,J. Smith enters the game for Q. Acy,92,88
445,4,0:23.0,,A. Bargnani enters the game for L. Thomas,92,88
446,4,0:23.0,I. Thomas makes free throw 2 of 2,,93,88
447,4,0:23.0,,New York full timeout,93,88
448,4,0:23.0,M. Smart enters the game for I. Thomas,,93,88
449,4,0:15.0,,L. Galloway misses 3-pt jump shot from 25 ft,93,88
450,4,0:14.0,,Offensive rebound by Team,93,88
451,4,0:14.0,Loose ball foul by A. Bradley (drawn by C. Early),,93,88
452,4,0:14.0,,C. Early makes free throw 1 of 2,93,89
453,4,0:14.0,T. Zeller enters the game for A. Bradley,,93,89
454,4,0:14.0,,C. Early misses free throw 2 of 2,93,89
455,4,0:13.0,Defensive rebound by B. Bass,,93,89
456,4,0:11.0,Personal foul by C. Early (drawn by B. Bass),,93,89
457,4,0:11.0,B. Bass makes free throw 1 of 2,,94,89
458,4,0:11.0,A. Bradley enters the game for T. Zeller,,94,89
459,4,0:11.0,B. Bass makes free throw 2 of 2,,95,89
460,4,0:01.0,,J. Smith makes 3-pt jump shot from 23 ft (assist by S. Larkin),95,92
461,4,0:01.0,Boston full timeout,,95,92
462,4,0:01.0,,Q. Acy enters the game for A. Bargnani,95,92
463,4,0:01.0,,L. Thomas enters the game for J. Smith,95,92
464,4,0:01.0,I. Thomas enters the game for M. Smart,,95,92
465,4,0:01.0,Personal take foul by L. Galloway (drawn by A. Bradley),,95,92
466,4,0:01.0,A. Bradley makes free throw 1 of 2,,96,92
467,4,0:01.0,A. Bradley misses free throw 2 of 2,,96,92
468,4,0:00.0,,Defensive rebound by C. Early,96,92
