,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,MIAMI_ACTION,CLEVELAND_SCORE,MIAMI_SCORE
400,4,4:07.0,,C. Andersen makes 2-pt layup at rim (assist by D. Wade),81,90
401,4,4:02.0,Cleveland full timeout,,81,90
402,4,3:53.0,Shooting foul by C. Andersen (drawn by L. James),,81,90
403,4,3:53.0,L. James misses free throw 1 of 2,,81,90
404,4,3:53.0,Offensive rebound by Team,,81,90
405,4,3:53.0,L. James misses free throw 2 of 2,,81,90
406,4,3:52.0,,Defensive rebound by D. Wade,81,90
407,4,3:43.0,,Turnover by D. Wade (lost ball; steal by D. Waiters),81,90
408,4,3:40.0,L. James makes 2-pt dunk at rim (assist by D. Waiters),,83,90
409,4,3:40.0,Shooting foul by D. Granger (drawn by L. James),,83,90
410,4,3:40.0,L. James makes free throw 1 of 1,,84,90
411,4,3:23.0,,D. Wade misses 2-pt jump shot from 14 ft (block by M. Miller),84,90
412,4,3:22.0,Defensive rebound by L. James,,84,90
413,4,3:00.0,M. Miller makes 3-pt jump shot from 23 ft (assist by K. Irving),,87,90
414,4,2:37.0,,D. Granger makes 3-pt jump shot from 24 ft (assist by L. Deng),87,93
415,4,2:24.0,K. Irving misses 2-pt jump shot from 18 ft,,87,93
416,4,2:23.0,,Defensive rebound by D. Granger,87,93
417,4,2:04.0,,C. Andersen makes 2-pt layup at rim (assist by L. Deng),87,95
418,4,1:50.0,K. Love misses 2-pt layup from 1 ft (block by D. Wade),,87,95
419,4,1:49.0,Offensive rebound by D. Waiters,,87,95
420,4,1:43.0,M. Miller misses 3-pt jump shot from 24 ft,,87,95
421,4,1:42.0,,Defensive rebound by D. Granger,87,95
422,4,1:19.0,,D. Granger makes 2-pt jump shot from 8 ft,87,97
423,4,1:19.0,Cleveland full timeout,,87,97
424,4,1:15.0,L. James makes 3-pt jump shot from 27 ft (assist by K. Love),,90,97
425,4,0:54.0,,L. Deng makes 2-pt jump shot from 5 ft,90,99
426,4,0:44.0,L. James misses 3-pt jump shot from 27 ft,,90,99
427,4,0:43.0,,Defensive rebound by C. Andersen,90,99
428,4,0:24.0,,D. Wade makes 2-pt layup from 2 ft,90,101
429,4,0:17.0,Personal foul by C. Andersen (drawn by K. Irving),,90,101
430,4,0:17.0,K. Irving misses free throw 1 of 2,,90,101
431,4,0:17.0,Offensive rebound by Team,,90,101
432,4,0:17.0,K. Irving makes free throw 2 of 2,,91,101
