,QUARTER,TIME_REMAINING,PHOENIX_ACTION,SAN ANTONIO_ACTION,PHOENIX_SCORE,SAN ANTONIO_SCORE
385,4,4:14.0,,P. Mills misses 2-pt jump shot from 18 ft,80,81
386,4,4:13.0,Defensive rebound by P. Tucker,,80,81
387,4,4:04.0,G. Green misses 3-pt jump shot from 23 ft,,80,81
388,4,4:03.0,,Defensive rebound by T. Splitter,80,81
389,4,3:55.0,,C. Joseph makes 2-pt layup from 1 ft,80,83
390,4,3:48.0,Phoenix full timeout,,80,83
391,4,3:48.0,E. Bledsoe enters the game for G. Green,,80,83
392,4,3:48.0,,D. Green enters the game for M. Belinelli,80,83
393,4,3:33.0,I. Thomas misses 3-pt jump shot from 23 ft,,80,83
394,4,3:32.0,,Defensive rebound by T. Splitter,80,83
395,4,3:15.0,,D. Green misses 2-pt layup from 2 ft,80,83
396,4,3:14.0,Defensive rebound by P. Tucker,,80,83
397,4,3:08.0,G. Dragić makes 2-pt layup from 2 ft,,82,83
398,4,2:47.0,,T. Splitter makes 2-pt layup from 2 ft (assist by C. Joseph),82,85
399,4,2:38.0,Offensive foul by G. Dragić (drawn by T. Splitter),,82,85
400,4,2:38.0,Turnover by G. Dragić (offensive foul),,82,85
401,4,2:38.0,A. Len enters the game for I. Thomas,,82,85
402,4,2:21.0,,M. Bonner misses 2-pt jump shot from 3 ft (block by M. Morris),82,85
403,4,2:19.0,Defensive rebound by P. Tucker,,82,85
404,4,2:09.0,M. Morris misses 2-pt layup from 2 ft (block by D. Green),,82,85
405,4,2:08.0,,Defensive rebound by T. Splitter,82,85
406,4,2:02.0,,P. Mills misses 3-pt jump shot from 25 ft,82,85
407,4,2:01.0,Defensive rebound by G. Dragić,,82,85
408,4,1:57.0,Personal foul by C. Joseph (drawn by G. Dragić),,82,85
409,4,1:57.0,Technical foul by P. Tucker,,82,85
410,4,1:57.0,Technical foul by M. Morris,,82,85
411,4,1:57.0,,P. Mills makes technical free throw,82,86
412,4,1:57.0,,P. Mills makes technical free throw,82,87
413,4,1:57.0,I. Thomas enters the game for P. Tucker,,82,87
414,4,1:57.0,M. Morris enters the game for M. Morris,,82,87
415,4,1:54.0,Shooting block foul by T. Splitter (drawn by I. Thomas),,82,87
416,4,1:54.0,I. Thomas makes free throw 1 of 2,,83,87
417,4,1:54.0,I. Thomas makes free throw 2 of 2,,84,87
418,4,1:41.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by M. Bonner),84,90
419,4,1:34.0,E. Bledsoe makes 3-pt jump shot from 24 ft (assist by G. Dragić),,87,90
420,4,1:15.0,,Shooting foul by A. Len (drawn by C. Joseph),87,90
421,4,1:15.0,,C. Joseph misses free throw 1 of 2,87,90
422,4,1:15.0,,Offensive rebound by Team,87,90
423,4,1:15.0,,B. Diaw enters the game for M. Bonner,87,90
424,4,1:15.0,,C. Joseph misses free throw 2 of 2,87,90
425,4,1:13.0,Defensive rebound by A. Len,,87,90
426,4,1:05.0,Shooting block foul by P. Mills (drawn by G. Dragić),,87,90
427,4,1:05.0,G. Dragić makes free throw 1 of 2,,88,90
428,4,1:05.0,,M. Belinelli enters the game for B. Diaw,88,90
429,4,1:05.0,G. Dragić makes free throw 2 of 2,,89,90
430,4,0:47.0,,P. Mills makes 3-pt jump shot from 22 ft (assist by M. Belinelli),89,93
431,4,0:43.0,Personal foul by D. Green (drawn by E. Bledsoe),,89,93
432,4,0:43.0,E. Bledsoe misses free throw 1 of 2,,89,93
433,4,0:43.0,Offensive rebound by Team,,89,93
434,4,0:43.0,E. Bledsoe makes free throw 2 of 2,,90,93
435,4,0:27.0,,Personal foul by I. Thomas (drawn by C. Joseph),90,93
436,4,0:27.0,,C. Joseph makes free throw 1 of 2,90,94
437,4,0:27.0,,C. Joseph misses free throw 2 of 2,90,94
438,4,0:27.0,Defensive rebound by M. Morris,,90,94
439,4,0:27.0,Phoenix full timeout,,90,94
440,4,0:16.0,Shooting block foul by T. Splitter (drawn by I. Thomas),,90,94
441,4,0:16.0,I. Thomas makes free throw 1 of 2,,91,94
442,4,0:16.0,,T. Duncan enters the game for D. Green,91,94
443,4,0:16.0,I. Thomas makes free throw 2 of 2,,92,94
444,4,0:16.0,,San Antonio full timeout,92,94
445,4,0:16.0,,B. Diaw enters the game for T. Splitter,92,94
446,4,0:16.0,,D. Green enters the game for M. Belinelli,92,94
447,4,0:16.0,,San Antonio full timeout,92,94
448,4,0:14.0,,Personal foul by A. Len (drawn by D. Green),92,94
449,4,0:14.0,,D. Green makes free throw 1 of 2,92,95
450,4,0:14.0,,M. Belinelli enters the game for T. Duncan,92,95
451,4,0:14.0,,D. Green makes free throw 2 of 2,92,96
452,4,0:14.0,Phoenix full timeout,,92,96
453,4,0:10.0,Personal foul by B. Diaw (drawn by E. Bledsoe),,92,96
454,4,0:10.0,E. Bledsoe misses free throw 1 of 2,,92,96
455,4,0:10.0,Offensive rebound by Team,,92,96
456,4,0:10.0,,T. Duncan enters the game for C. Joseph,92,96
457,4,0:10.0,E. Bledsoe makes free throw 2 of 2,,93,96
458,4,0:04.0,,Personal foul by E. Bledsoe (drawn by D. Green),93,96
459,4,0:04.0,,D. Green makes free throw 1 of 2,93,97
460,4,0:04.0,,C. Joseph enters the game for T. Duncan,93,97
461,4,0:04.0,,D. Green makes free throw 2 of 2,93,98
462,4,0:02.0,G. Dragić makes 2-pt layup from 2 ft (assist by E. Bledsoe),,95,98
463,4,0:01.0,,Personal take foul by M. Morris (drawn by C. Joseph),95,98
464,4,0:01.0,,C. Joseph makes free throw 1 of 2,95,99
465,4,0:01.0,,C. Joseph makes free throw 2 of 2,95,100
466,4,0:01.0,I. Thomas misses 3-pt jump shot from 51 ft,,95,100
467,4,0:01.0,Offensive rebound by Team,,95,100
