,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PORTLAND_ACTION,GOLDEN STATE_SCORE,PORTLAND_SCORE
381,4,3:01.0,Offensive rebound by Team,,114,99
382,4,3:01.0,D. Green makes free throw 2 of 2,,115,99
383,4,2:45.0,,S. Blake makes 3-pt jump shot from 25 ft,115,102
384,4,2:30.0,Turnover by D. Green (bad pass; steal by C. McCollum),,115,102
385,4,2:25.0,,A. Gee makes 2-pt dunk at rim (assist by S. Blake),115,104
386,4,2:01.0,A. Iguodala makes 3-pt jump shot from 25 ft (assist by D. Green),,118,104
387,4,1:52.0,,C. McCollum misses 2-pt jump shot from 12 ft,118,104
388,4,1:51.0,Defensive rebound by D. Green,,118,104
389,4,1:42.0,H. Barnes makes 2-pt layup from 2 ft (assist by S. Curry),,120,104
390,4,1:28.0,,J. Freeland makes 2-pt layup from 1 ft (assist by S. Blake),120,106
391,4,1:17.0,S. Curry misses 3-pt jump shot from 25 ft,,120,106
392,4,1:16.0,,Defensive rebound by A. Crabbe,120,106
393,4,1:09.0,,C. McCollum makes 2-pt layup at rim,120,108
394,4,1:09.0,,Shooting foul by D. Green (drawn by C. McCollum),120,108
395,4,1:09.0,,C. McCollum misses free throw 1 of 1,120,108
396,4,1:08.0,Defensive rebound by A. Iguodala,,120,108
397,4,0:55.0,K. Thompson misses 3-pt jump shot from 25 ft,,120,108
398,4,0:54.0,,Defensive rebound by J. Freeland,120,108
399,4,0:44.0,,Turnover by S. Blake (bad pass; steal by A. Iguodala),120,108
400,4,0:39.0,A. Iguodala makes 2-pt dunk at rim (assist by S. Curry),,122,108
401,4,0:16.0,,J. Freeland misses 2-pt jump shot from 18 ft,122,108
402,4,0:15.0,Defensive rebound by D. Green,,122,108
