,QUARTER,TIME_REMAINING,NEW YORK_ACTION,TORONTO_ACTION,NEW YORK_SCORE,TORONTO_SCORE
379,4,6:06.0,,Loose ball foul by T. Hansbrough (drawn by J. Smith),88,106
380,4,6:06.0,T. Wear enters the game for C. Anthony,,88,106
381,4,5:59.0,J. Calderón misses 2-pt jump shot from 20 ft,,88,106
382,4,5:58.0,,Defensive rebound by K. Lowry,88,106
383,4,5:51.0,,Turnover by K. Lowry (bad pass; steal by P. Prigioni),88,106
384,4,5:48.0,Shooting foul by L. Williams (drawn by J. Calderón),,88,106
385,4,5:48.0,,Toronto full timeout,88,106
386,4,5:48.0,J. Calderón makes free throw 1 of 2,,89,106
387,4,5:48.0,J. Calderón makes free throw 2 of 2,,90,106
388,4,5:35.0,,K. Lowry makes 2-pt jump shot from 20 ft (assist by A. Johnson),90,108
389,4,5:23.0,Personal foul by A. Johnson (drawn by J. Calderón),,90,108
390,4,5:23.0,J. Calderón makes free throw 1 of 2,,91,108
391,4,5:23.0,S. Larkin enters the game for P. Prigioni,,91,108
392,4,5:23.0,J. Calderón makes free throw 2 of 2,,92,108
393,4,5:12.0,,Turnover by A. Johnson (bad pass; steal by J. Smith),92,108
394,4,5:07.0,J. Calderón makes 2-pt layup from 2 ft (assist by J. Smith),,94,108
395,4,4:48.0,,Turnover by A. Johnson (traveling),94,108
396,4,4:36.0,J. Smith makes 2-pt dunk at rim (assist by J. Calderón),,96,108
397,4,4:17.0,,K. Lowry misses 3-pt jump shot from 24 ft,96,108
398,4,4:15.0,Defensive rebound by T. Hardaway,,96,108
399,4,4:05.0,T. Hardaway misses 3-pt jump shot from 25 ft,,96,108
400,4,4:04.0,,Defensive rebound by A. Johnson,96,108
401,4,3:53.0,,Shooting foul by J. Smith (drawn by K. Lowry),96,108
402,4,3:53.0,,K. Lowry makes free throw 1 of 2,96,109
403,4,3:53.0,,P. Patterson enters the game for T. Hansbrough,96,109
404,4,3:53.0,,K. Lowry makes free throw 2 of 2,96,110
405,4,3:39.0,J. Smith misses 2-pt jump shot from 17 ft,,96,110
406,4,3:38.0,,Defensive rebound by T. Ross,96,110
407,4,3:24.0,,L. Williams misses 3-pt jump shot from 24 ft,96,110
408,4,3:23.0,Defensive rebound by J. Smith,,96,110
409,4,3:23.0,Personal foul by A. Johnson (drawn by J. Smith),,96,110
410,4,3:23.0,New York full timeout,,96,110
411,4,3:23.0,,G. Vásquez enters the game for K. Lowry,96,110
412,4,3:23.0,J. Smith makes free throw 1 of 2,,97,110
413,4,3:23.0,J. Smith makes free throw 2 of 2,,98,110
414,4,3:07.0,,P. Patterson misses 2-pt hook shot from 6 ft,98,110
415,4,3:06.0,,Offensive rebound by P. Patterson,98,110
416,4,2:51.0,,A. Johnson makes 2-pt jump shot from 4 ft (assist by G. Vásquez),98,112
417,4,2:36.0,J. Smith makes 2-pt layup from 1 ft (assist by J. Calderón),,100,112
418,4,2:18.0,,G. Vásquez makes 3-pt jump shot from 24 ft (assist by P. Patterson),100,115
419,4,2:01.0,J. Smith makes 2-pt layup from 1 ft (assist by J. Calderón),,102,115
420,4,1:50.0,,G. Vásquez makes 3-pt jump shot from 24 ft,102,118
421,4,1:47.0,Personal foul by G. Vásquez (drawn by J. Calderón),,102,118
422,4,1:47.0,J. Calderón makes free throw 1 of 2,,103,118
423,4,1:47.0,,B. Caboclo enters the game for A. Johnson,103,118
424,4,1:47.0,C. Aldrich enters the game for J. Smith,,103,118
425,4,1:47.0,,L. Nogueira enters the game for T. Ross,103,118
426,4,1:47.0,J. Calderón makes free throw 2 of 2,,104,118
427,4,1:45.0,,Personal foul by J. Calderón (drawn by G. Vásquez),104,118
428,4,1:45.0,Q. Acy enters the game for J. Calderón,,104,118
429,4,1:36.0,,B. Caboclo misses 2-pt layup from 2 ft,104,118
430,4,1:34.0,,Offensive rebound by B. Caboclo,104,118
431,4,1:33.0,,B. Caboclo misses 2-pt layup from 3 ft,104,118
432,4,1:33.0,,Offensive rebound by Team,104,118
433,4,1:29.0,,B. Caboclo misses 2-pt jump shot from 8 ft,104,118
434,4,1:28.0,Defensive rebound by C. Aldrich,,104,118
435,4,1:11.0,Q. Acy makes 2-pt jump shot from 21 ft (assist by S. Larkin),,106,118
436,4,0:53.0,,Turnover by G. Vásquez (bad pass; steal by T. Wear),106,118
437,4,0:47.0,T. Wear misses 2-pt layup from 1 ft,,106,118
438,4,0:46.0,,Defensive rebound by P. Patterson,106,118
439,4,0:24.0,,L. Nogueira misses 2-pt jump shot from 4 ft,106,118
440,4,0:22.0,Defensive rebound by C. Aldrich,,106,118
441,4,0:02.0,Q. Acy makes 2-pt dunk at rim (assist by T. Hardaway),,108,118
