,QUARTER,TIME_REMAINING,MIAMI_ACTION,ORLANDO_ACTION,MIAMI_SCORE,ORLANDO_SCORE
392,4,1:49.0,,E. Fournier makes 3-pt jump shot from 24 ft,94,88
393,4,1:30.0,M. Chalmers makes 2-pt layup from 1 ft,,96,88
394,4,1:30.0,,Orlando full timeout,96,88
395,4,1:22.0,,V. Oladipo misses 2-pt layup from 1 ft,96,88
396,4,1:22.0,,Offensive rebound by N. Vučević,96,88
397,4,1:22.0,,N. Vučević makes 2-pt dunk at rim,96,90
398,4,0:59.0,M. Chalmers misses 3-pt jump shot from 25 ft,,96,90
399,4,0:57.0,Offensive rebound by C. Bosh,,96,90
400,4,0:39.0,Turnover by M. Chalmers (traveling),,96,90
401,4,0:31.0,,E. Payton makes 2-pt jump shot from 3 ft,96,92
402,4,0:31.0,Miami full timeout,,96,92
403,4,0:31.0,,W. Green enters the game for C. Frye,96,92
404,4,0:31.0,,M. Harkless enters the game for N. Vučević,96,92
405,4,0:26.0,Miami full timeout,,96,92
406,4,0:25.0,Personal take foul by M. Harkless (drawn by M. Chalmers),,96,92
407,4,0:25.0,M. Chalmers makes free throw 1 of 2,,97,92
408,4,0:25.0,,C. Frye enters the game for M. Harkless,97,92
409,4,0:25.0,,N. Vučević enters the game for W. Green,97,92
410,4,0:25.0,M. Chalmers misses free throw 2 of 2,,97,92
411,4,0:24.0,,Defensive rebound by E. Fournier,97,92
412,4,0:24.0,,Orlando full timeout,97,92
413,4,0:24.0,,W. Green enters the game for E. Payton,97,92
414,4,0:22.0,,Turnover by E. Fournier (step out of bounds),97,92
415,4,0:21.0,Personal take foul by V. Oladipo (drawn by S. Brown),,97,92
416,4,0:21.0,S. Brown makes free throw 1 of 2,,98,92
417,4,0:21.0,S. Brown makes free throw 2 of 2,,99,92
418,4,0:16.0,,E. Fournier misses 3-pt jump shot from 26 ft,99,92
419,4,0:13.0,Defensive rebound by C. Bosh,,99,92
