,QUARTER,TIME_REMAINING,DETROIT_ACTION,WASHINGTON_ACTION,DETROIT_SCORE,WASHINGTON_SCORE
383,4,5:45.0,K. Caldwell-Pope enters the game for C. Butler,,96,94
384,4,5:45.0,G. Monroe enters the game for A. Drummond,,96,94
385,4,5:36.0,,P. Pierce misses 3-pt jump shot from 22 ft,96,94
386,4,5:35.0,Defensive rebound by B. Jennings,,96,94
387,4,5:17.0,G. Monroe misses 2-pt layup from 2 ft (block by K. Humphries),,96,94
388,4,5:15.0,,Defensive rebound by N. Hilário,96,94
389,4,5:09.0,,R. Butler makes 3-pt jump shot from 23 ft (assist by J. Wall),96,97
390,4,4:40.0,K. Singler misses 2-pt jump shot from 12 ft,,96,97
391,4,4:39.0,,Defensive rebound by K. Humphries,96,97
392,4,4:15.0,,P. Pierce misses 2-pt jump shot from 18 ft,96,97
393,4,4:14.0,Defensive rebound by J. Smith,,96,97
394,4,4:07.0,B. Jennings misses 2-pt layup from 2 ft,,96,97
395,4,4:06.0,,Defensive rebound by P. Pierce,96,97
396,4,4:01.0,,J. Wall misses 2-pt layup from 1 ft,96,97
397,4,3:58.0,Defensive rebound by K. Caldwell-Pope,,96,97
398,4,3:54.0,J. Smith makes 2-pt layup at rim (assist by B. Jennings),,98,97
399,4,3:28.0,,Turnover by N. Hilário (bad pass; steal by J. Smith),98,97
400,4,3:13.0,K. Singler misses 3-pt jump shot from 24 ft,,98,97
401,4,3:12.0,,Defensive rebound by K. Humphries,98,97
402,4,2:58.0,,J. Wall misses 2-pt layup from 2 ft,98,97
403,4,2:57.0,Defensive rebound by J. Smith,,98,97
404,4,2:40.0,Detroit full timeout,,98,97
405,4,2:40.0,,M. Gortat enters the game for K. Humphries,98,97
406,4,2:37.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,98,97
407,4,2:36.0,,Defensive rebound by Team,98,97
408,4,2:18.0,,N. Hilário misses 2-pt jump shot from 14 ft,98,97
409,4,2:16.0,,Offensive rebound by M. Gortat,98,97
410,4,2:12.0,,M. Gortat makes 2-pt jump shot from 10 ft (assist by P. Pierce),98,99
411,4,1:50.0,B. Jennings misses 3-pt jump shot from 26 ft,,98,99
412,4,1:50.0,,Defensive rebound by M. Gortat,98,99
413,4,1:32.0,,Turnover by N. Hilário (lost ball; steal by K. Singler),98,99
414,4,1:27.0,B. Jennings makes 2-pt layup from 2 ft (assist by J. Smith),,100,99
415,4,1:11.0,,J. Wall makes 2-pt jump shot from 10 ft,100,101
416,4,0:59.0,Turnover by G. Monroe (lost ball),,100,101
417,4,0:39.0,,M. Gortat makes 2-pt dunk at rim (assist by N. Hilário),100,103
418,4,0:38.0,Detroit full timeout,,100,103
419,4,0:38.0,,G. Temple enters the game for R. Butler,100,103
420,4,0:25.0,J. Smith misses 2-pt jump shot from 4 ft,,100,103
421,4,0:24.0,Offensive rebound by K. Singler,,100,103
422,4,0:23.0,Personal foul by J. Wall (drawn by K. Singler),,100,103
423,4,0:23.0,K. Singler makes free throw 1 of 2,,101,103
424,4,0:23.0,K. Singler misses free throw 2 of 2,,101,103
425,4,0:22.0,,Defensive rebound by P. Pierce,101,103
426,4,0:21.0,,Washington full timeout,101,103
427,4,0:21.0,,A. Miller enters the game for M. Gortat,101,103
428,4,0:21.0,,R. Butler enters the game for G. Temple,101,103
429,4,0:20.0,,Personal foul by B. Jennings (drawn by J. Wall),101,103
430,4,0:14.0,,Personal foul by J. Smith (drawn by A. Miller),101,103
431,4,0:14.0,,A. Miller misses free throw 1 of 2,101,103
432,4,0:14.0,,Offensive rebound by Team,101,103
433,4,0:14.0,,G. Temple enters the game for R. Butler,101,103
434,4,0:14.0,,A. Miller makes free throw 2 of 2,101,104
435,4,0:14.0,Detroit full timeout,,101,104
436,4,0:14.0,,R. Butler enters the game for A. Miller,101,104
437,4,0:08.0,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by B. Jennings),,103,104
438,4,0:08.0,,Washington full timeout,103,104
439,4,0:08.0,,A. Miller enters the game for G. Temple,103,104
440,4,0:07.0,,Personal foul by B. Jennings (drawn by J. Wall),103,104
441,4,0:07.0,,J. Wall makes free throw 1 of 2,103,105
442,4,0:07.0,,G. Temple enters the game for A. Miller,103,105
443,4,0:07.0,,J. Wall misses free throw 2 of 2,103,105
444,4,0:06.0,,Offensive rebound by P. Pierce,103,105
445,4,0:04.0,,Personal foul by K. Caldwell-Pope (drawn by R. Butler),103,105
446,4,0:04.0,,R. Butler makes free throw 1 of 2,103,106
447,4,0:04.0,,R. Butler makes free throw 2 of 2,103,107
448,4,0:04.0,Detroit full timeout,,103,107
449,4,0:01.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,103,107
450,4,0:00.0,,Defensive rebound by J. Wall,103,107
