,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,ATLANTA_ACTION,SAN ANTONIO_SCORE,ATLANTA_SCORE
384,4,1:52.0,,J. Jenkins makes free throw 1 of 1,112,91
385,4,1:33.0,R. Williams misses 3-pt jump shot from 23 ft,,112,91
386,4,1:32.0,,Defensive rebound by M. Muscala,112,91
387,4,1:14.0,,A. Daye misses 3-pt jump shot from 23 ft,112,91
388,4,1:13.0,,Offensive rebound by M. Muscala,112,91
389,4,1:13.0,,M. Muscala makes 2-pt layup at rim,112,93
390,4,0:58.0,P. Mills misses 3-pt jump shot from 24 ft,,112,93
391,4,0:56.0,,Defensive rebound by A. Daye,112,93
392,4,0:35.0,,E. Brand misses 2-pt jump shot from 15 ft,112,93
393,4,0:33.0,Defensive rebound by K. Anderson,,112,93
394,4,0:16.0,K. Anderson makes 2-pt jump shot from 17 ft,,114,93
395,4,0:09.0,,M. Muscala makes 2-pt dunk at rim (assist by J. Jenkins),114,95
