,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,LA CLIPPERS_ACTION,MEMPHIS_SCORE,LA CLIPPERS_SCORE
388,4,5:21.0,,C. Paul misses 2-pt jump shot from 18 ft,79,79
389,4,5:21.0,,Offensive rebound by Team,79,79
390,4,5:21.0,Loose ball foul by N. Calathes (drawn by B. Griffin),,79,79
391,4,5:09.0,,J. Redick makes 3-pt jump shot from 24 ft (assist by C. Paul),79,82
392,4,4:52.0,J. Green misses 2-pt layup from 2 ft (block by D. Jordan),,79,82
393,4,4:50.0,Offensive rebound by J. Green,,79,82
394,4,4:50.0,J. Green makes 2-pt layup from 1 ft,,81,82
395,4,4:26.0,,B. Griffin misses 2-pt layup from 1 ft,81,82
396,4,4:25.0,,Offensive rebound by M. Barnes,81,82
397,4,4:21.0,,C. Paul makes 3-pt jump shot from 25 ft (assist by M. Barnes),81,85
398,4,3:56.0,N. Calathes misses 2-pt jump shot from 11 ft,,81,85
399,4,3:55.0,,Defensive rebound by D. Jordan,81,85
400,4,3:44.0,,C. Paul makes 2-pt jump shot from 20 ft,81,87
401,4,3:34.0,Memphis full timeout,,81,87
402,4,3:32.0,Z. Randolph enters the game for N. Calathes,,81,87
403,4,3:32.0,B. Udrih enters the game for J. Green,,81,87
404,4,3:18.0,Z. Randolph makes 2-pt jump shot from 3 ft,,83,87
405,4,2:58.0,,B. Griffin makes 2-pt jump shot from 17 ft (assist by C. Paul),83,89
406,4,2:37.0,Z. Randolph misses 2-pt jump shot from 18 ft,,83,89
407,4,2:36.0,,Defensive rebound by B. Griffin,83,89
408,4,2:24.0,,B. Griffin misses 2-pt jump shot from 19 ft,83,89
409,4,2:22.0,,Offensive rebound by D. Jordan,83,89
410,4,2:22.0,,Shooting foul by J. Green (drawn by B. Griffin),83,89
411,4,2:22.0,,B. Griffin makes free throw 1 of 2,83,90
412,4,2:22.0,,B. Griffin makes free throw 2 of 2,83,91
413,4,1:57.0,B. Udrih misses 2-pt jump shot from 14 ft,,83,91
414,4,1:54.0,,Defensive rebound by D. Jordan,83,91
415,4,1:37.0,,Turnover by B. Griffin (offensive foul),83,91
416,4,1:37.0,,Offensive foul by B. Griffin (drawn by K. Koufos),83,91
417,4,1:37.0,V. Carter enters the game for K. Koufos,,83,91
418,4,1:26.0,Personal foul by C. Paul (drawn by V. Carter),,83,91
419,4,1:24.0,Personal foul by M. Barnes (drawn by V. Carter),,83,91
420,4,1:24.0,V. Carter misses free throw 1 of 2,,83,91
421,4,1:24.0,Offensive rebound by Team,,83,91
422,4,1:24.0,V. Carter makes free throw 2 of 2,,84,91
423,4,1:06.0,,C. Paul misses 2-pt jump shot from 17 ft,84,91
424,4,1:05.0,Defensive rebound by Z. Randolph,,84,91
425,4,0:59.0,Shooting foul by M. Barnes (drawn by V. Carter),,84,91
426,4,0:59.0,V. Carter makes free throw 1 of 2,,85,91
427,4,0:59.0,V. Carter makes free throw 2 of 2,,86,91
428,4,0:37.0,,J. Redick misses 3-pt jump shot from 25 ft,86,91
429,4,0:37.0,,Offensive rebound by B. Griffin,86,91
430,4,0:37.0,,B. Griffin misses 2-pt tip-in from 2 ft,86,91
431,4,0:36.0,,Offensive rebound by B. Griffin,86,91
432,4,0:36.0,,B. Griffin misses 2-pt tip-in from 1 ft,86,91
433,4,0:34.0,Defensive rebound by Team,,86,91
434,4,0:34.0,Memphis full timeout,,86,91
435,4,0:24.0,Z. Randolph misses 2-pt layup from 2 ft (block by J. Redick),,86,91
436,4,0:22.0,Offensive rebound by Z. Randolph,,86,91
437,4,0:21.0,Z. Randolph misses 2-pt hook shot from 1 ft,,86,91
438,4,0:21.0,,Defensive rebound by D. Jordan,86,91
439,4,0:21.0,,Personal foul by J. Green (drawn by D. Jordan),86,91
440,4,0:21.0,,D. Jordan makes free throw 1 of 2,86,92
441,4,0:21.0,,D. Jordan makes free throw 2 of 2,86,93
442,4,0:14.0,J. Green misses 3-pt jump shot from 26 ft,,86,93
443,4,0:13.0,,Defensive rebound by M. Barnes,86,93
444,4,0:13.0,,Personal block foul by V. Carter (drawn by M. Barnes),86,93
445,4,0:13.0,,M. Barnes misses free throw 1 of 2,86,93
446,4,0:13.0,,Offensive rebound by Team,86,93
447,4,0:13.0,,M. Barnes makes free throw 2 of 2,86,94
448,4,0:09.0,J. Green misses 3-pt jump shot from 30 ft,,86,94
449,4,0:07.0,,Defensive rebound by B. Griffin,86,94
