,QUARTER,TIME_REMAINING,DETROIT_ACTION,MILWAUKEE_ACTION,DETROIT_SCORE,MILWAUKEE_SCORE
383,4,5:29.0,,Defensive rebound by E. İlyasova,73,87
384,4,5:16.0,,E. İlyasova misses 2-pt jump shot from 15 ft,73,87
385,4,5:15.0,Defensive rebound by J. Smith,,73,87
386,4,5:08.0,D. Augustin makes 3-pt jump shot from 25 ft,,76,87
387,4,4:57.0,,Shooting block foul by K. Singler (drawn by E. İlyasova),76,87
388,4,4:57.0,,E. İlyasova misses free throw 1 of 2,76,87
389,4,4:57.0,,Offensive rebound by Team,76,87
390,4,4:57.0,,O. Mayo enters the game for K. Middleton,76,87
391,4,4:57.0,,G. Antetokounmpo enters the game for J. Bayless,76,87
392,4,4:57.0,,B. Knight enters the game for J. Dudley,76,87
393,4,4:57.0,G. Monroe enters the game for C. Butler,,76,87
394,4,4:57.0,,E. İlyasova makes free throw 2 of 2,76,88
395,4,4:43.0,A. Drummond makes 2-pt dunk at rim (assist by J. Smith),,78,88
396,4,4:30.0,,Turnover by O. Mayo (bad pass),78,88
397,4,4:30.0,,J. Parker enters the game for E. İlyasova,78,88
398,4,4:17.0,G. Monroe makes 2-pt layup at rim (assist by J. Smith),,80,88
399,4,3:53.0,,G. Antetokounmpo misses 2-pt hook shot from 4 ft,80,88
400,4,3:52.0,,Offensive rebound by Z. Pachulia,80,88
401,4,3:35.0,,Z. Pachulia makes 2-pt jump shot from 15 ft (assist by B. Knight),80,90
402,4,3:18.0,A. Drummond misses 2-pt layup at rim,,80,90
403,4,3:16.0,,Defensive rebound by G. Antetokounmpo,80,90
404,4,3:11.0,,B. Knight makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),80,93
405,4,3:11.0,Detroit full timeout,,80,93
406,4,3:11.0,,L. Sanders enters the game for Z. Pachulia,80,93
407,4,2:52.0,K. Singler misses 3-pt jump shot from 26 ft,,80,93
408,4,2:50.0,,Defensive rebound by B. Knight,80,93
409,4,2:29.0,,L. Sanders misses 2-pt layup at rim,80,93
410,4,2:28.0,,Offensive rebound by L. Sanders,80,93
411,4,2:28.0,,L. Sanders misses 2-pt tip-in at rim,80,93
412,4,2:26.0,Defensive rebound by J. Smith,,80,93
413,4,2:20.0,G. Monroe makes 2-pt layup at rim (assist by J. Smith),,82,93
414,4,2:20.0,Shooting foul by L. Sanders (drawn by G. Monroe),,82,93
415,4,2:20.0,G. Monroe makes free throw 1 of 1,,83,93
416,4,2:12.0,,Personal foul by D. Augustin (drawn by B. Knight),83,93
417,4,2:12.0,,B. Knight makes free throw 1 of 2,83,94
418,4,2:12.0,,B. Knight misses free throw 2 of 2,83,94
419,4,2:08.0,Defensive rebound by A. Drummond,,83,94
420,4,1:57.0,K. Singler misses 3-pt jump shot from 26 ft,,83,94
421,4,1:56.0,,Defensive rebound by L. Sanders,83,94
422,4,1:42.0,,Personal foul by K. Singler (drawn by B. Knight),83,94
423,4,1:42.0,,B. Knight makes free throw 1 of 2,83,95
424,4,1:42.0,J. Jerebko enters the game for J. Smith,,83,95
425,4,1:42.0,J. Anthony enters the game for G. Monroe,,83,95
426,4,1:42.0,C. Martin enters the game for A. Drummond,,83,95
427,4,1:42.0,S. Dinwiddie enters the game for D. Augustin,,83,95
428,4,1:42.0,,K. Middleton enters the game for O. Mayo,83,95
429,4,1:42.0,,B. Knight makes free throw 2 of 2,83,96
430,4,1:21.0,Turnover by S. Dinwiddie (bad pass; steal by G. Antetokounmpo),,83,96
431,4,1:00.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,83,96
432,4,0:59.0,Defensive rebound by J. Anthony,,83,96
433,4,0:50.0,C. Martin misses 3-pt jump shot from 24 ft,,83,96
434,4,0:48.0,,Defensive rebound by K. Middleton,83,96
435,4,0:24.0,,K. Middleton misses 3-pt jump shot from 27 ft,83,96
436,4,0:22.0,,Offensive rebound by J. Parker,83,96
437,4,0:22.0,,J. Parker makes 2-pt layup at rim,83,98
438,4,0:11.0,S. Dinwiddie makes 3-pt jump shot from 26 ft,,86,98
