,QUARTER,TIME_REMAINING,NEW YORK_ACTION,UTAH_ACTION,NEW YORK_SCORE,UTAH_SCORE
396,4,3:02.0,,Turnover by J. Ingles (offensive foul),77,80
397,4,3:02.0,,Offensive foul by J. Ingles (drawn by L. Thomas),77,80
398,4,2:45.0,Personal foul by D. Favors (drawn by C. Aldrich),,77,80
399,4,2:45.0,,Utah full timeout,77,80
400,4,2:35.0,L. Galloway misses 3-pt jump shot from 24 ft,,77,80
401,4,2:32.0,,Defensive rebound by R. Gobert,77,80
402,4,2:13.0,,R. Hood misses 2-pt jump shot from 6 ft,77,80
403,4,2:12.0,,Offensive rebound by D. Favors,77,80
404,4,2:12.0,,Shooting foul by A. Bargnani (drawn by D. Favors),77,80
405,4,2:12.0,,D. Favors makes free throw 1 of 2,77,81
406,4,2:12.0,,D. Favors makes free throw 2 of 2,77,82
407,4,1:59.0,A. Bargnani misses 2-pt jump shot from 16 ft,,77,82
408,4,1:58.0,,Defensive rebound by R. Gobert,77,82
409,4,1:37.0,,R. Hood makes 2-pt jump shot from 8 ft,77,84
410,4,1:37.0,New York full timeout,,77,84
411,4,1:24.0,L. Galloway misses 2-pt jump shot from 3 ft,,77,84
412,4,1:24.0,Offensive rebound by Team,,77,84
413,4,1:24.0,,Loose ball foul by J. Ingles (drawn by C. Aldrich),77,84
414,4,1:20.0,Personal foul by D. Favors (drawn by A. Bargnani),,77,84
415,4,1:20.0,A. Bargnani makes free throw 1 of 2,,78,84
416,4,1:20.0,A. Bargnani makes free throw 2 of 2,,79,84
417,4,1:03.0,,R. Hood misses 2-pt jump shot from 9 ft (block by A. Shved),79,84
418,4,1:00.0,Defensive rebound by C. Aldrich,,79,84
419,4,1:00.0,Turnover by L. Galloway (lost ball; steal by D. Exum),,79,84
420,4,0:53.0,,Utah full timeout,79,84
421,4,0:53.0,,T. Burke enters the game for D. Exum,79,84
422,4,0:44.0,,Turnover by R. Gobert (bad pass; steal by L. Thomas),79,84
423,4,0:34.0,A. Bargnani misses 2-pt jump shot from 4 ft,,79,84
424,4,0:32.0,,Defensive rebound by T. Burke,79,84
425,4,0:30.0,,Personal foul by A. Shved (drawn by T. Burke),79,84
426,4,0:30.0,,T. Burke makes free throw 1 of 2,79,85
427,4,0:30.0,,T. Burke misses free throw 2 of 2,79,85
428,4,0:30.0,Defensive rebound by C. Aldrich,,79,85
429,4,0:30.0,New York full timeout,,79,85
430,4,0:30.0,,D. Exum enters the game for T. Burke,79,85
431,4,0:27.0,Shooting foul by D. Exum (drawn by A. Shved),,79,85
432,4,0:27.0,A. Shved makes free throw 1 of 3,,80,85
433,4,0:27.0,A. Shved makes free throw 2 of 3,,81,85
434,4,0:27.0,,T. Burke enters the game for D. Exum,81,85
435,4,0:27.0,A. Shved makes free throw 3 of 3,,82,85
436,4,0:26.0,,Personal foul by A. Shved (drawn by T. Burke),82,85
437,4,0:26.0,,T. Burke makes free throw 1 of 2,82,86
438,4,0:26.0,J. Smith enters the game for L. Thomas,,82,86
439,4,0:26.0,,T. Burke makes free throw 2 of 2,82,87
440,4,0:18.0,A. Shved misses 3-pt jump shot from 24 ft,,82,87
441,4,0:15.0,,Defensive rebound by D. Favors,82,87
