,QUARTER,TIME_REMAINING,ATLANTA_ACTION,ORLANDO_ACTION,ATLANTA_SCORE,ORLANDO_SCORE
389,4,4:10.0,K. Korver misses 3-pt jump shot from 24 ft,,82,81
390,4,4:08.0,,Defensive rebound by T. Harris,82,81
391,4,3:57.0,,Turnover by V. Oladipo (step out of bounds),82,81
392,4,3:57.0,D. Schröder enters the game for K. Korver,,82,81
393,4,3:57.0,,Violation by Team (delay of game),82,81
394,4,3:34.0,P. Millsap misses 2-pt jump shot from 16 ft,,82,81
395,4,3:32.0,Offensive rebound by J. Teague,,82,81
396,4,3:27.0,D. Schröder makes 3-pt jump shot from 25 ft (assist by J. Teague),,85,81
397,4,3:26.0,,Orlando full timeout,85,81
398,4,3:14.0,,A. Nicholson misses 3-pt jump shot from 26 ft,85,81
399,4,3:13.0,Defensive rebound by D. Carroll,,85,81
400,4,2:59.0,J. Teague makes 2-pt jump shot from 18 ft,,87,81
401,4,2:39.0,,Turnover by E. Payton (lost ball),87,81
402,4,2:39.0,Atlanta full timeout,,87,81
403,4,2:39.0,K. Korver enters the game for D. Schröder,,87,81
404,4,2:39.0,,D. Dedmon enters the game for A. Nicholson,87,81
405,4,2:25.0,P. Antić makes 3-pt jump shot from 23 ft (assist by J. Teague),,90,81
406,4,2:13.0,Offensive charge foul by V. Oladipo (drawn by P. Antić),,90,81
407,4,2:13.0,,Turnover by V. Oladipo (offensive foul),90,81
408,4,1:55.0,J. Teague makes 3-pt jump shot from 25 ft,,93,81
409,4,1:42.0,,V. Oladipo misses 2-pt jump shot from 22 ft,93,81
410,4,1:41.0,,Offensive rebound by N. Vučević,93,81
411,4,1:37.0,,E. Payton misses 2-pt layup from 2 ft (block by P. Millsap),93,81
412,4,1:35.0,Defensive rebound by J. Teague,,93,81
413,4,1:22.0,Personal foul by E. Payton (drawn by J. Teague),,93,81
414,4,1:08.0,J. Teague makes 2-pt layup from 1 ft,,95,81
415,4,1:08.0,,Orlando full timeout,95,81
416,4,1:08.0,E. Brand enters the game for D. Carroll,,95,81
417,4,1:08.0,K. Bazemore enters the game for P. Millsap,,95,81
418,4,1:08.0,M. Muscala enters the game for K. Korver,,95,81
419,4,1:08.0,D. Schröder enters the game for J. Teague,,95,81
420,4,0:58.0,,E. Payton misses 2-pt jump shot from 3 ft (block by K. Bazemore),95,81
421,4,0:56.0,,Offensive rebound by E. Payton,95,81
422,4,0:56.0,,N. Vučević makes 2-pt jump shot from 18 ft (assist by E. Payton),95,83
423,4,0:35.0,D. Schröder misses 3-pt jump shot from 25 ft,,95,83
424,4,0:34.0,,Defensive rebound by N. Vučević,95,83
425,4,0:28.0,,E. Payton misses 3-pt jump shot from 26 ft,95,83
426,4,0:26.0,Defensive rebound by K. Bazemore,,95,83
427,4,0:03.0,P. Antić misses 3-pt jump shot from 25 ft,,95,83
428,4,0:02.0,Offensive rebound by D. Schröder,,95,83
