,QUARTER,TIME_REMAINING,ATLANTA_ACTION,SACRAMENTO_ACTION,ATLANTA_SCORE,SACRAMENTO_SCORE
386,4,9:17.0,,D. Cousins enters the game for R. Evans,88,84
387,4,9:17.0,E. Brand enters the game for M. Muscala,,88,84
388,4,9:08.0,D. Schröder misses 2-pt jump shot from 7 ft,,88,84
389,4,9:07.0,,Defensive rebound by A. Miller,88,84
390,4,8:59.0,,Turnover by J. Thompson (kicked ball),88,84
391,4,8:59.0,Official timeout,,88,84
392,4,8:59.0,J. Teague enters the game for D. Schröder,,88,84
393,4,8:44.0,K. Bazemore misses 3-pt jump shot from 23 ft,,88,84
394,4,8:43.0,Offensive rebound by P. Millsap,,88,84
395,4,8:38.0,Turnover by P. Millsap (bad pass; steal by A. Miller),,88,84
396,4,8:35.0,,Turnover by O. Casspi (lost ball),88,84
397,4,8:21.0,S. Mack misses 3-pt jump shot from 24 ft,,88,84
398,4,8:20.0,,Defensive rebound by A. Miller,88,84
399,4,8:05.0,,O. Casspi makes 2-pt layup from 2 ft (assist by D. Cousins),88,86
400,4,7:41.0,P. Millsap makes 2-pt jump shot from 5 ft (assist by S. Mack),,90,86
401,4,7:25.0,,N. Stauskas misses 2-pt jump shot from 4 ft,90,86
402,4,7:24.0,Defensive rebound by J. Teague,,90,86
403,4,7:23.0,Personal foul by D. Cousins (drawn by J. Teague),,90,86
404,4,7:23.0,D. Carroll enters the game for K. Bazemore,,90,86
405,4,7:23.0,,R. Evans enters the game for D. Cousins,90,86
406,4,7:08.0,Turnover by P. Millsap (lost ball; steal by R. Evans),,90,86
407,4,6:52.0,,J. Thompson makes 2-pt jump shot from 9 ft (assist by A. Miller),90,88
408,4,6:34.0,,B. McLemore enters the game for N. Stauskas,90,88
409,4,6:29.0,S. Mack makes 3-pt jump shot from 25 ft (assist by J. Teague),,93,88
410,4,6:16.0,Violation by D. Carroll (kicked ball),,93,88
411,4,6:16.0,M. Muscala enters the game for P. Millsap,,93,88
412,4,6:05.0,,O. Casspi misses 3-pt jump shot from 25 ft,93,88
413,4,6:03.0,Defensive rebound by E. Brand,,93,88
414,4,5:55.0,J. Teague misses 2-pt jump shot from 3 ft,,93,88
415,4,5:54.0,,Defensive rebound by O. Casspi,93,88
416,4,5:47.0,,Shooting foul by M. Muscala (drawn by R. Evans),93,88
417,4,5:47.0,,Sacramento full timeout,93,88
418,4,5:47.0,,R. Evans makes free throw 1 of 2,93,89
419,4,5:47.0,,R. Evans misses free throw 2 of 2,93,89
420,4,5:44.0,Defensive rebound by D. Carroll,,93,89
421,4,5:39.0,Personal foul by A. Miller (drawn by J. Teague),,93,89
422,4,5:18.0,S. Mack misses 3-pt jump shot from 30 ft,,93,89
423,4,5:17.0,,Defensive rebound by R. Evans,93,89
424,4,5:04.0,,J. Thompson makes 2-pt layup from 1 ft,93,91
425,4,4:42.0,D. Carroll makes 3-pt jump shot from 24 ft (assist by J. Teague),,96,91
426,4,4:21.0,,B. McLemore makes 2-pt jump shot from 8 ft,96,93
427,4,4:00.0,Personal foul by R. Evans (drawn by D. Carroll),,96,93
428,4,4:00.0,P. Millsap enters the game for M. Muscala,,96,93
429,4,4:00.0,,D. Cousins enters the game for R. Evans,96,93
430,4,3:50.0,Turnover by J. Teague (bad pass; steal by O. Casspi),,96,93
431,4,3:35.0,,O. Casspi misses 2-pt jump shot from 9 ft,96,93
432,4,3:34.0,,Offensive rebound by O. Casspi,96,93
433,4,3:18.0,,Personal foul by E. Brand (drawn by D. Cousins),96,93
434,4,3:18.0,K. Bazemore enters the game for S. Mack,,96,93
435,4,3:06.0,,A. Miller makes 2-pt jump shot from 19 ft (assist by J. Thompson),96,95
436,4,3:00.0,Atlanta full timeout,,96,95
437,4,3:00.0,P. Antić enters the game for E. Brand,,96,95
438,4,2:49.0,D. Carroll makes 3-pt jump shot from 24 ft (assist by K. Bazemore),,99,95
439,4,2:31.0,,Shooting foul by K. Bazemore (drawn by J. Thompson),99,95
440,4,2:31.0,,J. Thompson makes free throw 1 of 2,99,96
441,4,2:31.0,,J. Thompson makes free throw 2 of 2,99,97
442,4,2:20.0,Shooting foul by O. Casspi (drawn by P. Antić),,99,97
443,4,2:20.0,P. Antić misses free throw 1 of 2,,99,97
444,4,2:20.0,Offensive rebound by Team,,99,97
445,4,2:20.0,P. Antić makes free throw 2 of 2,,100,97
446,4,2:11.0,,A. Miller makes 2-pt layup from 4 ft,100,99
447,4,1:45.0,J. Teague misses 3-pt jump shot from 24 ft,,100,99
448,4,1:44.0,,Defensive rebound by B. McLemore,100,99
449,4,1:36.0,,Personal foul by P. Millsap (drawn by D. Cousins),100,99
450,4,1:28.0,,A. Miller misses 2-pt jump shot from 17 ft,100,99
451,4,1:28.0,Defensive rebound by K. Bazemore,,100,99
452,4,1:06.0,K. Bazemore makes 3-pt jump shot from 23 ft (assist by P. Millsap),,103,99
453,4,0:53.0,,D. Cousins misses 2-pt jump shot from 5 ft,103,99
454,4,0:53.0,Defensive rebound by J. Teague,,103,99
455,4,0:34.0,J. Teague makes 2-pt jump shot from 5 ft,,105,99
456,4,0:34.0,,Sacramento full timeout,105,99
457,4,0:25.0,,Shooting foul by P. Millsap (drawn by D. Cousins),105,99
458,4,0:25.0,,D. Cousins makes free throw 1 of 2,105,100
459,4,0:25.0,,R. McCallum enters the game for A. Miller,105,100
460,4,0:25.0,,D. Cousins makes free throw 2 of 2,105,101
461,4,0:25.0,Atlanta full timeout,,105,101
462,4,0:25.0,,N. Stauskas enters the game for D. Cousins,105,101
463,4,0:25.0,S. Mack enters the game for K. Bazemore,,105,101
464,4,0:23.0,Personal take foul by B. McLemore (drawn by S. Mack),,105,101
465,4,0:23.0,S. Mack misses free throw 1 of 2,,105,101
466,4,0:23.0,Offensive rebound by Team,,105,101
467,4,0:23.0,,D. Cousins enters the game for N. Stauskas,105,101
468,4,0:23.0,S. Mack makes free throw 2 of 2,,106,101
469,4,0:23.0,,Sacramento full timeout,106,101
470,4,0:23.0,K. Bazemore enters the game for S. Mack,,106,101
471,4,0:23.0,,N. Stauskas enters the game for O. Casspi,106,101
472,4,0:23.0,,A. Miller enters the game for R. McCallum,106,101
473,4,0:19.0,,Shooting foul by J. Teague (drawn by N. Stauskas),106,101
474,4,0:19.0,,N. Stauskas makes free throw 1 of 3,106,102
475,4,0:19.0,,N. Stauskas misses free throw 2 of 3,106,102
476,4,0:19.0,,Offensive rebound by Team,106,102
477,4,0:19.0,,R. McCallum enters the game for D. Cousins,106,102
478,4,0:19.0,,O. Casspi enters the game for A. Miller,106,102
479,4,0:19.0,,N. Stauskas makes free throw 3 of 3,106,103
480,4,0:16.0,Personal foul by R. McCallum (drawn by J. Teague),,106,103
481,4,0:16.0,J. Teague makes free throw 1 of 2,,107,103
482,4,0:16.0,,D. Cousins enters the game for O. Casspi,107,103
483,4,0:16.0,J. Teague makes free throw 2 of 2,,108,103
484,4,0:16.0,,Sacramento full timeout,108,103
485,4,0:16.0,,A. Miller enters the game for R. McCallum,108,103
486,4,0:13.0,,D. Cousins misses 3-pt jump shot from 25 ft,108,103
487,4,0:12.0,Defensive rebound by Team,,108,103
488,4,0:11.0,Atlanta full timeout,,108,103
489,4,0:11.0,,R. McCallum enters the game for D. Cousins,108,103
490,4,0:11.0,,O. Casspi enters the game for A. Miller,108,103
491,4,0:11.0,S. Mack enters the game for K. Bazemore,,108,103
492,4,0:06.0,Personal take foul by B. McLemore (drawn by J. Teague),,108,103
493,4,0:06.0,,D. Cousins enters the game for B. McLemore,108,103
494,4,0:06.0,M. Muscala enters the game for P. Millsap,,108,103
495,4,0:06.0,J. Teague makes free throw 1 of 2,,109,103
496,4,0:06.0,K. Bazemore enters the game for S. Mack,,109,103
497,4,0:06.0,,A. Miller enters the game for J. Thompson,109,103
498,4,0:06.0,J. Teague makes free throw 2 of 2,,110,103
499,4,0:00.0,,R. McCallum misses 3-pt jump shot from 23 ft,110,103
500,4,0:00.0,,Offensive rebound by Team,110,103
