,QUARTER,TIME_REMAINING,PORTLAND_ACTION,SACRAMENTO_ACTION,PORTLAND_SCORE,SACRAMENTO_SCORE
388,4,6:16.0,,D. Williams makes 2-pt dunk at rim (assist by A. Miller),96,92
389,4,5:53.0,L. Aldridge makes 2-pt hook shot from 6 ft,,98,92
390,4,5:51.0,,Sacramento full timeout,98,92
391,4,5:51.0,,J. Thompson enters the game for R. Hollins,98,92
392,4,5:51.0,,R. McCallum enters the game for A. Miller,98,92
393,4,5:51.0,R. Lopez enters the game for C. Kaman,,98,92
394,4,5:40.0,,R. Gay misses 2-pt jump shot from 14 ft,98,92
395,4,5:39.0,Defensive rebound by R. Lopez,,98,92
396,4,5:19.0,L. Aldridge misses 2-pt jump shot from 15 ft,,98,92
397,4,5:18.0,Offensive rebound by R. Lopez,,98,92
398,4,5:18.0,R. Lopez makes 2-pt tip-in at rim,,100,92
399,4,5:05.0,,D. Williams makes 2-pt jump shot from 14 ft,100,94
400,4,4:46.0,Turnover by A. Afflalo (bad pass),,100,94
401,4,4:46.0,W. Matthews enters the game for A. Afflalo,,100,94
402,4,4:29.0,,D. Williams misses 3-pt jump shot from 25 ft,100,94
403,4,4:28.0,Defensive rebound by D. Lillard,,100,94
404,4,4:09.0,D. Lillard misses 3-pt jump shot from 24 ft,,100,94
405,4,4:08.0,,Defensive rebound by D. Williams,100,94
406,4,3:52.0,,J. Thompson makes 2-pt dunk at rim (assist by R. McCallum),100,96
407,4,3:28.0,R. Lopez makes 2-pt hook shot from 7 ft (assist by D. Lillard),,102,96
408,4,3:16.0,,Shooting foul by W. Matthews (drawn by D. Williams),102,96
409,4,3:16.0,,D. Williams misses free throw 1 of 2,102,96
410,4,3:16.0,,Offensive rebound by Team,102,96
411,4,3:16.0,,A. Miller enters the game for O. Casspi,102,96
412,4,3:16.0,,D. Williams makes free throw 2 of 2,102,97
413,4,2:58.0,D. Lillard misses 2-pt jump shot from 7 ft,,102,97
414,4,2:55.0,Offensive rebound by L. Aldridge,,102,97
415,4,2:54.0,L. Aldridge makes 2-pt layup from 2 ft,,104,97
416,4,2:37.0,,R. Gay misses 2-pt jump shot from 8 ft,104,97
417,4,2:36.0,Defensive rebound by R. Lopez,,104,97
418,4,2:35.0,Official timeout,,104,97
419,4,2:16.0,R. Lopez makes 2-pt hook shot from 7 ft (assist by D. Lillard),,106,97
420,4,2:04.0,,Offensive foul by J. Thompson (drawn by R. Lopez),106,97
421,4,2:04.0,,Turnover by J. Thompson (offensive foul),106,97
422,4,2:04.0,,R. Hollins enters the game for J. Thompson,106,97
423,4,1:50.0,L. Aldridge misses 2-pt jump shot from 19 ft,,106,97
424,4,1:49.0,,Defensive rebound by R. Gay,106,97
425,4,1:31.0,,R. McCallum misses 3-pt jump shot from 24 ft,106,97
426,4,1:31.0,Defensive rebound by L. Aldridge,,106,97
427,4,1:13.0,D. Lillard makes 2-pt layup from 4 ft,,108,97
428,4,1:06.0,,R. Gay makes 2-pt layup from 3 ft (assist by R. McCallum),108,99
429,4,0:46.0,D. Lillard misses 2-pt jump shot from 9 ft,,108,99
430,4,0:45.0,,Defensive rebound by R. Gay,108,99
431,4,0:42.0,,R. McCallum misses 2-pt jump shot from 4 ft (block by W. Matthews),108,99
432,4,0:40.0,Defensive rebound by L. Aldridge,,108,99
433,4,0:16.0,D. Lillard makes 2-pt jump shot from 17 ft,,110,99
434,4,0:16.0,,Sacramento full timeout,110,99
435,4,0:16.0,,B. McLemore enters the game for R. McCallum,110,99
436,4,0:16.0,S. Blake enters the game for L. Aldridge,,110,99
437,4,0:16.0,M. Leonard enters the game for R. Lopez,,110,99
438,4,0:16.0,J. Freeland enters the game for W. Matthews,,110,99
439,4,0:16.0,A. Gee enters the game for D. Lillard,,110,99
440,4,0:15.0,,Turnover by R. Gay (step out of bounds),110,99
