,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MEMPHIS_ACTION,ATLANTA_SCORE,MEMPHIS_SCORE
394,4,2:59.0,Defensive rebound by D. Carroll,,86,86
395,4,2:48.0,D. Carroll misses 2-pt layup from 1 ft (block by T. Allen),,86,86
396,4,2:48.0,Offensive rebound by Team,,86,86
397,4,2:48.0,Atlanta full timeout,,86,86
398,4,2:48.0,,M. Gasol enters the game for C. Lee,86,86
399,4,2:48.0,J. Teague enters the game for D. Schröder,,86,86
400,4,2:48.0,A. Horford enters the game for M. Scott,,86,86
401,4,2:44.0,Turnover by A. Horford (bad pass),,86,86
402,4,2:30.0,,Z. Randolph misses 2-pt layup from 1 ft,86,86
403,4,2:28.0,,Offensive rebound by T. Allen,86,86
404,4,2:28.0,,T. Allen makes 2-pt tip-in at rim,86,88
405,4,2:14.0,P. Millsap misses 2-pt jump shot from 5 ft,,86,88
406,4,2:13.0,,Defensive rebound by Team,86,88
407,4,1:57.0,,Turnover by T. Allen (offensive goaltending),86,88
408,4,1:46.0,Turnover by K. Korver (back court),,86,88
409,4,1:29.0,,Shooting foul by D. Carroll (drawn by J. Green),86,88
410,4,1:29.0,,J. Green makes free throw 1 of 2,86,89
411,4,1:29.0,,J. Green makes free throw 2 of 2,86,90
412,4,1:13.0,J. Teague misses 2-pt jump shot from 6 ft (block by M. Gasol),,86,90
413,4,1:10.0,,Defensive rebound by J. Green,86,90
414,4,0:56.0,,M. Conley makes 2-pt layup at rim,86,92
415,4,0:56.0,Atlanta full timeout,,86,92
416,4,0:56.0,M. Scott enters the game for D. Carroll,,86,92
417,4,0:53.0,Personal foul by T. Allen (drawn by K. Korver),,86,92
418,4,0:48.0,P. Millsap misses 3-pt jump shot from 26 ft,,86,92
419,4,0:47.0,,Defensive rebound by M. Conley,86,92
420,4,0:24.0,,M. Conley misses 2-pt layup from 1 ft,86,92
421,4,0:23.0,Defensive rebound by A. Horford,,86,92
422,4,0:16.0,P. Millsap misses 3-pt jump shot from 23 ft,,86,92
423,4,0:15.0,,Defensive rebound by M. Gasol,86,92
424,4,0:13.0,,Personal take foul by A. Horford (drawn by M. Gasol),86,92
425,4,0:13.0,,M. Gasol makes free throw 1 of 2,86,93
426,4,0:13.0,,M. Gasol makes free throw 2 of 2,86,94
427,4,0:13.0,Atlanta full timeout,,86,94
428,4,0:09.0,J. Teague makes 2-pt layup at rim,,88,94
