,QUARTER,TIME_REMAINING,ATLANTA_ACTION,PHOENIX_ACTION,ATLANTA_SCORE,PHOENIX_SCORE
390,4,3:22.0,,Defensive rebound by E. Bledsoe,86,81
391,4,3:13.0,,Turnover by E. Bledsoe (lost ball; steal by P. Millsap),86,81
392,4,3:10.0,Personal take foul by M. Morris (drawn by A. Horford),,86,81
393,4,3:10.0,Atlanta full timeout,,86,81
394,4,3:10.0,K. Korver enters the game for K. Bazemore,,86,81
395,4,3:04.0,P. Millsap makes 2-pt jump shot from 7 ft (assist by J. Teague),,88,81
396,4,2:46.0,,B. Wright makes 2-pt dunk at rim (assist by E. Bledsoe),88,83
397,4,2:32.0,P. Millsap misses 2-pt jump shot from 10 ft,,88,83
398,4,2:31.0,,Defensive rebound by B. Wright,88,83
399,4,2:20.0,,M. Morris misses 3-pt jump shot from 24 ft,88,83
400,4,2:19.0,Defensive rebound by A. Horford,,88,83
401,4,2:09.0,K. Korver makes 3-pt jump shot from 24 ft (assist by J. Teague),,91,83
402,4,1:51.0,,M. Morris makes 2-pt jump shot from 20 ft (assist by P. Tucker),91,85
403,4,1:32.0,P. Millsap makes 3-pt jump shot from 23 ft (assist by A. Horford),,94,85
404,4,1:29.0,,Phoenix full timeout,94,85
405,4,1:29.0,K. Bazemore enters the game for K. Korver,,94,85
406,4,1:13.0,,E. Bledsoe makes 2-pt jump shot from 16 ft,94,87
407,4,0:54.0,Turnover by J. Teague (bad pass; steal by M. Morris),,94,87
408,4,0:46.0,,Turnover by M. Morris (bad pass; steal by K. Bazemore),94,87
409,4,0:43.0,K. Bazemore makes 2-pt dunk at rim,,96,87
410,4,0:34.0,,E. Bledsoe misses 2-pt layup from 1 ft,96,87
411,4,0:33.0,Defensive rebound by Team,,96,87
412,4,0:32.0,K. Korver enters the game for K. Bazemore,,96,87
413,4,0:12.0,J. Teague misses 2-pt layup from 1 ft,,96,87
414,4,0:11.0,,Defensive rebound by M. Morris,96,87
415,4,0:07.0,,M. Morris misses 3-pt jump shot from 25 ft,96,87
416,4,0:00.0,,Offensive rebound by Team,96,87
