,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,BOSTON_ACTION,CLEVELAND_SCORE,BOSTON_SCORE
397,4,10:45.0,,P. Pressey misses 2-pt jump shot from 21 ft,72,61
398,4,10:43.0,Defensive rebound by I. Shumpert,,72,61
399,4,10:22.0,J. Jones misses 3-pt jump shot from 23 ft,,72,61
400,4,10:21.0,,Defensive rebound by M. Smart,72,61
401,4,10:14.0,,J. Sullinger makes 3-pt jump shot from 25 ft (assist by M. Smart),72,64
402,4,9:47.0,K. Irving misses 2-pt jump shot from 4 ft (block by M. Smart),,72,64
403,4,9:45.0,,Defensive rebound by J. Jerebko,72,64
404,4,9:30.0,,J. Sullinger misses 2-pt jump shot from 4 ft,72,64
405,4,9:29.0,,Offensive rebound by Team,72,64
406,4,9:29.0,Loose ball foul by J. Jones (drawn by J. Jerebko),,72,64
407,4,9:23.0,,Turnover by A. Bradley (lost ball; steal by I. Shumpert),72,64
408,4,9:13.0,Personal foul by J. Jerebko (drawn by J. Jones),,72,64
409,4,9:13.0,,I. Thomas enters the game for P. Pressey,72,64
410,4,9:00.0,K. Irving makes 3-pt jump shot from 25 ft (assist by L. James),,75,64
411,4,9:00.0,,Boston full timeout,75,64
412,4,8:47.0,,J. Sullinger misses 3-pt jump shot from 25 ft,75,64
413,4,8:46.0,,Offensive rebound by A. Bradley,75,64
414,4,8:32.0,,M. Smart misses 3-pt jump shot from 25 ft,75,64
415,4,8:31.0,Defensive rebound by K. Irving,,75,64
416,4,8:16.0,L. James makes 2-pt layup from 2 ft,,77,64
417,4,7:56.0,,I. Thomas misses 2-pt jump shot from 15 ft,77,64
418,4,7:55.0,,Offensive rebound by J. Sullinger,77,64
419,4,7:55.0,,J. Sullinger makes 2-pt layup from 1 ft,77,66
420,4,7:55.0,,Shooting foul by I. Shumpert (drawn by J. Sullinger),77,66
421,4,7:55.0,,B. Bass enters the game for J. Jerebko,77,66
422,4,7:55.0,,J. Sullinger makes free throw 1 of 1,77,67
423,4,7:44.0,K. Irving makes 2-pt jump shot from 4 ft,,79,67
424,4,7:32.0,,Shooting foul by I. Shumpert (drawn by A. Bradley),79,67
425,4,7:32.0,,A. Bradley misses free throw 1 of 2,79,67
426,4,7:32.0,,Offensive rebound by Team,79,67
427,4,7:32.0,,K. Olynyk enters the game for J. Sullinger,79,67
428,4,7:32.0,,A. Bradley makes free throw 2 of 2,79,68
429,4,7:09.0,J. Jones misses 3-pt jump shot from 24 ft,,79,68
430,4,7:08.0,,Defensive rebound by M. Smart,79,68
431,4,6:51.0,,M. Smart makes 2-pt layup from 2 ft (assist by I. Thomas),79,70
432,4,6:26.0,K. Irving makes 2-pt jump shot from 20 ft,,81,70
433,4,6:03.0,,B. Bass makes 2-pt jump shot from 4 ft,81,72
434,4,6:03.0,,Shooting foul by J. Jones (drawn by B. Bass),81,72
435,4,6:03.0,Cleveland full timeout,,81,72
436,4,6:03.0,T. Mozgov enters the game for J. Jones,,81,72
437,4,6:03.0,,B. Bass misses free throw 1 of 1,81,72
438,4,6:02.0,Defensive rebound by T. Mozgov,,81,72
439,4,5:46.0,Shooting foul by K. Olynyk (drawn by I. Shumpert),,81,72
440,4,5:46.0,I. Shumpert makes free throw 1 of 2,,82,72
441,4,5:46.0,I. Shumpert makes free throw 2 of 2,,83,72
442,4,5:35.0,,B. Bass misses 2-pt jump shot from 18 ft,83,72
443,4,5:33.0,Defensive rebound by I. Shumpert,,83,72
444,4,5:11.0,I. Shumpert makes 2-pt jump shot from 11 ft,,85,72
445,4,4:58.0,,K. Olynyk misses 2-pt jump shot from 4 ft,85,72
446,4,4:57.0,Defensive rebound by L. James,,85,72
447,4,4:42.0,Shooting foul by M. Smart (drawn by T. Thompson),,85,72
448,4,4:42.0,T. Thompson makes free throw 1 of 2,,86,72
449,4,4:42.0,,J. Sullinger enters the game for K. Olynyk,86,72
450,4,4:42.0,,J. Jerebko enters the game for B. Bass,86,72
451,4,4:42.0,T. Thompson makes free throw 2 of 2,,87,72
452,4,4:26.0,,A. Bradley makes 3-pt jump shot from 24 ft (assist by I. Thomas),87,75
453,4,4:06.0,K. Irving misses 2-pt jump shot from 16 ft,,87,75
454,4,4:05.0,,Defensive rebound by I. Thomas,87,75
455,4,3:59.0,,Turnover by J. Jerebko (bad pass; steal by L. James),87,75
456,4,3:58.0,Personal foul by J. Jerebko (drawn by L. James),,87,75
457,4,3:58.0,L. James makes free throw 1 of 2,,88,75
458,4,3:58.0,L. James makes free throw 2 of 2,,89,75
459,4,3:40.0,,M. Smart misses 3-pt jump shot from 28 ft,89,75
460,4,3:39.0,Defensive rebound by L. James,,89,75
461,4,3:14.0,L. James makes 2-pt jump shot from 13 ft,,91,75
462,4,2:52.0,,A. Bradley misses 3-pt jump shot from 25 ft,91,75
463,4,2:50.0,,Offensive rebound by M. Smart,91,75
464,4,2:47.0,,Shooting foul by T. Mozgov (drawn by M. Smart),91,75
465,4,2:47.0,Official timeout,,91,75
466,4,2:47.0,,L. Datome enters the game for J. Jerebko,91,75
467,4,2:47.0,,M. Smart makes free throw 1 of 2,91,76
468,4,2:47.0,M. Dellavedova enters the game for T. Mozgov,,91,76
469,4,2:47.0,,M. Smart makes free throw 2 of 2,91,77
470,4,2:25.0,M. Dellavedova misses 3-pt jump shot from 24 ft,,91,77
471,4,2:24.0,,Defensive rebound by L. Datome,91,77
472,4,2:07.0,,Shooting foul by M. Dellavedova (drawn by I. Thomas),91,77
473,4,2:07.0,,I. Thomas makes free throw 1 of 2,91,78
474,4,2:07.0,,I. Thomas makes free throw 2 of 2,91,79
475,4,2:06.0,Personal take foul by L. Datome (drawn by T. Thompson),,91,79
476,4,2:06.0,T. Thompson misses free throw 1 of 2,,91,79
477,4,2:06.0,Offensive rebound by Team,,91,79
478,4,2:06.0,T. Thompson makes free throw 2 of 2,,92,79
479,4,1:59.0,,I. Thomas makes 2-pt layup from 2 ft,92,81
480,4,1:38.0,Offensive foul by L. James (drawn by M. Smart),,92,81
481,4,1:38.0,Turnover by L. James (offensive foul),,92,81
482,4,1:32.0,,J. Sullinger makes 2-pt layup from 1 ft (assist by I. Thomas),92,83
483,4,1:10.0,L. James makes 2-pt layup from 3 ft,,94,83
484,4,1:10.0,,Boston full timeout,94,83
485,4,1:04.0,,M. Smart makes 2-pt layup from 2 ft,94,85
486,4,1:00.0,Personal take foul by I. Thomas (drawn by I. Shumpert),,94,85
487,4,1:00.0,I. Shumpert makes free throw 1 of 2,,95,85
488,4,1:00.0,I. Shumpert makes free throw 2 of 2,,96,85
489,4,1:00.0,,Boston full timeout,96,85
490,4,0:54.0,,L. Datome makes 2-pt layup from 2 ft (assist by I. Thomas),96,87
491,4,0:53.0,Personal take foul by L. Datome (drawn by I. Shumpert),,96,87
492,4,0:53.0,I. Shumpert makes free throw 1 of 2,,97,87
493,4,0:53.0,I. Shumpert makes free throw 2 of 2,,98,87
494,4,0:49.0,,Shooting foul by I. Shumpert (drawn by I. Thomas),98,87
495,4,0:49.0,,I. Thomas makes free throw 1 of 2,98,88
496,4,0:49.0,,I. Thomas makes free throw 2 of 2,98,89
497,4,0:49.0,Cleveland full timeout,,98,89
498,4,0:49.0,,B. Bass enters the game for L. Datome,98,89
499,4,0:45.0,Personal take foul by I. Thomas (drawn by K. Irving),,98,89
500,4,0:45.0,K. Irving misses free throw 1 of 2,,98,89
501,4,0:45.0,Offensive rebound by Team,,98,89
502,4,0:45.0,K. Irving makes free throw 2 of 2,,99,89
503,4,0:38.0,,I. Thomas makes 2-pt layup from 3 ft,99,91
504,4,0:37.0,Turnover by L. James (bad pass; steal by A. Bradley),,99,91
505,4,0:37.0,,Shooting foul by K. Irving (drawn by A. Bradley),99,91
506,4,0:37.0,,A. Bradley makes free throw 1 of 2,99,92
507,4,0:37.0,,A. Bradley makes free throw 2 of 2,99,93
508,4,0:36.0,Turnover by L. James (bad pass),,99,93
509,4,0:36.0,,L. Datome enters the game for B. Bass,99,93
510,4,0:31.0,,L. Datome misses 3-pt jump shot from 25 ft,99,93
511,4,0:30.0,Defensive rebound by K. Irving,,99,93
512,4,0:30.0,Personal take foul by J. Sullinger (drawn by K. Irving),,99,93
513,4,0:30.0,K. Irving makes free throw 1 of 2,,100,93
514,4,0:30.0,K. Irving makes free throw 2 of 2,,101,93
515,4,0:24.0,,Turnover by I. Thomas (offensive foul),101,93
516,4,0:24.0,,Offensive foul by I. Thomas (drawn by M. Dellavedova),101,93
517,4,0:24.0,,J. Jerebko enters the game for I. Thomas,101,93
518,4,0:24.0,J. Jones enters the game for T. Thompson,,101,93
519,4,0:24.0,,P. Pressey enters the game for L. Datome,101,93
520,4,0:24.0,Cleveland full timeout,,101,93
