,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,LA LAKERS_ACTION,MEMPHIS_SCORE,LA LAKERS_SCORE
387,4,5:10.0,,LA Lakers full timeout,96,91
388,4,5:10.0,C. Lee enters the game for K. Koufos,,96,91
389,4,5:10.0,M. Gasol enters the game for V. Carter,,96,91
390,4,5:10.0,M. Conley makes technical free throw,,97,91
391,4,4:52.0,M. Gasol misses 2-pt jump shot from 5 ft,,97,91
392,4,4:51.0,,Defensive rebound by K. Bryant,97,91
393,4,4:34.0,,N. Young makes 3-pt jump shot from 23 ft (assist by K. Bryant),97,94
394,4,4:21.0,Turnover by M. Conley (bad pass; steal by N. Young),,97,94
395,4,4:17.0,,N. Young makes 2-pt layup at rim,97,96
396,4,3:55.0,M. Conley makes 3-pt jump shot from 24 ft (assist by M. Gasol),,100,96
397,4,3:31.0,Offensive charge foul by J. Hill (drawn by J. Leuer),,100,96
398,4,3:31.0,,Turnover by J. Hill (offensive foul),100,96
399,4,3:31.0,T. Prince enters the game for J. Leuer,,100,96
400,4,3:31.0,,W. Johnson enters the game for J. Hill,100,96
401,4,3:19.0,Shooting foul by N. Young (drawn by M. Gasol),,100,96
402,4,3:19.0,M. Gasol makes free throw 1 of 2,,101,96
403,4,3:19.0,M. Gasol makes free throw 2 of 2,,102,96
404,4,2:56.0,,E. Davis makes 2-pt layup from 2 ft (assist by K. Bryant),102,98
405,4,2:41.0,Turnover by M. Gasol (lost ball; steal by E. Davis),,102,98
406,4,2:33.0,,E. Davis makes 2-pt layup from 2 ft (assist by W. Johnson),102,100
407,4,2:22.0,Memphis full timeout,,102,100
408,4,2:10.0,M. Conley misses 3-pt jump shot from 22 ft,,102,100
409,4,2:08.0,,Defensive rebound by K. Bryant,102,100
410,4,1:47.0,,K. Bryant misses 2-pt jump shot from 12 ft,102,100
411,4,1:46.0,Defensive rebound by M. Conley,,102,100
412,4,1:22.0,M. Gasol misses 2-pt jump shot from 4 ft,,102,100
413,4,1:22.0,Offensive rebound by T. Prince,,102,100
414,4,1:22.0,Q. Pondexter makes 2-pt tip-in at rim,,104,100
415,4,1:04.0,,E. Davis makes 2-pt layup from 1 ft,104,102
416,4,0:42.0,T. Prince makes 2-pt jump shot from 5 ft (assist by M. Gasol),,106,102
417,4,0:32.0,,Personal foul by Q. Pondexter (drawn by K. Bryant),106,102
418,4,0:32.0,T. Allen enters the game for C. Lee,,106,102
419,4,0:24.0,,K. Bryant makes 3-pt jump shot from 25 ft,106,105
420,4,0:13.0,Personal take foul by K. Bryant (drawn by M. Conley),,106,105
421,4,0:13.0,M. Conley makes free throw 1 of 2,,107,105
422,4,0:13.0,M. Conley misses free throw 2 of 2,,107,105
423,4,0:12.0,,Defensive rebound by K. Bryant,107,105
424,4,0:12.0,,LA Lakers full timeout,107,105
425,4,0:03.0,,Shooting foul by T. Prince (drawn by E. Davis),107,105
426,4,0:03.0,K. Koufos enters the game for Q. Pondexter,,107,105
427,4,0:03.0,,E. Davis makes free throw 1 of 2,107,106
428,4,0:03.0,,E. Davis misses free throw 2 of 2,107,106
429,4,0:02.0,Defensive rebound by T. Allen,,107,106
430,4,0:02.0,Memphis full timeout,,107,106
431,4,0:02.0,,R. Sacre enters the game for E. Davis,107,106
432,4,0:02.0,C. Lee enters the game for T. Allen,,107,106
433,4,0:02.0,V. Carter enters the game for K. Koufos,,107,106
434,4,0:01.0,Personal take foul by N. Young (drawn by C. Lee),,107,106
435,4,0:01.0,C. Lee makes free throw 1 of 2,,108,106
436,4,0:01.0,T. Allen enters the game for V. Carter,,108,106
437,4,0:01.0,C. Lee makes free throw 2 of 2,,109,106
438,4,0:01.0,,LA Lakers full timeout,109,106
439,4,0:01.0,,E. Davis enters the game for R. Sacre,109,106
440,4,0:01.0,Q. Pondexter enters the game for C. Lee,,109,106
441,4,0:00.0,,K. Bryant misses 3-pt jump shot from 25 ft,109,106
442,4,0:00.0,,Offensive rebound by Team,109,106
