,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CHARLOTTE_ACTION,CHICAGO_SCORE,CHARLOTTE_SCORE
383,4,7:02.0,E. Moore misses 2-pt jump shot from 6 ft,,74,89
384,4,7:02.0,,Defensive rebound by Team,74,89
385,4,7:02.0,Loose ball foul by P. Gasol (drawn by L. Stephenson),,74,89
386,4,6:41.0,,G. Henderson misses 2-pt jump shot from 14 ft,74,89
387,4,6:40.0,Defensive rebound by P. Gasol,,74,89
388,4,6:31.0,A. Brooks makes 2-pt jump shot from 11 ft,,76,89
389,4,6:09.0,,L. Stephenson makes 2-pt layup from 1 ft,76,91
390,4,5:54.0,Personal foul by J. Maxiell (drawn by P. Gasol),,76,91
391,4,5:54.0,,Charlotte full timeout,76,91
392,4,5:54.0,,M. Williams enters the game for G. Henderson,76,91
393,4,5:54.0,,M. Kidd-Gilchrist enters the game for K. Walker,76,91
394,4,5:44.0,P. Gasol misses 2-pt hook shot from 6 ft,,76,91
395,4,5:42.0,,Defensive rebound by M. Williams,76,91
396,4,5:19.0,,J. Maxiell makes 2-pt hook shot from 6 ft (assist by L. Stephenson),76,93
397,4,5:10.0,Shooting foul by J. Maxiell (drawn by A. Brooks),,76,93
398,4,5:10.0,A. Brooks misses free throw 1 of 2,,76,93
399,4,5:10.0,Offensive rebound by Team,,76,93
400,4,5:10.0,A. Brooks makes free throw 2 of 2,,77,93
401,4,4:57.0,,M. Williams makes 2-pt jump shot from 16 ft,77,95
402,4,4:35.0,A. Brooks makes 3-pt jump shot from 29 ft,,80,95
403,4,4:20.0,,Charlotte full timeout,80,95
404,4,4:16.0,,Turnover by L. Stephenson (bad pass; steal by E. Moore),80,95
405,4,4:09.0,A. Brooks misses 3-pt jump shot from 25 ft,,80,95
406,4,4:08.0,,Defensive rebound by J. Maxiell,80,95
407,4,3:56.0,,M. Williams misses 2-pt jump shot from 7 ft,80,95
408,4,3:53.0,Defensive rebound by D. McDermott,,80,95
409,4,3:34.0,P. Gasol makes 2-pt layup from 2 ft (assist by N. Mirotić),,82,95
410,4,3:15.0,,M. Williams misses 3-pt jump shot from 25 ft,82,95
411,4,3:14.0,Defensive rebound by E. Moore,,82,95
412,4,3:05.0,E. Moore misses 2-pt layup from 1 ft,,82,95
413,4,3:04.0,,Defensive rebound by Team,82,95
414,4,3:04.0,,G. Henderson enters the game for L. Stephenson,82,95
415,4,2:45.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 19 ft,82,95
416,4,2:44.0,Defensive rebound by P. Gasol,,82,95
417,4,2:37.0,A. Brooks makes 2-pt layup from 1 ft,,84,95
418,4,2:07.0,,M. Kidd-Gilchrist misses 2-pt layup from 2 ft,84,95
419,4,2:05.0,Defensive rebound by N. Mirotić,,84,95
420,4,2:02.0,N. Mirotić makes 3-pt jump shot from 26 ft,,87,95
421,4,2:02.0,,Charlotte full timeout,87,95
422,4,2:02.0,,B. Biyombo enters the game for G. Henderson,87,95
423,4,2:02.0,,K. Walker enters the game for J. Maxiell,87,95
424,4,1:47.0,,M. Williams misses 2-pt jump shot from 18 ft,87,95
425,4,1:45.0,Defensive rebound by A. Brooks,,87,95
426,4,1:25.0,A. Brooks misses 2-pt layup from 1 ft,,87,95
427,4,1:25.0,Offensive rebound by Team,,87,95
428,4,1:25.0,Chicago full timeout,,87,95
429,4,1:25.0,,Violation by M. Williams (kicked ball),87,95
430,4,1:22.0,N. Mirotić misses 2-pt jump shot from 17 ft,,87,95
431,4,1:22.0,Offensive rebound by Team,,87,95
432,4,1:22.0,,Loose ball foul by B. Biyombo (drawn by P. Gasol),87,95
433,4,1:22.0,P. Gasol makes free throw 1 of 2,,88,95
434,4,1:22.0,,J. Maxiell enters the game for B. Biyombo,88,95
435,4,1:22.0,P. Gasol makes free throw 2 of 2,,89,95
436,4,1:03.0,,M. Kidd-Gilchrist misses 2-pt layup from 1 ft,89,95
437,4,1:02.0,,Offensive rebound by J. Maxiell,89,95
438,4,1:02.0,,J. Maxiell misses 2-pt layup from 1 ft (block by N. Mirotić),89,95
439,4,1:00.0,Defensive rebound by D. McDermott,,89,95
440,4,0:52.0,P. Gasol misses 2-pt jump shot from 18 ft,,89,95
441,4,0:50.0,,Defensive rebound by M. Williams,89,95
442,4,0:49.0,,Personal foul by E. Moore (drawn by M. Williams),89,95
443,4,0:49.0,,M. Williams makes free throw 1 of 2,89,96
444,4,0:49.0,,M. Williams makes free throw 2 of 2,89,97
445,4,0:49.0,Chicago full timeout,,89,97
446,4,0:49.0,,G. Henderson enters the game for M. Williams,89,97
447,4,0:45.0,N. Mirotić makes 2-pt layup from 1 ft,,91,97
448,4,0:40.0,,Personal take foul by D. McDermott (drawn by M. Kidd-Gilchrist),91,97
449,4,0:40.0,,M. Kidd-Gilchrist makes free throw 1 of 2,91,98
450,4,0:40.0,,M. Kidd-Gilchrist makes free throw 2 of 2,91,99
451,4,0:40.0,Chicago full timeout,,91,99
452,4,0:36.0,Turnover by D. McDermott (step out of bounds),,91,99
453,4,0:36.0,,M. Williams enters the game for M. Kidd-Gilchrist,91,99
454,4,0:36.0,N. Mohammed enters the game for P. Gasol,,91,99
455,4,0:34.0,,Personal take foul by D. McDermott (drawn by G. Henderson),91,99
456,4,0:34.0,,G. Henderson makes free throw 1 of 2,91,100
457,4,0:34.0,,M. Kidd-Gilchrist enters the game for M. Williams,91,100
458,4,0:34.0,,G. Henderson makes free throw 2 of 2,91,101
459,4,0:27.0,N. Mirotić misses 3-pt jump shot from 27 ft (block by K. Walker),,91,101
460,4,0:25.0,Offensive rebound by N. Mirotić,,91,101
461,4,0:23.0,N. Mirotić misses 3-pt jump shot from 25 ft,,91,101
462,4,0:22.0,,Defensive rebound by K. Walker,91,101
