,QUARTER,TIME_REMAINING,TORONTO_ACTION,CLEVELAND_ACTION,TORONTO_SCORE,CLEVELAND_SCORE
392,4,6:24.0,Defensive rebound by G. Vásquez,,97,79
393,4,6:20.0,Toronto full timeout,,97,79
394,4,6:20.0,,T. Thompson enters the game for L. James,97,79
395,4,6:20.0,K. Lowry enters the game for L. Williams,,97,79
396,4,6:11.0,Shooting foul by K. Love (drawn by C. Hayes),,97,79
397,4,6:11.0,C. Hayes makes free throw 1 of 2,,98,79
398,4,6:11.0,C. Hayes misses free throw 2 of 2,,98,79
399,4,6:10.0,,Defensive rebound by K. Love,98,79
400,4,5:50.0,,K. Love misses 2-pt jump shot from 8 ft,98,79
401,4,5:50.0,,Offensive rebound by Team,98,79
402,4,5:50.0,Loose ball foul by C. Hayes (drawn by T. Thompson),,98,79
403,4,5:45.0,,K. Love makes 2-pt layup from 1 ft (assist by J. Harris),98,81
404,4,5:26.0,D. DeRozan misses 2-pt jump shot from 17 ft,,98,81
405,4,5:25.0,,Defensive rebound by K. Irving,98,81
406,4,5:20.0,,K. Love makes 2-pt jump shot from 7 ft (assist by K. Irving),98,83
407,4,5:20.0,,Shooting foul by K. Lowry (drawn by K. Love),98,83
408,4,5:20.0,A. Johnson enters the game for C. Hayes,,98,83
409,4,5:20.0,,K. Love makes free throw 1 of 1,98,84
410,4,5:05.0,G. Vásquez misses 3-pt jump shot from 25 ft,,98,84
411,4,5:04.0,,Defensive rebound by M. Miller,98,84
412,4,4:58.0,,Shooting foul by D. DeRozan (drawn by K. Irving),98,84
413,4,4:58.0,,K. Irving misses free throw 1 of 2,98,84
414,4,4:58.0,,Offensive rebound by Team,98,84
415,4,4:58.0,J. Valančiūnas enters the game for P. Patterson,,98,84
416,4,4:58.0,,K. Irving makes free throw 2 of 2,98,85
417,4,4:44.0,Shooting foul by K. Love (drawn by K. Lowry),,98,85
418,4,4:44.0,K. Lowry makes free throw 1 of 2,,99,85
419,4,4:44.0,L. Williams enters the game for G. Vásquez,,99,85
420,4,4:44.0,K. Lowry makes free throw 2 of 2,,100,85
421,4,4:42.0,,Cleveland full timeout,100,85
422,4,4:37.0,,Offensive foul by T. Thompson (drawn by D. DeRozan),100,85
423,4,4:37.0,,Turnover by T. Thompson (offensive foul),100,85
424,4,4:24.0,Shooting foul by J. Harris (drawn by L. Williams),,100,85
425,4,4:24.0,L. Williams makes free throw 1 of 2,,101,85
426,4,4:24.0,,D. Waiters enters the game for K. Irving,101,85
427,4,4:24.0,,L. Amundson enters the game for K. Love,101,85
428,4,4:24.0,L. Williams makes free throw 2 of 2,,102,85
429,4,4:09.0,,J. Harris misses 2-pt jump shot from 19 ft,102,85
430,4,4:08.0,Defensive rebound by D. DeRozan,,102,85
431,4,3:50.0,A. Johnson misses 2-pt jump shot from 3 ft (block by T. Thompson),,102,85
432,4,3:48.0,Offensive rebound by A. Johnson,,102,85
433,4,3:46.0,A. Johnson misses 2-pt layup at rim,,102,85
434,4,3:45.0,,Defensive rebound by L. Amundson,102,85
435,4,3:41.0,,M. Miller makes 2-pt layup at rim,102,87
436,4,3:22.0,D. DeRozan misses 2-pt jump shot from 15 ft,,102,87
437,4,3:21.0,,Defensive rebound by L. Amundson,102,87
438,4,3:11.0,,D. Waiters makes 2-pt layup at rim,102,89
439,4,2:52.0,Personal foul by L. Amundson (drawn by K. Lowry),,102,89
440,4,2:52.0,K. Lowry makes free throw 1 of 2,,103,89
441,4,2:52.0,,W. Cherry enters the game for J. Harris,103,89
442,4,2:52.0,K. Lowry makes free throw 2 of 2,,104,89
443,4,2:29.0,,Turnover by L. Amundson (offensive goaltending),104,89
444,4,2:19.0,Offensive foul by J. Valančiūnas (drawn by W. Cherry),,104,89
445,4,2:19.0,Turnover by J. Valančiūnas (offensive foul),,104,89
446,4,2:14.0,,Personal foul by J. Valančiūnas (drawn by T. Thompson),104,89
447,4,2:14.0,,T. Thompson misses free throw 1 of 2,104,89
448,4,2:14.0,,Offensive rebound by Team,104,89
449,4,2:14.0,P. Patterson enters the game for J. Valančiūnas,,104,89
450,4,2:14.0,,T. Thompson makes free throw 2 of 2,104,90
451,4,2:00.0,Shooting foul by L. Amundson (drawn by D. DeRozan),,104,90
452,4,2:00.0,D. DeRozan makes free throw 1 of 2,,105,90
453,4,2:00.0,D. DeRozan makes free throw 2 of 2,,106,90
454,4,1:49.0,,D. Waiters misses 3-pt jump shot from 25 ft,106,90
455,4,1:48.0,,Offensive rebound by Team,106,90
456,4,1:48.0,Loose ball foul by A. Johnson (drawn by T. Thompson),,106,90
457,4,1:48.0,,T. Thompson misses free throw 1 of 2,106,90
458,4,1:48.0,,Offensive rebound by Team,106,90
459,4,1:48.0,G. Vásquez enters the game for D. DeRozan,,106,90
460,4,1:48.0,,T. Thompson makes free throw 2 of 2,106,91
461,4,1:30.0,Shooting foul by W. Cherry (drawn by L. Williams),,106,91
462,4,1:30.0,L. Williams makes free throw 1 of 2,,107,91
463,4,1:30.0,T. Ross enters the game for K. Lowry,,107,91
464,4,1:30.0,L. Williams makes free throw 2 of 2,,108,91
465,4,1:30.0,,Cleveland full timeout,108,91
466,4,1:30.0,G. Stiemsma enters the game for A. Johnson,,108,91
467,4,1:25.0,,W. Cherry misses 2-pt layup at rim,108,91
468,4,1:23.0,Defensive rebound by P. Patterson,,108,91
469,4,1:14.0,L. Williams misses 3-pt jump shot from 25 ft,,108,91
470,4,1:13.0,,Defensive rebound by L. Amundson,108,91
471,4,0:58.0,,T. Thompson makes 2-pt layup at rim,108,93
472,4,0:35.0,L. Williams misses 3-pt jump shot from 25 ft,,108,93
473,4,0:33.0,Offensive rebound by G. Stiemsma,,108,93
474,4,0:32.0,Shooting foul by T. Thompson (drawn by P. Patterson),,108,93
475,4,0:32.0,P. Patterson makes free throw 1 of 2,,109,93
476,4,0:32.0,P. Patterson makes free throw 2 of 2,,110,93
477,4,0:24.0,,Turnover by D. Waiters (lost ball; steal by L. Williams),110,93
