,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,ATLANTA_ACTION,PHILADELPHIA_SCORE,ATLANTA_SCORE
385,4,5:12.0,Turnover by Team (shot clock),,76,79
386,4,5:12.0,N. Noel enters the game for H. Thompson,,76,79
387,4,4:53.0,,Shooting foul by J. Grant (drawn by J. Teague),76,79
388,4,4:53.0,,J. Teague makes free throw 1 of 2,76,80
389,4,4:53.0,,J. Teague makes free throw 2 of 2,76,81
390,4,4:38.0,M. Carter-Williams misses 3-pt jump shot from 23 ft,,76,81
391,4,4:35.0,Offensive rebound by L. Mbah a Moute,,76,81
392,4,4:21.0,L. Mbah a Moute makes 3-pt jump shot from 24 ft (assist by M. Carter-Williams),,79,81
393,4,4:07.0,,Shooting foul by N. Noel (drawn by K. Bazemore),79,81
394,4,4:07.0,,K. Bazemore misses free throw 1 of 2,79,81
395,4,4:07.0,,Offensive rebound by Team,79,81
396,4,4:07.0,,K. Korver enters the game for D. Schröder,79,81
397,4,4:07.0,,K. Bazemore misses free throw 2 of 2,79,81
398,4,4:05.0,Defensive rebound by L. Mbah a Moute,,79,81
399,4,3:54.0,K. McDaniels misses 3-pt jump shot from 24 ft,,79,81
400,4,3:54.0,,Defensive rebound by Team,79,81
401,4,3:54.0,,D. Schröder enters the game for K. Bazemore,79,81
402,4,3:41.0,,A. Horford misses 2-pt layup from 2 ft (block by N. Noel),79,81
403,4,3:38.0,Defensive rebound by J. Grant,,79,81
404,4,3:20.0,L. Mbah a Moute makes 2-pt jump shot from 20 ft,,81,81
405,4,3:07.0,,P. Millsap misses 3-pt jump shot from 25 ft,81,81
406,4,3:05.0,Defensive rebound by J. Grant,,81,81
407,4,2:52.0,N. Noel makes 2-pt dunk at rim (assist by M. Carter-Williams),,83,81
408,4,2:26.0,,A. Horford makes 2-pt jump shot from 4 ft (assist by D. Schröder),83,83
409,4,1:54.0,L. Mbah a Moute misses 3-pt jump shot from 25 ft,,83,83
410,4,1:53.0,,Defensive rebound by A. Horford,83,83
411,4,1:35.0,,D. Schröder makes 3-pt jump shot from 24 ft (assist by A. Horford),83,86
412,4,1:35.0,Philadelphia full timeout,,83,86
413,4,1:35.0,Official timeout,,83,86
414,4,1:30.0,K. McDaniels misses 2-pt layup from 2 ft,,83,86
415,4,1:29.0,,Defensive rebound by A. Horford,83,86
416,4,1:06.0,,J. Teague misses 3-pt jump shot from 25 ft,83,86
417,4,1:04.0,,Offensive rebound by A. Horford,83,86
418,4,0:47.0,,A. Horford makes 2-pt jump shot from 18 ft (assist by J. Teague),83,88
419,4,0:47.0,Philadelphia full timeout,,83,88
420,4,0:47.0,H. Thompson enters the game for L. Mbah a Moute,,83,88
421,4,0:47.0,R. Covington enters the game for J. Grant,,83,88
422,4,0:42.0,K. McDaniels misses 2-pt layup at rim,,83,88
423,4,0:41.0,Offensive rebound by K. McDaniels,,83,88
424,4,0:41.0,K. McDaniels makes 2-pt layup at rim,,85,88
425,4,0:21.0,,Shooting foul by N. Noel (drawn by A. Horford),85,88
426,4,0:21.0,,A. Horford makes free throw 1 of 2,85,89
427,4,0:21.0,,K. Bazemore enters the game for D. Schröder,85,89
428,4,0:21.0,L. Mbah a Moute enters the game for K. McDaniels,,85,89
429,4,0:21.0,,A. Horford misses free throw 2 of 2,85,89
430,4,0:19.0,Defensive rebound by N. Noel,,85,89
431,4,0:13.0,Personal foul by K. Bazemore (drawn by M. Carter-Williams),,85,89
432,4,0:06.0,R. Covington misses 3-pt jump shot from 24 ft,,85,89
433,4,0:05.0,,Defensive rebound by K. Korver,85,89
434,4,0:05.0,,Personal take foul by M. Carter-Williams (drawn by K. Korver),85,89
435,4,0:05.0,,K. Korver makes free throw 1 of 2,85,90
436,4,0:05.0,,K. Korver makes free throw 2 of 2,85,91
437,4,0:05.0,Philadelphia full timeout,,85,91
438,4,0:05.0,,M. Scott enters the game for P. Millsap,85,91
439,4,0:05.0,,M. Muscala enters the game for A. Horford,85,91
440,4,0:05.0,,J. Jenkins enters the game for K. Korver,85,91
441,4,0:05.0,,D. Schröder enters the game for J. Teague,85,91
442,4,0:00.0,M. Carter-Williams misses 3-pt jump shot from 25 ft,,85,91
443,4,0:00.0,Offensive rebound by Team,,85,91
