,QUARTER,TIME_REMAINING,UTAH_ACTION,GOLDEN STATE_ACTION,UTAH_SCORE,GOLDEN STATE_SCORE
388,4,4:27.0,E. Freedom makes free throw 1 of 1,,77,98
389,4,4:14.0,,B. Rush misses 3-pt jump shot from 25 ft,77,98
390,4,4:13.0,Defensive rebound by I. Clark,,77,98
391,4,4:00.0,E. Freedom makes 2-pt layup from 1 ft (assist by D. Exum),,79,98
392,4,3:49.0,,J. Holiday misses 3-pt jump shot from 26 ft,79,98
393,4,3:49.0,Defensive rebound by E. Freedom,,79,98
394,4,3:46.0,Turnover by E. Freedom (bad pass; steal by H. Barnes),,79,98
395,4,3:43.0,,O. Kuzmić misses 2-pt layup from 1 ft,79,98
396,4,3:41.0,,Offensive rebound by O. Kuzmić,79,98
397,4,3:36.0,,Turnover by J. Holiday (bad pass; steal by I. Clark),79,98
398,4,3:33.0,I. Clark misses 2-pt layup from 1 ft (block by B. Rush),,79,98
399,4,3:30.0,,Defensive rebound by S. Livingston,79,98
400,4,3:24.0,,J. Holiday misses 2-pt layup from 1 ft (block by J. Evans),79,98
401,4,3:22.0,Defensive rebound by J. Evans,,79,98
402,4,3:09.0,J. Evans makes 2-pt dunk at rim (assist by E. Freedom),,81,98
403,4,2:52.0,,J. Holiday misses 2-pt jump shot from 13 ft,81,98
404,4,2:51.0,,Offensive rebound by H. Barnes,81,98
405,4,2:51.0,Utah full timeout,,81,98
406,4,2:24.0,,S. Livingston misses 2-pt layup from 1 ft,81,98
407,4,2:22.0,Defensive rebound by J. Evans,,81,98
408,4,2:05.0,E. Freedom makes 2-pt hook shot from 3 ft (assist by S. Novak),,83,98
409,4,1:50.0,,S. Livingston misses 2-pt jump shot from 13 ft,83,98
410,4,1:49.0,Defensive rebound by S. Novak,,83,98
411,4,1:28.0,S. Novak makes 3-pt jump shot from 25 ft (assist by J. Evans),,86,98
412,4,1:19.0,,Personal foul by S. Novak (drawn by J. Holiday),86,98
413,4,1:19.0,,J. Holiday misses free throw 1 of 2,86,98
414,4,1:19.0,,Offensive rebound by Team,86,98
415,4,1:19.0,,J. Holiday makes free throw 2 of 2,86,99
416,4,1:07.0,S. Novak misses 3-pt jump shot from 27 ft,,86,99
417,4,1:06.0,,Defensive rebound by B. Rush,86,99
418,4,0:52.0,,H. Barnes makes 2-pt jump shot from 17 ft,86,101
419,4,0:41.0,Turnover by D. Exum (bad pass),,86,101
420,4,0:22.0,,Turnover by H. Barnes (lost ball; steal by I. Clark),86,101
421,4,0:11.0,E. Freedom makes 2-pt layup at rim (assist by I. Clark),,88,101
