,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,GOLDEN STATE_ACTION,OKLAHOMA CITY_SCORE,GOLDEN STATE_SCORE
384,4,5:29.0,Defensive rebound by R. Westbrook,,101,104
385,4,5:16.0,R. Westbrook makes 2-pt jump shot from 18 ft,,103,104
386,4,5:03.0,,Turnover by S. Curry (lost ball; steal by A. Morrow),103,104
387,4,4:54.0,R. Westbrook misses 2-pt jump shot from 18 ft,,103,104
388,4,4:53.0,,Defensive rebound by H. Barnes,103,104
389,4,4:39.0,,S. Curry misses 3-pt jump shot from 22 ft,103,104
390,4,4:38.0,Defensive rebound by J. Lamb,,103,104
391,4,4:21.0,R. Westbrook misses 2-pt jump shot from 4 ft,,103,104
392,4,4:20.0,,Defensive rebound by H. Barnes,103,104
393,4,4:14.0,,Golden State full timeout,103,104
394,4,4:04.0,,A. Iguodala misses 3-pt jump shot from 23 ft,103,104
395,4,4:01.0,,Offensive rebound by H. Barnes,103,104
396,4,4:00.0,,Turnover by S. Curry (lost ball; steal by R. Westbrook),103,104
397,4,3:38.0,R. Jackson misses 2-pt jump shot from 10 ft,,103,104
398,4,3:37.0,,Defensive rebound by Team,103,104
399,4,3:15.0,,K. Thompson misses 3-pt jump shot from 25 ft,103,104
400,4,3:13.0,Defensive rebound by Team,,103,104
401,4,2:59.0,R. Westbrook makes 2-pt jump shot from 17 ft,,105,104
402,4,2:41.0,,S. Curry makes 2-pt jump shot from 15 ft (assist by A. Iguodala),105,106
403,4,2:14.0,R. Jackson misses 3-pt jump shot from 27 ft,,105,106
404,4,2:13.0,,Defensive rebound by H. Barnes,105,106
405,4,2:03.0,,H. Barnes misses 2-pt hook shot from 6 ft,105,106
406,4,2:02.0,,Offensive rebound by D. Green,105,106
407,4,2:01.0,,D. Green makes 2-pt layup from 1 ft,105,108
408,4,1:48.0,R. Westbrook misses 3-pt jump shot from 26 ft,,105,108
409,4,1:47.0,,Defensive rebound by A. Iguodala,105,108
410,4,1:39.0,,S. Curry makes 2-pt jump shot from 10 ft,105,110
411,4,1:39.0,Oklahoma City full timeout,,105,110
412,4,1:33.0,R. Jackson makes 2-pt layup from 2 ft,,107,110
413,4,1:18.0,,S. Curry makes 2-pt layup from 3 ft,107,112
414,4,1:11.0,R. Westbrook misses 2-pt jump shot from 3 ft,,107,112
415,4,1:09.0,,Defensive rebound by K. Thompson,107,112
416,4,0:51.0,,S. Curry misses 3-pt jump shot from 28 ft,107,112
417,4,0:50.0,Defensive rebound by J. Lamb,,107,112
418,4,0:39.0,A. Morrow makes 2-pt jump shot from 13 ft (assist by S. Ibaka),,109,112
419,4,0:17.0,,H. Barnes makes 2-pt jump shot from 12 ft,109,114
420,4,0:17.0,Oklahoma City full timeout,,109,114
421,4,0:09.0,R. Westbrook misses 3-pt jump shot from 29 ft,,109,114
422,4,0:08.0,,Defensive rebound by D. Green,109,114
