,QUARTER,TIME_REMAINING,HOUSTON_ACTION,ORLANDO_ACTION,HOUSTON_SCORE,ORLANDO_SCORE
387,4,6:30.0,,Turnover by E. Payton (lost ball; steal by P. Beverley),96,96
388,4,6:26.0,Shooting foul by V. Oladipo (drawn by J. Harden),,96,96
389,4,6:26.0,J. Harden makes free throw 1 of 2,,97,96
390,4,6:26.0,J. Harden makes free throw 2 of 2,,98,96
391,4,6:15.0,,N. Vučević makes 2-pt jump shot from 16 ft,98,98
392,4,5:50.0,D. Howard misses 2-pt hook shot from 3 ft,,98,98
393,4,5:50.0,,Defensive rebound by E. Payton,98,98
394,4,5:36.0,,V. Oladipo makes 2-pt dunk at rim (assist by E. Payton),98,100
395,4,5:34.0,Houston full timeout,,98,100
396,4,5:34.0,D. Motiejūnas enters the game for J. Smith,,98,100
397,4,5:34.0,T. Ariza enters the game for C. Brewer,,98,100
398,4,5:19.0,Personal foul by V. Oladipo (drawn by J. Harden),,98,100
399,4,5:19.0,J. Harden makes free throw 1 of 2,,99,100
400,4,5:19.0,J. Harden makes free throw 2 of 2,,100,100
401,4,5:05.0,,Turnover by V. Oladipo (bad pass; steal by J. Harden),100,100
402,4,5:02.0,Turnover by J. Harden (offensive foul),,100,100
403,4,5:02.0,,Offensive charge foul by J. Harden (drawn by V. Oladipo),100,100
404,4,4:40.0,,E. Payton makes 2-pt jump shot from 7 ft,100,102
405,4,4:15.0,D. Howard misses 2-pt layup from 1 ft,,100,102
406,4,4:15.0,Offensive rebound by D. Howard,,100,102
407,4,4:15.0,Shooting foul by N. Vučević (drawn by D. Howard),,100,102
408,4,4:15.0,D. Howard makes free throw 1 of 2,,101,102
409,4,4:15.0,D. Howard makes free throw 2 of 2,,102,102
410,4,3:51.0,,B. Gordon misses 3-pt jump shot from 22 ft,102,102
411,4,3:50.0,Defensive rebound by D. Howard,,102,102
412,4,3:41.0,,Violation by V. Oladipo (kicked ball),102,102
413,4,3:29.0,P. Beverley misses 3-pt jump shot from 23 ft,,102,102
414,4,3:28.0,,Defensive rebound by B. Gordon,102,102
415,4,3:18.0,,B. Gordon makes 2-pt layup from 1 ft,102,104
416,4,3:10.0,T. Ariza makes 3-pt jump shot from 25 ft (assist by J. Harden),,105,104
417,4,3:09.0,,Orlando full timeout,105,104
418,4,2:54.0,,Turnover by V. Oladipo (lost ball; steal by J. Harden),105,104
419,4,2:42.0,D. Motiejūnas makes 2-pt jump shot from 6 ft (assist by J. Harden),,107,104
420,4,2:30.0,,E. Payton makes 2-pt layup from 2 ft,107,106
421,4,2:09.0,J. Harden misses 2-pt layup from 1 ft,,107,106
422,4,2:09.0,Offensive rebound by J. Harden,,107,106
423,4,2:09.0,J. Harden misses 2-pt tip-in from 1 ft,,107,106
424,4,2:08.0,,Defensive rebound by N. Vučević,107,106
425,4,1:58.0,,E. Payton makes 2-pt layup from 1 ft,107,108
426,4,1:43.0,Turnover by D. Motiejūnas (lost ball; steal by B. Gordon),,107,108
427,4,1:27.0,,V. Oladipo misses 2-pt layup from 1 ft (block by J. Harden),107,108
428,4,1:27.0,,Offensive rebound by Team,107,108
429,4,1:20.0,,C. Frye makes 3-pt jump shot from 24 ft (assist by V. Oladipo),107,111
430,4,1:20.0,Houston full timeout,,107,111
431,4,1:07.0,D. Motiejūnas makes 2-pt layup from 1 ft (assist by J. Harden),,109,111
432,4,0:47.0,,N. Vučević makes 2-pt hook shot from 2 ft (assist by V. Oladipo),109,113
433,4,0:47.0,,Shooting foul by J. Harden (drawn by N. Vučević),109,113
434,4,0:47.0,,N. Vučević makes free throw 1 of 1,109,114
435,4,0:47.0,Houston full timeout,,109,114
436,4,0:47.0,,Violation by C. Frye (kicked ball),109,114
437,4,0:40.0,Turnover by J. Harden (bad pass; steal by E. Payton),,109,114
438,4,0:37.0,,V. Oladipo makes 2-pt dunk at rim (assist by E. Payton),109,116
439,4,0:31.0,P. Beverley makes 2-pt layup from 1 ft,,111,116
440,4,0:30.0,,Personal take foul by P. Beverley (drawn by V. Oladipo),111,116
441,4,0:30.0,,V. Oladipo makes free throw 1 of 2,111,117
442,4,0:30.0,,V. Oladipo makes free throw 2 of 2,111,118
443,4,0:30.0,Houston full timeout,,111,118
444,4,0:30.0,C. Brewer enters the game for D. Howard,,111,118
445,4,0:26.0,J. Harden misses 3-pt jump shot from 25 ft,,111,118
446,4,0:26.0,,Defensive rebound by E. Payton,111,118
447,4,0:07.0,,Personal foul by P. Beverley (drawn by E. Payton),111,118
448,4,0:07.0,,E. Payton makes free throw 1 of 2,111,119
449,4,0:07.0,,E. Payton makes free throw 2 of 2,111,120
450,4,0:02.0,P. Beverley makes 2-pt layup from 1 ft (assist by J. Harden),,113,120
