,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,LA LAKERS_ACTION,SAN ANTONIO_SCORE,LA LAKERS_SCORE
388,4,4:23.0,,E. Davis enters the game for J. Hill,90,66
389,4,4:17.0,,J. Clarkson makes 2-pt layup from 2 ft,90,68
390,4,4:17.0,,Shooting foul by J. Ayres (drawn by J. Clarkson),90,68
391,4,4:17.0,,J. Clarkson misses free throw 1 of 1,90,68
392,4,4:16.0,Defensive rebound by K. Anderson,,90,68
393,4,4:00.0,,Violation by R. Sacre (kicked ball),90,68
394,4,3:47.0,A. Daye misses 2-pt jump shot from 21 ft,,90,68
395,4,3:45.0,,Defensive rebound by E. Davis,90,68
396,4,3:28.0,,R. Sacre misses 2-pt jump shot from 11 ft,90,68
397,4,3:27.0,Defensive rebound by K. Anderson,,90,68
398,4,3:25.0,Personal foul by J. Clarkson (drawn by K. Anderson),,90,68
399,4,3:11.0,A. Daye misses 3-pt jump shot from 25 ft,,90,68
400,4,3:09.0,,Defensive rebound by R. Sacre,90,68
401,4,3:01.0,,J. Lin misses 2-pt jump shot from 10 ft,90,68
402,4,2:58.0,Defensive rebound by J. Ayres,,90,68
403,4,2:36.0,A. Daye misses 2-pt jump shot from 9 ft,,90,68
404,4,2:34.0,,Defensive rebound by X. Henry,90,68
405,4,2:22.0,,Shooting foul by J. Ayres (drawn by J. Lin),90,68
406,4,2:22.0,San Antonio full timeout,,90,68
407,4,2:22.0,,J. Lin makes free throw 1 of 2,90,69
408,4,2:22.0,,J. Lin makes free throw 2 of 2,90,70
409,4,2:03.0,Turnover by J. Ayres (lost ball; steal by J. Clarkson),,90,70
410,4,1:59.0,,J. Clarkson makes 2-pt layup at rim,90,72
411,4,1:36.0,Turnover by C. Joseph (discontinued dribble),,90,72
412,4,1:22.0,,E. Davis makes 2-pt jump shot from 3 ft,90,74
413,4,1:22.0,,Shooting foul by J. Ayres (drawn by E. Davis),90,74
414,4,1:22.0,,E. Davis misses free throw 1 of 1,90,74
415,4,1:19.0,,Offensive rebound by J. Clarkson,90,74
416,4,1:11.0,,R. Sacre makes 2-pt jump shot from 12 ft (assist by J. Clarkson),90,76
417,4,1:01.0,A. Daye makes 2-pt jump shot from 9 ft (assist by J. Ayres),,92,76
418,4,0:53.0,,Shooting foul by A. Baynes (drawn by J. Lin),92,76
419,4,0:53.0,,J. Lin makes free throw 1 of 2,92,77
420,4,0:53.0,,J. Lin makes free throw 2 of 2,92,78
421,4,0:34.0,Shooting foul by E. Davis (drawn by C. Joseph),,92,78
422,4,0:34.0,C. Joseph misses free throw 1 of 2,,92,78
423,4,0:34.0,Offensive rebound by Team,,92,78
424,4,0:34.0,C. Joseph makes free throw 2 of 2,,93,78
425,4,0:23.0,,X. Henry misses 2-pt layup from 2 ft,93,78
426,4,0:21.0,,Offensive rebound by J. Clarkson,93,78
427,4,0:21.0,,J. Clarkson makes 2-pt layup from 1 ft,93,80
