,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CHICAGO_ACTION,MILWAUKEE_SCORE,CHICAGO_SCORE
381,4,5:19.0,K. Middleton enters the game for J. Dudley,,73,85
382,4,5:19.0,G. Antetokounmpo enters the game for O. Mayo,,73,85
383,4,5:19.0,B. Knight enters the game for K. Marshall,,73,85
384,4,5:04.0,B. Knight makes 2-pt jump shot from 20 ft,,75,85
385,4,4:47.0,,Turnover by J. Butler (bad pass; steal by B. Knight),75,85
386,4,4:41.0,J. Bayless misses 3-pt jump shot from 23 ft,,75,85
387,4,4:40.0,,Defensive rebound by P. Gasol,75,85
388,4,4:22.0,,P. Gasol misses 2-pt jump shot from 20 ft,75,85
389,4,4:21.0,,Offensive rebound by T. Gibson,75,85
390,4,4:01.0,,P. Gasol makes 2-pt layup from 1 ft (assist by J. Butler),75,87
391,4,3:43.0,J. Bayless makes 2-pt jump shot from 17 ft (assist by Z. Pachulia),,77,87
392,4,3:20.0,,Personal foul by K. Middleton (drawn by P. Gasol),77,87
393,4,3:08.0,,T. Gibson makes 2-pt layup from 2 ft (assist by P. Gasol),77,89
394,4,3:00.0,Z. Pachulia misses 2-pt layup from 1 ft,,77,89
395,4,2:57.0,Offensive rebound by J. Bayless,,77,89
396,4,2:55.0,Shooting foul by P. Gasol (drawn by Z. Pachulia),,77,89
397,4,2:55.0,,Chicago full timeout,77,89
398,4,2:55.0,J. Bayless makes free throw 1 of 2,,78,89
399,4,2:55.0,J. Bayless makes free throw 2 of 2,,79,89
400,4,2:38.0,,Shooting foul by J. Bayless (drawn by P. Gasol),79,89
401,4,2:38.0,,P. Gasol makes free throw 1 of 2,79,90
402,4,2:38.0,,P. Gasol makes free throw 2 of 2,79,91
403,4,2:38.0,,Violation by Team (delay of game),79,91
404,4,2:28.0,Z. Pachulia makes 2-pt jump shot from 14 ft (assist by B. Knight),,81,91
405,4,2:07.0,,A. Brooks misses 2-pt jump shot from 6 ft,81,91
406,4,2:05.0,,Offensive rebound by J. Butler,81,91
407,4,2:05.0,,J. Butler misses 2-pt layup from 2 ft (block by G. Antetokounmpo),81,91
408,4,2:03.0,Defensive rebound by Z. Pachulia,,81,91
409,4,1:59.0,B. Knight misses 2-pt layup from 3 ft,,81,91
410,4,1:58.0,,Defensive rebound by K. Hinrich,81,91
411,4,1:55.0,Violation by Z. Pachulia (kicked ball),,81,91
412,4,1:46.0,,Personal foul by Z. Pachulia (drawn by P. Gasol),81,91
413,4,1:46.0,,P. Gasol makes free throw 1 of 2,81,92
414,4,1:46.0,,P. Gasol makes free throw 2 of 2,81,93
415,4,1:37.0,J. Bayless makes 2-pt jump shot from 7 ft,,83,93
416,4,1:24.0,,J. Butler makes 2-pt jump shot from 17 ft,83,95
417,4,1:17.0,B. Knight makes 2-pt jump shot from 18 ft,,85,95
418,4,0:57.0,,P. Gasol misses 2-pt jump shot from 5 ft,85,95
419,4,0:56.0,Defensive rebound by B. Knight,,85,95
420,4,0:45.0,Z. Pachulia misses 2-pt jump shot from 11 ft,,85,95
421,4,0:44.0,Offensive rebound by K. Middleton,,85,95
422,4,0:44.0,K. Middleton makes 2-pt tip-in from 2 ft,,87,95
423,4,0:23.0,,Turnover by A. Brooks (lost ball; steal by J. Bayless),87,95
424,4,0:19.0,,Offensive charge foul by B. Knight (drawn by K. Hinrich),87,95
425,4,0:19.0,Turnover by B. Knight (offensive foul),,87,95
