,QUARTER,TIME_REMAINING,MIAMI_ACTION,PHILADELPHIA_ACTION,MIAMI_SCORE,PHILADELPHIA_SCORE
385,4,3:28.0,,Offensive rebound by R. Covington,94,90
386,4,3:28.0,,Shooting foul by T. Johnson (drawn by R. Covington),94,90
387,4,3:28.0,,R. Covington makes free throw 1 of 2,94,91
388,4,3:28.0,,R. Covington makes free throw 2 of 2,94,92
389,4,3:16.0,T. Johnson misses 3-pt jump shot from 24 ft,,94,92
390,4,3:14.0,,Defensive rebound by G. Robinson,94,92
391,4,3:07.0,,J. Grant misses 3-pt jump shot from 23 ft,94,92
392,4,3:05.0,,Offensive rebound by J. Sampson,94,92
393,4,3:05.0,,J. Sampson makes 2-pt dunk at rim,94,94
394,4,2:53.0,Personal foul by R. Covington (drawn by M. Beasley),,94,94
395,4,2:53.0,Official timeout,,94,94
396,4,2:53.0,M. Beasley makes free throw 1 of 2,,95,94
397,4,2:53.0,M. Beasley makes free throw 2 of 2,,96,94
398,4,2:30.0,,J. Sampson misses 3-pt jump shot from 25 ft,96,94
399,4,2:28.0,,Offensive rebound by R. Covington,96,94
400,4,2:15.0,,Turnover by J. Grant (bad pass),96,94
401,4,2:15.0,,H. Thompson enters the game for G. Robinson,96,94
402,4,1:57.0,M. Beasley makes 2-pt jump shot from 18 ft,,98,94
403,4,1:45.0,,H. Sims misses 2-pt jump shot from 15 ft,98,94
404,4,1:43.0,Defensive rebound by T. Johnson,,98,94
405,4,1:26.0,M. Beasley makes 2-pt layup from 1 ft (assist by Z. Dragić),,100,94
406,4,1:25.0,,Philadelphia full timeout,100,94
407,4,1:12.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by J. Sampson),100,97
408,4,0:57.0,J. Ennis misses 3-pt jump shot from 24 ft,,100,97
409,4,0:55.0,,Defensive rebound by Team,100,97
410,4,0:55.0,Loose ball foul by T. Johnson (drawn by J. Sampson),,100,97
411,4,0:55.0,,J. Sampson makes free throw 1 of 2,100,98
412,4,0:55.0,,G. Robinson enters the game for H. Sims,100,98
413,4,0:55.0,,J. Sampson makes free throw 2 of 2,100,99
414,4,0:42.0,Turnover by T. Johnson (lost ball),,100,99
415,4,0:34.0,,H. Sims enters the game for G. Robinson,100,99
416,4,0:31.0,,R. Covington misses 2-pt jump shot from 18 ft,100,99
417,4,0:29.0,Defensive rebound by M. Beasley,,100,99
418,4,0:25.0,Turnover by T. Johnson (lost ball; steal by J. Sampson),,100,99
419,4,0:24.0,,J. Sampson makes 2-pt dunk at rim,100,101
420,4,0:24.0,Miami full timeout,,100,101
421,4,0:21.0,M. Beasley misses 2-pt layup at rim,,100,101
422,4,0:20.0,Offensive rebound by Team,,100,101
423,4,0:10.0,H. Walker makes 3-pt jump shot from 26 ft (assist by M. Beasley),,103,101
424,4,0:09.0,,Philadelphia full timeout,103,101
425,4,0:09.0,,G. Robinson enters the game for H. Sims,103,101
426,4,0:07.0,,R. Covington misses 3-pt jump shot from 24 ft,103,101
427,4,0:05.0,Defensive rebound by M. Beasley,,103,101
428,4,0:02.0,T. Johnson makes 2-pt dunk at rim,,105,101
429,4,0:00.0,,G. Robinson misses 3-pt jump shot from 38 ft,105,101
430,4,0:00.0,,Offensive rebound by Team,105,101
