,QUARTER,TIME_REMAINING,DENVER_ACTION,UTAH_ACTION,DENVER_SCORE,UTAH_SCORE
393,4,3:59.0,Shooting foul by T. Booker (drawn by J. Lauvergne),,70,89
394,4,3:59.0,J. Lauvergne makes free throw 1 of 2,,71,89
395,4,3:59.0,,R. Gobert enters the game for T. Booker,71,89
396,4,3:59.0,,T. Burke enters the game for E. Millsap,71,89
397,4,3:59.0,J. Lauvergne makes free throw 2 of 2,,72,89
398,4,3:48.0,,Turnover by D. Favors (bad pass),72,89
399,4,3:42.0,E. Green makes 2-pt jump shot from 16 ft,,74,89
400,4,3:40.0,,Utah full timeout,74,89
401,4,3:25.0,Violation by J. Nurkić (kicked ball),,74,89
402,4,3:17.0,,D. Favors makes 2-pt dunk at rim (assist by T. Burke),74,91
403,4,3:02.0,J. Nurkić makes 2-pt layup from 2 ft (assist by W. Barton),,76,91
404,4,2:28.0,,D. Exum misses 2-pt jump shot from 5 ft,76,91
405,4,2:26.0,,Offensive rebound by D. Favors,76,91
406,4,2:22.0,,Turnover by D. Favors (bad pass; steal by E. Green),76,91
407,4,2:18.0,E. Green misses 2-pt layup from 2 ft (block by G. Hayward),,76,91
408,4,2:17.0,,Defensive rebound by Team,76,91
409,4,2:17.0,Denver full timeout,,76,91
410,4,2:17.0,I. Clark enters the game for J. Nurkić,,76,91
411,4,2:17.0,,J. Ingles enters the game for R. Gobert,76,91
412,4,2:02.0,Violation by G. Harris (kicked ball),,76,91
413,4,1:56.0,,Turnover by D. Favors (offensive goaltending),76,91
414,4,1:56.0,J. Nurkić enters the game for I. Clark,,76,91
415,4,1:56.0,,R. Gobert enters the game for J. Ingles,76,91
416,4,1:45.0,W. Barton makes 2-pt jump shot from 9 ft,,78,91
417,4,1:35.0,,R. Gobert makes 2-pt layup from 2 ft (assist by D. Exum),78,93
418,4,1:35.0,,Shooting foul by J. Nurkić (drawn by R. Gobert),78,93
419,4,1:35.0,,R. Gobert misses free throw 1 of 1,78,93
420,4,1:34.0,Defensive rebound by W. Barton,,78,93
421,4,1:28.0,W. Barton makes 2-pt jump shot from 17 ft,,80,93
422,4,1:22.0,,R. Gobert makes 2-pt dunk at rim (assist by D. Exum),80,95
423,4,1:08.0,G. Harris misses 2-pt jump shot from 19 ft (block by D. Favors),,80,95
424,4,1:08.0,Offensive rebound by Team,,80,95
425,4,1:08.0,,C. Johnson enters the game for G. Hayward,80,95
426,4,1:08.0,,E. Millsap enters the game for D. Favors,80,95
427,4,1:08.0,,J. Cooley enters the game for R. Gobert,80,95
428,4,1:08.0,I. Clark enters the game for J. Nurkić,,80,95
429,4,1:08.0,,B. Cotton enters the game for T. Burke,80,95
430,4,1:00.0,W. Barton misses 2-pt jump shot from 4 ft (block by J. Cooley),,80,95
431,4,1:00.0,Offensive rebound by J. Lauvergne,,80,95
432,4,0:59.0,J. Lauvergne makes 2-pt layup from 2 ft,,82,95
433,4,0:44.0,,J. Cooley misses 2-pt jump shot from 4 ft (block by J. Lauvergne),82,95
434,4,0:44.0,,Offensive rebound by J. Cooley,82,95
435,4,0:44.0,,J. Cooley makes 2-pt layup from 4 ft,82,97
436,4,0:39.0,Shooting foul by J. Cooley (drawn by G. Harris),,82,97
437,4,0:39.0,G. Harris makes free throw 1 of 2,,83,97
438,4,0:39.0,G. Harris makes free throw 2 of 2,,84,97
439,4,0:18.0,,J. Cooley misses 2-pt jump shot from 12 ft,84,97
440,4,0:17.0,Defensive rebound by W. Barton,,84,97
441,4,0:11.0,E. Green misses 3-pt jump shot from 23 ft,,84,97
442,4,0:09.0,,Defensive rebound by J. Cooley,84,97
443,4,0:09.0,,Personal foul by G. Harris (drawn by J. Cooley),84,97
444,4,0:09.0,,J. Cooley misses free throw 1 of 2,84,97
445,4,0:09.0,,Offensive rebound by Team,84,97
446,4,0:09.0,,J. Cooley makes free throw 2 of 2,84,98
447,4,0:05.0,Turnover by W. Barton (lost ball; steal by E. Millsap),,84,98
