,QUARTER,TIME_REMAINING,DENVER_ACTION,LA LAKERS_ACTION,DENVER_SCORE,LA LAKERS_SCORE
394,4,7:46.0,,Defensive rebound by W. Ellington,75,78
395,4,7:34.0,,W. Johnson misses 3-pt jump shot from 23 ft,75,78
396,4,7:31.0,Defensive rebound by T. Mozgov,,75,78
397,4,7:23.0,A. Afflalo makes 2-pt jump shot from 4 ft,,77,78
398,4,6:57.0,,K. Bryant misses 2-pt jump shot from 15 ft,77,78
399,4,6:56.0,Defensive rebound by T. Mozgov,,77,78
400,4,6:42.0,T. Mozgov misses 2-pt hook shot from 3 ft,,77,78
401,4,6:39.0,,Defensive rebound by W. Ellington,77,78
402,4,6:30.0,,W. Ellington misses 3-pt jump shot from 24 ft,77,78
403,4,6:29.0,Defensive rebound by T. Lawson,,77,78
404,4,6:16.0,D. Gallinari misses 3-pt jump shot from 23 ft,,77,78
405,4,6:15.0,,Defensive rebound by W. Johnson,77,78
406,4,5:59.0,,J. Lin misses 3-pt jump shot from 24 ft,77,78
407,4,5:57.0,,Offensive rebound by W. Johnson,77,78
408,4,5:51.0,,W. Ellington misses 3-pt jump shot from 25 ft,77,78
409,4,5:50.0,Defensive rebound by D. Gallinari,,77,78
410,4,5:34.0,Shooting foul by J. Lin (drawn by T. Lawson),,77,78
411,4,5:34.0,Official timeout,,77,78
412,4,5:34.0,,N. Young enters the game for W. Ellington,77,78
413,4,5:34.0,T. Lawson misses free throw 1 of 2,,77,78
414,4,5:34.0,Offensive rebound by Team,,77,78
415,4,5:34.0,T. Lawson misses free throw 2 of 2,,77,78
416,4,5:32.0,,Defensive rebound by W. Johnson,77,78
417,4,5:12.0,,K. Bryant misses 2-pt jump shot from 13 ft,77,78
418,4,5:11.0,Defensive rebound by D. Gallinari,,77,78
419,4,5:05.0,T. Lawson misses 2-pt layup at rim,,77,78
420,4,5:02.0,,Defensive rebound by J. Hill,77,78
421,4,4:53.0,,K. Bryant misses 2-pt layup from 2 ft,77,78
422,4,4:52.0,,Offensive rebound by J. Hill,77,78
423,4,4:49.0,,K. Bryant makes 2-pt layup from 2 ft (assist by J. Hill),77,80
424,4,4:25.0,T. Mozgov makes 2-pt layup at rim,,79,80
425,4,4:02.0,,J. Lin misses 2-pt jump shot from 13 ft,79,80
426,4,4:01.0,Defensive rebound by D. Gallinari,,79,80
427,4,3:50.0,W. Chandler makes 3-pt jump shot from 25 ft (assist by T. Lawson),,82,80
428,4,3:33.0,,K. Bryant makes 2-pt jump shot from 9 ft,82,82
429,4,3:19.0,Turnover by T. Lawson (bad pass; steal by J. Lin),,82,82
430,4,3:15.0,,W. Johnson makes 2-pt dunk at rim (assist by J. Lin),82,84
431,4,3:15.0,,Shooting foul by D. Gallinari (drawn by W. Johnson),82,84
432,4,3:15.0,Denver full timeout,,82,84
433,4,3:15.0,,W. Johnson makes free throw 1 of 1,82,85
434,4,2:56.0,W. Chandler misses 2-pt layup from 2 ft,,82,85
435,4,2:55.0,,Defensive rebound by N. Young,82,85
436,4,2:39.0,,K. Bryant misses 2-pt jump shot from 9 ft,82,85
437,4,2:38.0,Defensive rebound by D. Gallinari,,82,85
438,4,2:28.0,A. Afflalo misses 2-pt jump shot from 6 ft (block by W. Johnson),,82,85
439,4,2:26.0,Offensive rebound by T. Mozgov,,82,85
440,4,2:21.0,Turnover by T. Mozgov (traveling),,82,85
441,4,2:11.0,,Personal foul by W. Chandler (drawn by K. Bryant),82,85
442,4,1:59.0,,K. Bryant misses 2-pt jump shot from 14 ft,82,85
443,4,1:59.0,Defensive rebound by Team,,82,85
444,4,1:59.0,,Loose ball foul by J. Hill (drawn by T. Mozgov),82,85
445,4,1:59.0,T. Mozgov misses free throw 1 of 2,,82,85
446,4,1:59.0,Offensive rebound by Team,,82,85
447,4,1:59.0,T. Mozgov makes free throw 2 of 2,,83,85
448,4,1:43.0,,Shooting foul by W. Chandler (drawn by J. Hill),83,85
449,4,1:43.0,,J. Hill misses free throw 1 of 2,83,85
450,4,1:43.0,,Offensive rebound by Team,83,85
451,4,1:43.0,,J. Hill makes free throw 2 of 2,83,86
452,4,1:22.0,A. Afflalo makes 2-pt jump shot from 6 ft,,85,86
453,4,1:13.0,,K. Bryant misses 2-pt layup from 1 ft,85,86
454,4,1:12.0,Defensive rebound by T. Mozgov,,85,86
455,4,0:59.0,A. Afflalo misses 2-pt jump shot from 22 ft,,85,86
456,4,0:57.0,,Defensive rebound by J. Hill,85,86
457,4,0:33.0,,K. Bryant misses 2-pt jump shot from 7 ft,85,86
458,4,0:32.0,Defensive rebound by T. Mozgov,,85,86
459,4,0:32.0,Denver full timeout,,85,86
460,4,0:32.0,Denver full timeout,,85,86
461,4,0:16.0,Shooting foul by J. Lin (drawn by D. Gallinari),,85,86
462,4,0:16.0,D. Gallinari makes free throw 1 of 2,,86,86
463,4,0:16.0,D. Gallinari misses free throw 2 of 2,,86,86
464,4,0:15.0,,Defensive rebound by W. Johnson,86,86
465,4,0:15.0,,LA Lakers full timeout,86,86
466,4,0:01.0,,K. Bryant misses 2-pt jump shot from 19 ft,86,86
467,4,0:01.0,Defensive rebound by A. Afflalo,,86,86
468,4,0:01.0,Denver full timeout,,86,86
469,4,0:01.0,K. Faried enters the game for T. Mozgov,,86,86
470,4,0:01.0,Turnover by D. Gallinari (traveling),,86,86
471,4,0:01.0,,LA Lakers full timeout,86,86
472,4,0:01.0,T. Mozgov enters the game for K. Faried,,86,86
473,4,0:00.0,,N. Young misses 3-pt jump shot from 29 ft,86,86
474,4,0:00.0,,Offensive rebound by Team,86,86
475,1OT,4:45.0,W. Chandler misses 3-pt jump shot from 23 ft,,86,86
476,1OT,4:44.0,,Defensive rebound by Team,86,86
477,1OT,4:23.0,,N. Young misses 2-pt jump shot from 9 ft,86,86
478,1OT,4:22.0,Defensive rebound by A. Afflalo,,86,86
479,1OT,4:15.0,Turnover by A. Afflalo (bad pass; steal by J. Lin),,86,86
480,1OT,4:15.0,,Personal foul by T. Lawson (drawn by J. Lin),86,86
481,1OT,4:00.0,,J. Lin makes 2-pt jump shot from 8 ft,86,88
482,1OT,3:49.0,Personal foul by J. Lin (drawn by T. Lawson),,86,88
483,1OT,3:35.0,A. Afflalo misses 3-pt jump shot from 24 ft,,86,88
484,1OT,3:34.0,,Defensive rebound by J. Lin,86,88
485,1OT,3:12.0,,J. Lin misses 3-pt jump shot from 25 ft,86,88
486,1OT,3:11.0,Defensive rebound by D. Gallinari,,86,88
487,1OT,3:00.0,T. Lawson makes 2-pt jump shot from 14 ft,,88,88
488,1OT,2:40.0,,Shooting foul by T. Lawson (drawn by J. Lin),88,88
489,1OT,2:40.0,,J. Lin misses free throw 1 of 2,88,88
490,1OT,2:40.0,,Offensive rebound by Team,88,88
491,1OT,2:40.0,,J. Lin misses free throw 2 of 2,88,88
492,1OT,2:39.0,Defensive rebound by W. Chandler,,88,88
493,1OT,2:19.0,T. Lawson misses 2-pt layup from 1 ft,,88,88
494,1OT,2:15.0,Offensive rebound by T. Mozgov,,88,88
495,1OT,2:15.0,T. Mozgov makes 2-pt dunk at rim,,90,88
496,1OT,2:04.0,,Shooting foul by W. Chandler (drawn by K. Bryant),90,88
497,1OT,2:04.0,,K. Bryant makes free throw 1 of 2,90,89
498,1OT,2:04.0,,K. Bryant makes free throw 2 of 2,90,90
499,1OT,1:49.0,Shooting foul by W. Johnson (drawn by D. Gallinari),,90,90
500,1OT,1:49.0,D. Gallinari makes free throw 1 of 2,,91,90
501,1OT,1:49.0,D. Gallinari misses free throw 2 of 2,,91,90
502,1OT,1:48.0,Offensive rebound by T. Mozgov,,91,90
503,1OT,1:28.0,D. Gallinari makes 3-pt jump shot from 27 ft (assist by W. Chandler),,94,90
504,1OT,1:28.0,,LA Lakers full timeout,94,90
505,1OT,1:19.0,,K. Bryant makes 2-pt jump shot from 4 ft,94,92
506,1OT,1:00.0,T. Lawson makes 2-pt jump shot from 11 ft,,96,92
507,1OT,0:52.0,,K. Bryant misses 2-pt jump shot from 5 ft,96,92
508,1OT,0:51.0,Defensive rebound by W. Chandler,,96,92
509,1OT,0:29.0,Turnover by T. Lawson (bad pass; steal by W. Johnson),,96,92
510,1OT,0:22.0,,Shooting foul by T. Mozgov (drawn by J. Hill),96,92
511,1OT,0:22.0,,J. Hill makes free throw 1 of 2,96,93
512,1OT,0:22.0,,W. Ellington enters the game for J. Lin,96,93
513,1OT,0:22.0,,J. Hill makes free throw 2 of 2,96,94
514,1OT,0:22.0,Denver full timeout,,96,94
515,1OT,0:19.0,Personal take foul by W. Johnson (drawn by A. Afflalo),,96,94
516,1OT,0:19.0,A. Afflalo makes free throw 1 of 2,,97,94
517,1OT,0:19.0,A. Afflalo makes free throw 2 of 2,,98,94
518,1OT,0:19.0,,LA Lakers full timeout,98,94
519,1OT,0:13.0,,K. Bryant misses 3-pt jump shot from 25 ft,98,94
520,1OT,0:11.0,Defensive rebound by T. Lawson,,98,94
521,1OT,0:10.0,Denver full timeout,,98,94
522,1OT,0:09.0,Personal take foul by N. Young (drawn by W. Chandler),,98,94
523,1OT,0:09.0,W. Chandler makes free throw 1 of 2,,99,94
524,1OT,0:09.0,W. Chandler misses free throw 2 of 2,,99,94
525,1OT,0:08.0,Offensive rebound by Team,,99,94
526,1OT,0:07.0,Personal take foul by W. Ellington (drawn by A. Afflalo),,99,94
527,1OT,0:07.0,A. Afflalo makes free throw 1 of 2,,100,94
528,1OT,0:07.0,A. Afflalo makes free throw 2 of 2,,101,94
529,1OT,0:00.0,,W. Ellington misses 3-pt jump shot from 25 ft,101,94
530,1OT,0:00.0,,Offensive rebound by Team,101,94
