,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,ATLANTA_ACTION,BROOKLYN_SCORE,ATLANTA_SCORE
388,4,5:40.0,B. Lopez makes 2-pt jump shot from 18 ft (assist by J. Jack),,79,86
389,4,5:19.0,,D. Schröder misses 3-pt jump shot from 25 ft,79,86
390,4,5:18.0,Defensive rebound by D. Williams,,79,86
391,4,5:01.0,T. Young misses 2-pt jump shot from 5 ft,,79,86
392,4,5:00.0,,Defensive rebound by A. Horford,79,86
393,4,4:52.0,,D. Schröder makes 2-pt layup from 2 ft (assist by J. Teague),79,88
394,4,4:35.0,B. Lopez makes 2-pt jump shot from 19 ft (assist by J. Jack),,81,88
395,4,4:26.0,,Personal foul by T. Young (drawn by P. Millsap),81,88
396,4,4:26.0,,P. Antić enters the game for A. Horford,81,88
397,4,4:26.0,,K. Korver enters the game for D. Schröder,81,88
398,4,4:26.0,J. Johnson enters the game for T. Young,,81,88
399,4,4:20.0,,Turnover by J. Teague (bad pass; steal by D. Williams),81,88
400,4,4:14.0,A. Anderson makes 2-pt layup from 2 ft,,83,88
401,4,3:56.0,,J. Teague misses 2-pt jump shot from 12 ft,83,88
402,4,3:55.0,Defensive rebound by J. Jack,,83,88
403,4,3:50.0,Turnover by D. Williams (bad pass),,83,88
404,4,3:39.0,,Shooting foul by A. Anderson (drawn by K. Korver),83,88
405,4,3:39.0,,K. Korver misses free throw 1 of 3,83,88
406,4,3:39.0,,Offensive rebound by Team,83,88
407,4,3:39.0,,K. Korver makes free throw 2 of 3,83,89
408,4,3:39.0,,K. Korver makes free throw 3 of 3,83,90
409,4,3:28.0,J. Johnson makes 3-pt jump shot from 26 ft (assist by D. Williams),,86,90
410,4,3:04.0,,D. Carroll misses 3-pt jump shot from 25 ft,86,90
411,4,3:02.0,Defensive rebound by J. Jack,,86,90
412,4,2:39.0,J. Johnson misses 3-pt jump shot from 26 ft,,86,90
413,4,2:39.0,,Atlanta full timeout,86,90
414,4,2:39.0,,A. Horford enters the game for P. Antić,86,90
415,4,2:39.0,,Offensive rebound by Team,86,90
416,4,2:19.0,,J. Teague misses 2-pt jump shot from 4 ft,86,90
417,4,2:19.0,,Offensive rebound by Team,86,90
418,4,2:14.0,,J. Teague misses 3-pt jump shot from 24 ft,86,90
419,4,2:12.0,Defensive rebound by J. Johnson,,86,90
420,4,1:55.0,J. Jack makes 3-pt jump shot from 23 ft (assist by J. Johnson),,89,90
421,4,1:42.0,,A. Horford misses 2-pt jump shot from 18 ft,89,90
422,4,1:40.0,Defensive rebound by J. Jack,,89,90
423,4,1:23.0,Brooklyn full timeout,,89,90
424,4,1:23.0,Brooklyn full timeout,,89,90
425,4,1:17.0,J. Johnson misses 2-pt layup from 4 ft,,89,90
426,4,1:15.0,,Defensive rebound by J. Teague,89,90
427,4,0:56.0,,D. Carroll makes 2-pt layup from 2 ft (assist by P. Millsap),89,92
428,4,0:46.0,A. Anderson makes 2-pt layup from 2 ft (assist by D. Williams),,91,92
429,4,0:29.0,,Shooting foul by J. Johnson (drawn by P. Millsap),91,92
430,4,0:29.0,,P. Millsap makes free throw 1 of 2,91,93
431,4,0:29.0,,K. Bazemore enters the game for J. Teague,91,93
432,4,0:29.0,,P. Millsap misses free throw 2 of 2,91,93
433,4,0:27.0,Defensive rebound by A. Anderson,,91,93
434,4,0:27.0,Brooklyn full timeout,,91,93
435,4,0:11.0,D. Williams misses 2-pt jump shot from 16 ft,,91,93
436,4,0:09.0,,Defensive rebound by K. Korver,91,93
437,4,0:08.0,,Personal take foul by D. Williams (drawn by K. Korver),91,93
438,4,0:08.0,,K. Korver makes free throw 1 of 2,91,94
439,4,0:08.0,,K. Korver makes free throw 2 of 2,91,95
440,4,0:03.0,J. Jack misses 3-pt jump shot from 24 ft (block by D. Carroll),,91,95
441,4,0:02.0,,Defensive rebound by K. Bazemore,91,95
442,4,0:02.0,,Personal take foul by B. Lopez (drawn by K. Bazemore),91,95
443,4,0:02.0,,K. Bazemore misses free throw 1 of 2,91,95
444,4,0:02.0,,Offensive rebound by Team,91,95
445,4,0:02.0,,K. Bazemore makes free throw 2 of 2,91,96
