,QUARTER,TIME_REMAINING,PHOENIX_ACTION,PORTLAND_ACTION,PHOENIX_SCORE,PORTLAND_SCORE
389,4,5:41.0,Turnover by E. Bledsoe (lost ball; steal by S. Blake),,75,86
390,4,5:36.0,,M. Leonard makes 2-pt layup from 2 ft (assist by N. Batum),75,88
391,4,5:34.0,Phoenix full timeout,,75,88
392,4,5:34.0,I. Thomas enters the game for B. Wright,,75,88
393,4,5:10.0,M. Morris misses 2-pt jump shot from 7 ft,,75,88
394,4,5:09.0,,Defensive rebound by D. Lillard,75,88
395,4,5:00.0,,Turnover by D. Lillard (lost ball; steal by P. Tucker),75,88
396,4,4:56.0,G. Dragić makes 2-pt layup at rim (assist by P. Tucker),,77,88
397,4,4:32.0,,Personal foul by I. Thomas (drawn by D. Lillard),77,88
398,4,4:32.0,,W. Matthews enters the game for M. Leonard,77,88
399,4,4:29.0,,D. Lillard makes 2-pt layup from 1 ft (assist by N. Batum),77,90
400,4,4:20.0,,Offensive charge foul by P. Tucker (drawn by W. Matthews),77,90
401,4,4:20.0,Turnover by P. Tucker (offensive foul),,77,90
402,4,4:08.0,,D. Lillard makes 2-pt layup from 2 ft,77,92
403,4,3:55.0,P. Tucker misses 3-pt jump shot from 24 ft,,77,92
404,4,3:55.0,,Defensive rebound by L. Aldridge,77,92
405,4,3:39.0,,D. Lillard misses 2-pt layup from 1 ft,77,92
406,4,3:37.0,Defensive rebound by G. Dragić,,77,92
407,4,3:34.0,M. Morris makes 2-pt layup from 1 ft (assist by G. Dragić),,79,92
408,4,3:34.0,Shooting foul by N. Batum (drawn by M. Morris),,79,92
409,4,3:34.0,M. Morris misses free throw 1 of 1,,79,92
410,4,3:33.0,,Defensive rebound by Team,79,92
411,4,3:33.0,Loose ball foul by P. Tucker (drawn by W. Matthews),,79,92
412,4,3:33.0,,W. Matthews makes free throw 1 of 2,79,93
413,4,3:33.0,,W. Matthews makes free throw 2 of 2,79,94
414,4,3:23.0,E. Bledsoe makes 2-pt layup from 1 ft (assist by G. Dragić),,81,94
415,4,3:00.0,,L. Aldridge makes 2-pt jump shot from 6 ft,81,96
416,4,2:55.0,,Portland full timeout,81,96
417,4,2:49.0,G. Dragić misses 3-pt jump shot from 24 ft,,81,96
418,4,2:48.0,,Defensive rebound by L. Aldridge,81,96
419,4,2:26.0,,L. Aldridge makes 2-pt jump shot from 18 ft,81,98
420,4,2:13.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,81,98
421,4,2:11.0,,Defensive rebound by L. Aldridge,81,98
422,4,1:56.0,,N. Batum misses 2-pt layup from 1 ft,81,98
423,4,1:55.0,,Offensive rebound by L. Aldridge,81,98
424,4,1:55.0,,L. Aldridge misses 2-pt tip-in from 1 ft,81,98
425,4,1:55.0,,Offensive rebound by L. Aldridge,81,98
426,4,1:55.0,,L. Aldridge makes 2-pt layup from 1 ft,81,100
427,4,1:55.0,Phoenix full timeout,,81,100
428,4,1:55.0,Z. Dragić enters the game for P. Tucker,,81,100
429,4,1:55.0,G. Green enters the game for M. Morris,,81,100
430,4,1:55.0,R. Bullock enters the game for G. Dragić,,81,100
431,4,1:55.0,A. Goodwin enters the game for E. Bledsoe,,81,100
432,4,1:55.0,M. Plumlee enters the game for I. Thomas,,81,100
433,4,1:55.0,,C. McCollum enters the game for N. Batum,81,100
434,4,1:55.0,,W. Barton enters the game for L. Aldridge,81,100
435,4,1:55.0,,A. Crabbe enters the game for W. Matthews,81,100
436,4,1:55.0,,T. Robinson enters the game for D. Lillard,81,100
437,4,1:55.0,,V. Claver enters the game for S. Blake,81,100
438,4,1:40.0,Turnover by A. Goodwin (bad pass; steal by C. McCollum),,81,100
439,4,1:27.0,,Shooting foul by A. Goodwin (drawn by C. McCollum),81,100
440,4,1:27.0,,C. McCollum makes free throw 1 of 2,81,101
441,4,1:27.0,,C. McCollum makes free throw 2 of 2,81,102
442,4,1:13.0,A. Goodwin makes 2-pt hook shot from 7 ft,,83,102
443,4,0:54.0,,V. Claver makes 3-pt jump shot from 24 ft (assist by W. Barton),83,105
444,4,0:39.0,Personal foul by A. Crabbe (drawn by R. Bullock),,83,105
445,4,0:37.0,Z. Dragić misses 3-pt jump shot from 23 ft,,83,105
446,4,0:36.0,,Defensive rebound by A. Crabbe,83,105
447,4,0:25.0,,W. Barton makes 3-pt jump shot from 23 ft,83,108
448,4,0:17.0,Shooting foul by T. Robinson (drawn by A. Goodwin),,83,108
449,4,0:17.0,A. Goodwin makes free throw 1 of 2,,84,108
450,4,0:17.0,A. Goodwin makes free throw 2 of 2,,85,108
451,4,0:10.0,,Turnover by W. Barton (lost ball; steal by A. Goodwin),85,108
452,4,0:07.0,Z. Dragić makes 2-pt dunk at rim,,87,108
