,QUARTER,TIME_REMAINING,HOUSTON_ACTION,UTAH_ACTION,HOUSTON_SCORE,UTAH_SCORE
393,4,1:50.0,T. Jones makes 2-pt dunk at rim (assist by T. Ariza),,102,87
394,4,1:43.0,,Shooting foul by T. Jones (drawn by D. Favors),102,87
395,4,1:43.0,,D. Favors makes free throw 1 of 2,102,88
396,4,1:43.0,,E. Freedom enters the game for T. Booker,102,88
397,4,1:43.0,,D. Exum enters the game for T. Burke,102,88
398,4,1:43.0,,D. Favors makes free throw 2 of 2,102,89
399,4,1:33.0,Offensive foul by D. Howard (drawn by D. Exum),,102,89
400,4,1:33.0,Turnover by D. Howard (offensive foul),,102,89
401,4,1:33.0,T. Black enters the game for D. Howard,,102,89
402,4,1:23.0,,A. Burks makes 2-pt jump shot from 6 ft,102,91
403,4,1:04.0,Turnover by J. Harden (offensive foul),,102,91
404,4,1:04.0,Offensive foul by J. Harden (drawn by A. Burks),,102,91
405,4,0:47.0,,G. Hayward misses 2-pt layup from 2 ft,102,91
406,4,0:46.0,,Offensive rebound by D. Favors,102,91
407,4,0:46.0,,D. Favors makes 2-pt dunk at rim,102,93
408,4,0:26.0,J. Harden makes 2-pt jump shot from 14 ft,,104,93
409,4,0:18.0,,Turnover by D. Exum (bad pass; steal by T. Ariza),104,93
