,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,LA CLIPPERS_ACTION,GOLDEN STATE_SCORE,LA CLIPPERS_SCORE
389,4,7:31.0,K. Thompson misses 3-pt jump shot from 25 ft,,91,92
390,4,7:29.0,,Defensive rebound by D. Jordan,91,92
391,4,7:06.0,,B. Griffin makes 2-pt jump shot from 16 ft (assist by C. Paul),91,94
392,4,6:56.0,Golden State full timeout,,91,94
393,4,6:56.0,S. Curry enters the game for S. Livingston,,91,94
394,4,6:56.0,D. Lee enters the game for M. Speights,,91,94
395,4,6:47.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by A. Iguodala),,94,94
396,4,6:28.0,,B. Griffin misses 2-pt jump shot from 17 ft,94,94
397,4,6:27.0,Defensive rebound by A. Iguodala,,94,94
398,4,6:07.0,Turnover by K. Thompson (traveling),,94,94
399,4,5:52.0,,Turnover by J. Redick (lost ball; steal by S. Curry),94,94
400,4,5:39.0,K. Thompson misses 3-pt jump shot from 25 ft,,94,94
401,4,5:38.0,,Defensive rebound by B. Griffin,94,94
402,4,5:29.0,,C. Paul misses 2-pt jump shot from 14 ft,94,94
403,4,5:28.0,Defensive rebound by A. Bogut,,94,94
404,4,5:24.0,D. Lee makes 2-pt layup from 1 ft (assist by A. Bogut),,96,94
405,4,5:02.0,,Shooting foul by A. Bogut (drawn by B. Griffin),96,94
406,4,5:02.0,,B. Griffin makes free throw 1 of 2,96,95
407,4,5:02.0,,B. Griffin makes free throw 2 of 2,96,96
408,4,4:43.0,K. Thompson makes 2-pt jump shot from 7 ft (assist by D. Lee),,98,96
409,4,4:27.0,Offensive charge foul by B. Griffin (drawn by A. Bogut),,98,96
410,4,4:27.0,,Turnover by B. Griffin (offensive foul),98,96
411,4,4:12.0,K. Thompson misses 2-pt dunk at rim (block by B. Griffin),,98,96
412,4,4:11.0,,Defensive rebound by Team,98,96
413,4,4:03.0,,Shooting foul by K. Thompson (drawn by J. Redick),98,96
414,4,4:03.0,,J. Redick makes free throw 1 of 2,98,97
415,4,4:03.0,,J. Redick makes free throw 2 of 2,98,98
416,4,3:46.0,A. Bogut makes 2-pt hook shot from 8 ft (assist by A. Iguodala),,100,98
417,4,3:31.0,,B. Griffin misses 2-pt layup from 2 ft (block by A. Bogut),100,98
418,4,3:27.0,Defensive rebound by K. Thompson,,100,98
419,4,3:19.0,S. Curry misses 2-pt jump shot from 15 ft,,100,98
420,4,3:18.0,,Defensive rebound by J. Redick,100,98
421,4,3:11.0,,Personal foul by A. Bogut (drawn by C. Paul),100,98
422,4,3:11.0,,C. Paul makes free throw 1 of 2,100,99
423,4,3:11.0,,C. Paul makes free throw 2 of 2,100,100
424,4,2:57.0,Personal foul by D. Jordan (drawn by D. Lee),,100,100
425,4,2:57.0,,LA Clippers full timeout,100,100
426,4,2:57.0,D. Lee makes free throw 1 of 2,,101,100
427,4,2:57.0,D. Lee misses free throw 2 of 2,,101,100
428,4,2:56.0,,Defensive rebound by B. Griffin,101,100
429,4,2:41.0,,J. Redick misses 3-pt jump shot from 25 ft,101,100
430,4,2:40.0,Defensive rebound by Team,,101,100
431,4,2:20.0,Shooting foul by M. Barnes (drawn by K. Thompson),,101,100
432,4,2:20.0,K. Thompson makes free throw 1 of 2,,102,100
433,4,2:20.0,K. Thompson makes free throw 2 of 2,,103,100
434,4,1:59.0,,C. Paul misses 3-pt jump shot from 25 ft,103,100
435,4,1:57.0,Defensive rebound by D. Lee,,103,100
436,4,1:39.0,S. Curry misses 2-pt jump shot from 16 ft,,103,100
437,4,1:35.0,,Defensive rebound by B. Griffin,103,100
438,4,1:26.0,,Shooting foul by A. Bogut (drawn by D. Jordan),103,100
439,4,1:26.0,M. Speights enters the game for A. Bogut,,103,100
440,4,1:26.0,,D. Jordan makes free throw 1 of 2,103,101
441,4,1:26.0,Violation by D. Lee (lane),,103,101
442,4,1:26.0,,D. Jordan makes free throw 2 of 2,103,102
443,4,1:26.0,Golden State full timeout,,103,102
444,4,1:10.0,Shooting foul by M. Barnes (drawn by A. Iguodala),,103,102
445,4,1:10.0,A. Iguodala makes free throw 1 of 3,,104,102
446,4,1:10.0,A. Iguodala makes free throw 2 of 3,,105,102
447,4,1:10.0,A. Iguodala makes free throw 3 of 3,,106,102
448,4,0:46.0,,C. Paul misses 3-pt jump shot from 25 ft,106,102
449,4,0:45.0,Defensive rebound by D. Lee,,106,102
450,4,0:23.0,M. Speights misses 2-pt layup from 2 ft,,106,102
451,4,0:22.0,,Defensive rebound by Team,106,102
452,4,0:13.0,,C. Paul makes 2-pt layup from 1 ft,106,104
453,4,0:13.0,Golden State full timeout,,106,104
454,4,0:13.0,,D. Jones enters the game for J. Redick,106,104
455,4,0:13.0,S. Livingston enters the game for D. Lee,,106,104
456,4,0:12.0,Personal take foul by M. Barnes (drawn by S. Curry),,106,104
457,4,0:12.0,S. Curry makes free throw 1 of 2,,107,104
458,4,0:12.0,H. Barnes enters the game for M. Speights,,107,104
459,4,0:12.0,S. Curry makes free throw 2 of 2,,108,104
460,4,0:12.0,,LA Clippers full timeout,108,104
461,4,0:12.0,,J. Redick enters the game for D. Jones,108,104
462,4,0:09.0,,Turnover by Team (back court),108,104
463,4,0:09.0,Personal foul by C. Paul (drawn by K. Thompson),,108,104
464,4,0:09.0,K. Thompson makes free throw 1 of 2,,109,104
465,4,0:09.0,K. Thompson makes free throw 2 of 2,,110,104
466,4,0:04.0,,C. Paul makes 2-pt layup from 2 ft,110,106
