,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,NEW ORLEANS_ACTION,SACRAMENTO_SCORE,NEW ORLEANS_SCORE
390,4,5:25.0,,Offensive rebound by Team,88,81
391,4,5:25.0,,T. Evans misses free throw 2 of 2,88,81
392,4,5:23.0,Defensive rebound by O. Casspi,,88,81
393,4,5:02.0,O. Casspi makes 2-pt jump shot from 3 ft,,90,81
394,4,4:49.0,,Turnover by J. Holiday (bad pass; steal by O. Casspi),90,81
395,4,4:45.0,O. Casspi makes 2-pt dunk at rim,,92,81
396,4,4:28.0,,A. Davis misses 2-pt jump shot from 12 ft,92,81
397,4,4:27.0,Defensive rebound by D. Cousins,,92,81
398,4,4:06.0,R. Sessions makes 3-pt jump shot from 24 ft,,95,81
399,4,4:05.0,,New Orleans full timeout,95,81
400,4,3:47.0,,T. Evans makes 2-pt layup from 1 ft,95,83
401,4,3:23.0,R. Sessions misses 3-pt jump shot from 25 ft,,95,83
402,4,3:20.0,,Defensive rebound by A. Davis,95,83
403,4,3:12.0,,Turnover by T. Evans (bad pass; steal by D. Cousins),95,83
404,4,3:11.0,R. Sessions misses 2-pt layup from 3 ft (block by J. Holiday),,95,83
405,4,3:11.0,Offensive rebound by Team,,95,83
406,4,3:11.0,,A. Rivers enters the game for Ö. Aşık,95,83
407,4,3:11.0,N. Stauskas enters the game for J. Thompson,,95,83
408,4,2:59.0,D. Cousins makes 2-pt layup from 1 ft,,97,83
409,4,2:42.0,,A. Rivers makes 2-pt jump shot from 3 ft (assist by T. Evans),97,85
410,4,2:23.0,Sacramento full timeout,,97,85
411,4,2:18.0,B. McLemore misses 2-pt layup from 2 ft (block by A. Davis),,97,85
412,4,2:17.0,Offensive rebound by Team,,97,85
413,4,2:17.0,Turnover by Team (shot clock),,97,85
414,4,2:00.0,,R. Anderson misses 2-pt jump shot from 21 ft,97,85
415,4,1:59.0,Defensive rebound by R. Sessions,,97,85
416,4,1:38.0,Shooting foul by R. Anderson (drawn by D. Cousins),,97,85
417,4,1:38.0,D. Cousins makes free throw 1 of 2,,98,85
418,4,1:38.0,R. McCallum enters the game for N. Stauskas,,98,85
419,4,1:38.0,D. Cousins makes free throw 2 of 2,,99,85
420,4,1:30.0,,T. Evans makes 2-pt layup from 1 ft,99,87
421,4,1:11.0,,Offensive charge foul by D. Cousins (drawn by R. Anderson),99,87
422,4,1:11.0,Turnover by D. Cousins (offensive foul),,99,87
423,4,1:00.0,,Turnover by T. Evans (bad pass; steal by D. Cousins),99,87
424,4,0:53.0,O. Casspi misses 2-pt layup from 1 ft,,99,87
425,4,0:52.0,,Defensive rebound by R. Anderson,99,87
426,4,0:48.0,,R. Anderson misses 3-pt jump shot from 25 ft,99,87
427,4,0:46.0,Defensive rebound by D. Cousins,,99,87
428,4,0:27.0,Shooting foul by J. Holiday (drawn by R. Sessions),,99,87
429,4,0:27.0,R. Sessions misses free throw 1 of 2,,99,87
430,4,0:27.0,Offensive rebound by Team,,99,87
431,4,0:27.0,D. Williams enters the game for D. Cousins,,99,87
432,4,0:27.0,R. Sessions misses free throw 2 of 2,,99,87
433,4,0:26.0,,Defensive rebound by A. Davis,99,87
434,4,0:16.0,,A. Rivers makes 2-pt layup from 1 ft,99,89
