,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,WASHINGTON_ACTION,CLEVELAND_SCORE,WASHINGTON_SCORE
393,4,5:45.0,J. Jones makes 3-pt jump shot from 30 ft (assist by M. Dellavedova),,113,77
394,4,5:27.0,,Personal foul by M. Miller (drawn by O. Porter),113,77
395,4,5:19.0,,D. Blair makes 2-pt jump shot from 7 ft (assist by R. Sessions),113,79
396,4,5:02.0,M. Dellavedova misses 2-pt jump shot from 6 ft,,113,79
397,4,5:01.0,,Defensive rebound by M. Webster,113,79
398,4,4:52.0,,D. Blair misses 2-pt jump shot from 3 ft,113,79
399,4,4:50.0,,Offensive rebound by K. Humphries,113,79
400,4,4:47.0,,O. Porter makes 3-pt jump shot from 26 ft (assist by K. Humphries),113,82
401,4,4:26.0,Turnover by M. Miller (bad pass; steal by D. Blair),,113,82
402,4,4:18.0,,R. Sessions misses 2-pt layup from 1 ft,113,82
403,4,4:17.0,Defensive rebound by M. Miller,,113,82
404,4,4:10.0,J. Jones makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),,116,82
405,4,3:46.0,,K. Humphries misses 2-pt jump shot from 18 ft,116,82
406,4,3:44.0,Defensive rebound by M. Dellavedova,,116,82
407,4,3:32.0,Shooting foul by K. Humphries (drawn by J. Harris),,116,82
408,4,3:32.0,J. Harris makes free throw 1 of 2,,117,82
409,4,3:32.0,J. Harris makes free throw 2 of 2,,118,82
410,4,3:23.0,,D. Blair misses 2-pt jump shot from 4 ft,118,82
411,4,3:21.0,Defensive rebound by M. Miller,,118,82
412,4,3:10.0,J. Jones makes 3-pt jump shot from 28 ft (assist by M. Dellavedova),,121,82
413,4,2:54.0,,R. Sessions misses 2-pt jump shot from 3 ft,121,82
414,4,2:53.0,Defensive rebound by J. Harris,,121,82
415,4,2:48.0,M. Miller misses 3-pt jump shot from 28 ft,,121,82
416,4,2:46.0,,Defensive rebound by K. Humphries,121,82
417,4,2:34.0,,O. Porter misses 3-pt jump shot from 23 ft,121,82
418,4,2:33.0,,Offensive rebound by K. Humphries,121,82
419,4,2:33.0,,K. Humphries makes 2-pt layup from 2 ft,121,84
420,4,2:33.0,,Shooting foul by J. Jones (drawn by K. Humphries),121,84
421,4,2:33.0,Cleveland full timeout,,121,84
422,4,2:33.0,,K. Humphries makes free throw 1 of 1,121,85
423,4,2:15.0,Personal foul by M. Webster (drawn by M. Dellavedova),,121,85
424,4,2:15.0,,Technical foul by M. Webster,121,85
425,4,2:15.0,J. Harris makes technical free throw,,122,85
426,4,2:15.0,M. Dellavedova makes free throw 1 of 2,,123,85
427,4,2:15.0,M. Dellavedova misses free throw 2 of 2,,123,85
428,4,2:13.0,,Defensive rebound by D. Blair,123,85
429,4,1:49.0,,O. Porter misses 3-pt jump shot from 26 ft,123,85
430,4,1:48.0,Defensive rebound by M. Miller,,123,85
431,4,1:37.0,Shooting foul by D. Blair (drawn by B. Haywood),,123,85
432,4,1:37.0,B. Haywood makes free throw 1 of 2,,124,85
433,4,1:37.0,B. Haywood makes free throw 2 of 2,,125,85
434,4,1:21.0,,Shooting foul by J. Harris (drawn by M. Webster),125,85
435,4,1:21.0,,M. Webster makes free throw 1 of 2,125,86
436,4,1:21.0,,M. Webster makes free throw 2 of 2,125,87
437,4,1:06.0,Turnover by M. Dellavedova (bad pass; steal by R. Sessions),,125,87
438,4,1:02.0,,K. Humphries makes 2-pt dunk at rim (assist by R. Sessions),125,89
439,4,0:44.0,J. Harris misses 2-pt jump shot from 19 ft,,125,89
440,4,0:42.0,,Defensive rebound by K. Humphries,125,89
441,4,0:35.0,,Turnover by R. Sessions (bad pass; steal by B. Haywood),125,89
442,4,0:11.0,J. Harris makes 2-pt jump shot from 19 ft (assist by M. Dellavedova),,127,89
