,QUARTER,TIME_REMAINING,UTAH_ACTION,WASHINGTON_ACTION,UTAH_SCORE,WASHINGTON_SCORE
394,4,2:55.0,,B. Beal misses 2-pt jump shot from 17 ft,79,87
395,4,2:54.0,Defensive rebound by E. Freedom,,79,87
396,4,2:43.0,E. Freedom misses 2-pt layup at rim (block by K. Humphries),,79,87
397,4,2:41.0,Offensive rebound by E. Freedom,,79,87
398,4,2:40.0,E. Freedom makes 2-pt layup from 1 ft,,81,87
399,4,2:19.0,,J. Wall misses 2-pt layup from 1 ft (block by E. Freedom),81,87
400,4,2:19.0,,Offensive rebound by Team,81,87
401,4,2:19.0,Utah full timeout,,81,87
402,4,2:17.0,Violation by T. Booker (def goaltending),,81,87
403,4,2:17.0,,J. Wall makes 2-pt layup at rim (assist by K. Humphries),81,89
404,4,2:06.0,E. Freedom misses 2-pt jump shot from 3 ft (block by J. Wall),,81,89
405,4,2:06.0,Offensive rebound by Team,,81,89
406,4,1:56.0,T. Booker misses 3-pt jump shot from 25 ft,,81,89
407,4,1:55.0,,Defensive rebound by B. Beal,81,89
408,4,1:37.0,,J. Wall misses 2-pt jump shot from 18 ft,81,89
409,4,1:36.0,Defensive rebound by G. Hayward,,81,89
410,4,1:32.0,G. Hayward misses 2-pt layup at rim,,81,89
411,4,1:30.0,Offensive rebound by T. Booker,,81,89
412,4,1:29.0,Shooting foul by J. Wall (drawn by T. Booker),,81,89
413,4,1:29.0,T. Booker misses free throw 1 of 2,,81,89
414,4,1:29.0,Offensive rebound by Team,,81,89
415,4,1:29.0,R. Gobert enters the game for E. Freedom,,81,89
416,4,1:29.0,T. Booker makes free throw 2 of 2,,82,89
417,4,1:26.0,,Turnover by J. Wall (bad pass; steal by T. Booker),82,89
418,4,1:24.0,Shooting foul by P. Pierce (drawn by T. Booker),,82,89
419,4,1:24.0,T. Booker makes free throw 1 of 2,,83,89
420,4,1:24.0,T. Booker misses free throw 2 of 2,,83,89
421,4,1:22.0,,Defensive rebound by K. Humphries,83,89
422,4,1:03.0,,B. Beal makes 2-pt jump shot from 12 ft,83,91
423,4,0:54.0,T. Burke misses 2-pt jump shot from 7 ft,,83,91
424,4,0:53.0,,Defensive rebound by K. Humphries,83,91
425,4,0:31.0,Violation by R. Gobert (def goaltending),,83,91
426,4,0:31.0,,B. Beal makes 2-pt layup at rim,83,93
427,4,0:31.0,Utah full timeout,,83,93
428,4,0:31.0,,G. Temple enters the game for P. Pierce,83,93
429,4,0:31.0,,R. Butler enters the game for M. Gortat,83,93
430,4,0:31.0,E. Freedom enters the game for R. Gobert,,83,93
431,4,0:31.0,R. Hood enters the game for T. Booker,,83,93
432,4,0:23.0,T. Burke misses 2-pt jump shot from 6 ft,,83,93
433,4,0:22.0,,Defensive rebound by K. Humphries,83,93
434,4,0:22.0,,Personal foul by E. Freedom (drawn by K. Humphries),83,93
435,4,0:22.0,,Technical foul by K. Humphries,83,93
436,4,0:22.0,A. Burks makes technical free throw,,84,93
