,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,INDIANA_ACTION,MINNESOTA_SCORE,INDIANA_SCORE
392,4,5:05.0,,C. Miles makes free throw 2 of 2,88,90
393,4,4:52.0,R. Hummel misses 3-pt jump shot from 23 ft,,88,90
394,4,4:50.0,Offensive rebound by A. Wiggins,,88,90
395,4,4:50.0,A. Wiggins makes 2-pt dunk at rim,,90,90
396,4,4:32.0,,Turnover by D. West (lost ball; steal by T. Young),90,90
397,4,4:29.0,Shooting foul by I. Mahinmi (drawn by A. Wiggins),,90,90
398,4,4:29.0,A. Wiggins makes 2-pt layup from 2 ft (assist by M. Williams),,92,90
399,4,4:29.0,,L. Scola enters the game for I. Mahinmi,92,90
400,4,4:29.0,A. Wiggins makes free throw 1 of 1,,93,90
401,4,4:12.0,,D. West misses 2-pt jump shot from 3 ft,93,90
402,4,4:11.0,Defensive rebound by T. Young,,93,90
403,4,4:05.0,M. Williams misses 3-pt jump shot from 25 ft,,93,90
404,4,4:03.0,Offensive rebound by G. Dieng,,93,90
405,4,4:02.0,G. Dieng misses 2-pt layup at rim (block by D. West),,93,90
406,4,4:01.0,Offensive rebound by G. Dieng,,93,90
407,4,4:01.0,Shooting foul by C. Watson (drawn by G. Dieng),,93,90
408,4,4:01.0,G. Dieng makes free throw 1 of 2,,94,90
409,4,4:01.0,G. Dieng makes free throw 2 of 2,,95,90
410,4,3:49.0,,R. Stuckey makes 2-pt jump shot from 10 ft,95,92
411,4,3:35.0,A. Wiggins makes 2-pt jump shot from 3 ft,,97,92
412,4,3:12.0,,R. Stuckey misses 2-pt jump shot from 18 ft,97,92
413,4,3:10.0,,Offensive rebound by L. Scola,97,92
414,4,3:02.0,,Personal foul by T. Young (drawn by L. Scola),97,92
415,4,3:02.0,,L. Scola makes free throw 1 of 2,97,93
416,4,3:02.0,,L. Scola makes free throw 2 of 2,97,94
417,4,2:53.0,M. Williams misses 2-pt jump shot from 9 ft,,97,94
418,4,2:52.0,,Defensive rebound by R. Stuckey,97,94
419,4,2:45.0,,C. Miles misses 3-pt jump shot from 25 ft,97,94
420,4,2:43.0,Defensive rebound by R. Hummel,,97,94
421,4,2:37.0,Minnesota full timeout,,97,94
422,4,2:28.0,Turnover by G. Dieng (traveling),,97,94
423,4,2:17.0,,Turnover by R. Stuckey (bad pass; steal by T. Young),97,94
424,4,2:00.0,A. Wiggins misses 2-pt jump shot from 11 ft,,97,94
425,4,1:59.0,Offensive rebound by T. Young,,97,94
426,4,1:48.0,R. Hummel makes 2-pt jump shot from 21 ft (assist by M. Williams),,99,94
427,4,1:40.0,,D. West makes 2-pt jump shot from 15 ft (assist by C. Watson),99,96
428,4,1:19.0,M. Williams makes 3-pt jump shot from 28 ft,,102,96
429,4,1:09.0,,C. Watson makes 2-pt layup from 1 ft (assist by D. West),102,98
430,4,0:50.0,T. Young makes 2-pt layup from 1 ft,,104,98
431,4,0:50.0,,Indiana full timeout,104,98
432,4,0:37.0,,C. Miles misses 3-pt jump shot from 26 ft,104,98
433,4,0:36.0,Defensive rebound by A. Wiggins,,104,98
434,4,0:36.0,,Loose ball foul by D. West (drawn by A. Wiggins),104,98
435,4,0:36.0,A. Wiggins makes free throw 1 of 2,,105,98
436,4,0:36.0,A. Wiggins makes free throw 2 of 2,,106,98
437,4,0:36.0,,Indiana full timeout,106,98
438,4,0:36.0,,C. Copeland enters the game for L. Scola,106,98
439,4,0:36.0,,D. Rudež enters the game for R. Stuckey,106,98
440,4,0:33.0,,C. Miles makes 3-pt jump shot from 26 ft (assist by D. Rudež),106,101
441,4,0:33.0,Personal foul by C. Watson (drawn by M. Williams),,106,101
442,4,0:33.0,M. Williams makes free throw 1 of 2,,107,101
443,4,0:33.0,,L. Allen enters the game for C. Copeland,107,101
444,4,0:33.0,M. Williams makes free throw 2 of 2,,108,101
445,4,0:33.0,,Indiana full timeout,108,101
446,4,0:33.0,,C. Copeland enters the game for L. Allen,108,101
447,4,0:33.0,C. Budinger enters the game for G. Dieng,,108,101
448,4,0:33.0,Violation by C. Budinger (kicked ball),,108,101
449,4,0:29.0,,Offensive foul by D. West (drawn by R. Hummel),108,101
450,4,0:29.0,,Turnover by D. West (offensive foul),108,101
451,4,0:29.0,,Technical foul by D. West,108,101
452,4,0:29.0,,D. West ejected from game,108,101
453,4,0:29.0,,L. Scola enters the game for D. West,108,101
454,4,0:29.0,,Technical foul by Team,108,101
455,4,0:29.0,M. Williams makes technical free throw,,109,101
456,4,0:29.0,M. Williams makes technical free throw,,110,101
457,4,0:05.0,M. Williams misses 3-pt jump shot from 25 ft,,110,101
458,4,0:05.0,Offensive rebound by Team,,110,101
459,4,0:05.0,Turnover by Team (shot clock),,110,101
460,4,0:00.0,,C. Miles misses 3-pt jump shot from 24 ft,110,101
461,4,0:00.0,,Offensive rebound by Team,110,101
