,QUARTER,TIME_REMAINING,TORONTO_ACTION,PHOENIX_ACTION,TORONTO_SCORE,PHOENIX_SCORE
381,4,6:47.0,Shooting foul by M. Morris (drawn by J. Johnson),,85,107
382,4,6:47.0,,S. Randolph enters the game for M. Plumlee,85,107
383,4,6:47.0,J. Johnson makes free throw 1 of 1,,86,107
384,4,6:33.0,,Shooting foul by K. Lowry (drawn by I. Thomas),86,107
385,4,6:33.0,,I. Thomas makes free throw 1 of 2,86,108
386,4,6:33.0,,I. Thomas makes free throw 2 of 2,86,109
387,4,6:28.0,Personal foul by S. Randolph (drawn by J. Valančiūnas),,86,109
388,4,6:24.0,J. Valančiūnas makes 2-pt hook shot from 8 ft,,88,109
389,4,6:07.0,,S. Randolph misses 2-pt jump shot from 3 ft,88,109
390,4,6:04.0,,Offensive rebound by S. Randolph,88,109
391,4,5:59.0,,A. Goodwin makes 2-pt jump shot from 4 ft (assist by M. Morris),88,111
392,4,5:41.0,Shooting foul by A. Goodwin (drawn by L. Williams),,88,111
393,4,5:41.0,,Phoenix full timeout,88,111
394,4,5:41.0,L. Nogueira enters the game for T. Ross,,88,111
395,4,5:41.0,L. Williams makes free throw 1 of 3,,89,111
396,4,5:41.0,L. Williams makes free throw 2 of 3,,90,111
397,4,5:41.0,L. Williams makes free throw 3 of 3,,91,111
398,4,5:30.0,,M. Morris misses 3-pt jump shot from 25 ft,91,111
399,4,5:28.0,Defensive rebound by L. Nogueira,,91,111
400,4,5:23.0,K. Lowry misses 3-pt jump shot from 25 ft,,91,111
401,4,5:19.0,,Defensive rebound by G. Green,91,111
402,4,5:12.0,,M. Morris misses 3-pt jump shot from 23 ft,91,111
403,4,5:10.0,Defensive rebound by J. Valančiūnas,,91,111
404,4,5:02.0,L. Williams misses 2-pt jump shot from 9 ft,,91,111
405,4,5:00.0,Offensive rebound by J. Valančiūnas,,91,111
406,4,5:00.0,J. Valančiūnas misses 2-pt tip-in at rim,,91,111
407,4,4:57.0,,Defensive rebound by A. Goodwin,91,111
408,4,4:53.0,,I. Thomas makes 2-pt layup at rim (assist by A. Goodwin),91,113
409,4,4:39.0,J. Valančiūnas makes 2-pt jump shot from 16 ft (assist by K. Lowry),,93,113
410,4,4:22.0,,G. Green misses 3-pt jump shot from 24 ft,93,113
411,4,4:20.0,Defensive rebound by L. Williams,,93,113
412,4,4:10.0,K. Lowry makes 3-pt jump shot from 27 ft (assist by L. Williams),,96,113
413,4,4:10.0,,Phoenix full timeout,96,113
414,4,4:10.0,,T. Ennis enters the game for I. Thomas,96,113
415,4,4:10.0,,T. Warren enters the game for G. Green,96,113
416,4,3:54.0,,Shooting foul by L. Nogueira (drawn by A. Goodwin),96,113
417,4,3:54.0,,A. Goodwin makes free throw 1 of 2,96,114
418,4,3:54.0,,A. Goodwin makes free throw 2 of 2,96,115
419,4,3:46.0,L. Williams makes 3-pt jump shot from 28 ft (assist by K. Lowry),,99,115
420,4,3:36.0,,Personal foul by L. Nogueira (drawn by A. Goodwin),99,115
421,4,3:36.0,,A. Goodwin makes free throw 1 of 2,99,116
422,4,3:36.0,,A. Goodwin misses free throw 2 of 2,99,116
423,4,3:35.0,Defensive rebound by L. Nogueira,,99,116
424,4,3:30.0,Personal foul by T. Ennis (drawn by K. Lowry),,99,116
425,4,3:30.0,K. Lowry makes free throw 1 of 2,,100,116
426,4,3:30.0,K. Lowry makes free throw 2 of 2,,101,116
427,4,3:24.0,,A. Goodwin makes 2-pt dunk at rim (assist by T. Ennis),101,118
428,4,3:08.0,J. Valančiūnas misses 2-pt jump shot from 3 ft (block by A. Goodwin),,101,118
429,4,3:06.0,,Defensive rebound by T. Warren,101,118
430,4,3:05.0,,Shooting block foul by J. Johnson (drawn by T. Warren),101,118
431,4,3:05.0,,T. Warren makes free throw 1 of 2,101,119
432,4,3:05.0,L. Fields enters the game for K. Lowry,,101,119
433,4,3:05.0,G. Vásquez enters the game for L. Williams,,101,119
434,4,3:05.0,,T. Warren makes free throw 2 of 2,101,120
435,4,2:44.0,G. Vásquez misses 2-pt jump shot from 22 ft,,101,120
436,4,2:42.0,,Defensive rebound by S. Randolph,101,120
437,4,2:32.0,,A. Goodwin misses 3-pt jump shot from 25 ft,101,120
438,4,2:31.0,,Offensive rebound by Team,101,120
439,4,2:27.0,,M. Morris misses 3-pt jump shot from 22 ft,101,120
440,4,2:25.0,Defensive rebound by L. Nogueira,,101,120
441,4,2:14.0,J. Johnson misses 2-pt jump shot from 14 ft,,101,120
442,4,2:11.0,,Defensive rebound by S. Randolph,101,120
443,4,2:08.0,,A. Goodwin makes 2-pt layup at rim,101,122
444,4,2:08.0,,Shooting foul by L. Nogueira (drawn by A. Goodwin),101,122
445,4,2:08.0,,A. Goodwin makes free throw 1 of 1,101,123
446,4,1:56.0,J. Valančiūnas makes 2-pt dunk at rim (assist by L. Nogueira),,103,123
447,4,1:44.0,,Personal foul by G. Vásquez (drawn by A. Goodwin),103,123
448,4,1:44.0,,A. Goodwin makes free throw 1 of 2,103,124
449,4,1:44.0,T. Hansbrough enters the game for J. Valančiūnas,,103,124
450,4,1:44.0,,A. Goodwin makes free throw 2 of 2,103,125
451,4,1:33.0,L. Nogueira makes 2-pt dunk at rim (assist by T. Hansbrough),,105,125
452,4,1:23.0,,T. Ennis misses 2-pt layup from 1 ft,105,125
453,4,1:21.0,Defensive rebound by J. Johnson,,105,125
454,4,1:15.0,Shooting foul by A. Goodwin (drawn by T. Hansbrough),,105,125
455,4,1:15.0,T. Hansbrough misses free throw 1 of 2,,105,125
456,4,1:15.0,Offensive rebound by Team,,105,125
457,4,1:15.0,T. Hansbrough makes free throw 2 of 2,,106,125
458,4,1:02.0,,T. Warren misses 2-pt jump shot from 18 ft (block by J. Johnson),106,125
459,4,1:00.0,Defensive rebound by L. Fields,,106,125
460,4,0:55.0,Shooting foul by M. Morris (drawn by L. Nogueira),,106,125
461,4,0:55.0,L. Nogueira makes free throw 1 of 2,,107,125
462,4,0:55.0,L. Nogueira makes free throw 2 of 2,,108,125
463,4,0:37.0,,Turnover by A. Goodwin (lost ball; steal by L. Nogueira),108,125
464,4,0:33.0,Turnover by J. Johnson (bad pass),,108,125
465,4,0:10.0,,T. Ennis misses 2-pt jump shot from 12 ft,108,125
466,4,0:08.0,Defensive rebound by J. Johnson,,108,125
467,4,0:00.0,Shooting foul by M. Morris (drawn by T. Hansbrough),,108,125
468,4,0:00.0,T. Hansbrough makes free throw 1 of 2,,109,125
469,4,0:00.0,T. Hansbrough misses free throw 2 of 2,,109,125
470,4,0:00.0,,Defensive rebound by S. Randolph,109,125
