,QUARTER,TIME_REMAINING,UTAH_ACTION,OKLAHOMA CITY_ACTION,UTAH_SCORE,OKLAHOMA CITY_SCORE
382,4,2:34.0,,R. Westbrook misses 2-pt jump shot from 3 ft (block by R. Gobert),91,92
383,4,2:33.0,Defensive rebound by D. Favors,,91,92
384,4,2:14.0,Turnover by G. Hayward (bad pass; steal by R. Westbrook),,91,92
385,4,2:10.0,,D. Waiters makes 2-pt dunk at rim (assist by R. Westbrook),91,94
386,4,1:52.0,T. Burke misses 3-pt jump shot from 25 ft,,91,94
387,4,1:51.0,,Defensive rebound by K. Durant,91,94
388,4,1:30.0,,D. Waiters misses 3-pt jump shot from 23 ft,91,94
389,4,1:29.0,Defensive rebound by T. Burke,,91,94
390,4,1:23.0,Shooting foul by R. Westbrook (drawn by T. Burke),,91,94
391,4,1:23.0,T. Burke makes free throw 1 of 2,,92,94
392,4,1:23.0,T. Burke makes free throw 2 of 2,,93,94
393,4,1:23.0,,Oklahoma City full timeout,93,94
394,4,0:59.0,,R. Westbrook misses 2-pt jump shot from 18 ft,93,94
395,4,0:59.0,Defensive rebound by D. Favors,,93,94
396,4,0:46.0,D. Favors misses 2-pt jump shot from 15 ft,,93,94
397,4,0:45.0,,Defensive rebound by R. Westbrook,93,94
398,4,0:23.0,,D. Waiters makes 3-pt jump shot from 25 ft (assist by K. Durant),93,97
399,4,0:23.0,Utah full timeout,,93,97
400,4,0:23.0,,A. Roberson enters the game for S. Adams,93,97
401,4,0:23.0,J. Ingles enters the game for R. Gobert,,93,97
402,4,0:23.0,T. Booker enters the game for E. Millsap,,93,97
403,4,0:15.0,J. Ingles misses 3-pt jump shot from 22 ft,,93,97
404,4,0:13.0,Offensive rebound by Team,,93,97
405,4,0:13.0,,Loose ball foul by K. Durant (drawn by G. Hayward),93,97
406,4,0:13.0,G. Hayward misses free throw 1 of 2,,93,97
407,4,0:13.0,Offensive rebound by Team,,93,97
408,4,0:13.0,,S. Adams enters the game for A. Roberson,93,97
409,4,0:13.0,E. Millsap enters the game for T. Burke,,93,97
410,4,0:13.0,G. Hayward makes free throw 2 of 2,,94,97
411,4,0:13.0,,Oklahoma City full timeout,94,97
412,4,0:13.0,,A. Morrow enters the game for S. Adams,94,97
413,4,0:13.0,R. Gobert enters the game for D. Favors,,94,97
414,4,0:13.0,,Personal take foul by J. Ingles (drawn by R. Westbrook),94,97
415,4,0:10.0,,R. Westbrook makes 2-pt dunk at rim (assist by A. Morrow),94,99
416,4,0:06.0,Turnover by E. Millsap (lost ball; steal by S. Ibaka),,94,99
