,QUARTER,TIME_REMAINING,ORLANDO_ACTION,BOSTON_ACTION,ORLANDO_SCORE,BOSTON_SCORE
394,4,8:09.0,,Shooting foul by N. Vučević (drawn by K. Olynyk),78,71
395,4,8:09.0,,K. Olynyk misses free throw 1 of 2,78,71
396,4,8:09.0,,Offensive rebound by Team,78,71
397,4,8:09.0,,E. Turner enters the game for M. Smart,78,71
398,4,8:09.0,,K. Olynyk misses free throw 2 of 2,78,71
399,4,8:09.0,Defensive rebound by N. Vučević,,78,71
400,4,7:48.0,A. Gordon misses 2-pt jump shot from 12 ft,,78,71
401,4,7:47.0,Offensive rebound by A. Gordon,,78,71
402,4,7:44.0,L. Ridnour misses 2-pt jump shot from 20 ft,,78,71
403,4,7:43.0,,Defensive rebound by K. Olynyk,78,71
404,4,7:36.0,,Turnover by E. Turner (bad pass),78,71
405,4,7:19.0,Turnover by M. Harkless (bad pass),,78,71
406,4,7:06.0,,Turnover by A. Bradley (bad pass; steal by N. Vučević),78,71
407,4,6:57.0,Shooting foul by B. Bass (drawn by V. Oladipo),,78,71
408,4,6:57.0,V. Oladipo misses free throw 1 of 2,,78,71
409,4,6:57.0,Offensive rebound by Team,,78,71
410,4,6:57.0,,J. Crowder enters the game for K. Olynyk,78,71
411,4,6:57.0,V. Oladipo makes free throw 2 of 2,,79,71
412,4,6:41.0,,E. Turner makes 3-pt jump shot from 24 ft (assist by P. Pressey),79,74
413,4,6:39.0,Orlando full timeout,,79,74
414,4,6:39.0,E. Payton enters the game for L. Ridnour,,79,74
415,4,6:39.0,T. Harris enters the game for A. Gordon,,79,74
416,4,6:21.0,V. Oladipo misses 3-pt jump shot from 23 ft,,79,74
417,4,6:20.0,,Defensive rebound by B. Bass,79,74
418,4,5:59.0,,A. Bradley makes 3-pt jump shot from 24 ft (assist by P. Pressey),79,77
419,4,5:43.0,N. Vučević misses 2-pt jump shot from 16 ft,,79,77
420,4,5:43.0,,Defensive rebound by P. Pressey,79,77
421,4,5:22.0,,E. Turner makes 2-pt jump shot from 17 ft,79,79
422,4,5:06.0,T. Harris makes 2-pt jump shot from 18 ft (assist by E. Payton),,81,79
423,4,4:48.0,,A. Bradley misses 3-pt jump shot from 25 ft,81,79
424,4,4:47.0,Defensive rebound by E. Payton,,81,79
425,4,4:37.0,E. Payton makes 2-pt layup at rim,,83,79
426,4,4:20.0,,J. Crowder misses 3-pt jump shot from 22 ft,83,79
427,4,4:19.0,Defensive rebound by V. Oladipo,,83,79
428,4,4:11.0,Personal foul by A. Bradley (drawn by E. Payton),,83,79
429,4,4:11.0,D. Dedmon enters the game for M. Harkless,,83,79
430,4,4:11.0,,K. Olynyk enters the game for J. Crowder,83,79
431,4,4:01.0,T. Harris misses 2-pt jump shot from 18 ft,,83,79
432,4,4:00.0,,Defensive rebound by B. Bass,83,79
433,4,3:45.0,,E. Turner makes 2-pt jump shot from 16 ft,83,81
434,4,3:23.0,E. Payton misses 3-pt jump shot from 24 ft,,83,81
435,4,3:22.0,,Defensive rebound by E. Turner,83,81
436,4,3:06.0,,Shooting foul by D. Dedmon (drawn by P. Pressey),83,81
437,4,3:06.0,,P. Pressey makes free throw 1 of 2,83,82
438,4,3:06.0,,P. Pressey misses free throw 2 of 2,83,82
439,4,3:06.0,Defensive rebound by V. Oladipo,,83,82
440,4,2:51.0,Orlando full timeout,,83,82
441,4,2:51.0,Official timeout,,83,82
442,4,2:43.0,Turnover by E. Payton (lost ball; steal by P. Pressey),,83,82
443,4,2:33.0,,E. Turner makes 2-pt jump shot from 6 ft,83,84
444,4,2:33.0,,Shooting foul by V. Oladipo (drawn by E. Turner),83,84
445,4,2:33.0,,E. Turner makes free throw 1 of 1,83,85
446,4,2:18.0,Personal block foul by K. Olynyk (drawn by V. Oladipo),,83,85
447,4,2:06.0,N. Vučević makes 2-pt dunk at rim (assist by E. Payton),,85,85
448,4,1:54.0,,E. Turner makes 2-pt jump shot from 12 ft,85,87
449,4,1:38.0,Personal foul by P. Pressey (drawn by E. Payton),,85,87
450,4,1:38.0,M. Harkless enters the game for D. Dedmon,,85,87
451,4,1:38.0,,J. Crowder enters the game for K. Olynyk,85,87
452,4,1:28.0,E. Payton misses 2-pt jump shot from 6 ft,,85,87
453,4,1:27.0,,Defensive rebound by B. Bass,85,87
454,4,1:12.0,,E. Turner makes 2-pt jump shot from 16 ft,85,89
455,4,1:12.0,Orlando full timeout,,85,89
456,4,1:08.0,V. Oladipo misses 2-pt jump shot from 3 ft (block by B. Bass),,85,89
457,4,1:06.0,,Defensive rebound by J. Crowder,85,89
458,4,0:53.0,,B. Bass makes 2-pt layup at rim (assist by E. Turner),85,91
459,4,0:53.0,,Shooting foul by M. Harkless (drawn by B. Bass),85,91
460,4,0:53.0,,B. Bass misses free throw 1 of 1,85,91
461,4,0:53.0,,Offensive rebound by B. Bass,85,91
462,4,0:35.0,,Turnover by E. Turner (bad pass; steal by V. Oladipo),85,91
463,4,0:29.0,Shooting foul by J. Crowder (drawn by E. Payton),,85,91
464,4,0:29.0,E. Payton misses free throw 1 of 2,,85,91
465,4,0:29.0,Offensive rebound by Team,,85,91
466,4,0:29.0,,T. Zeller enters the game for E. Turner,85,91
467,4,0:29.0,,M. Smart enters the game for P. Pressey,85,91
468,4,0:29.0,A. Gordon enters the game for N. Vučević,,85,91
469,4,0:29.0,E. Payton makes free throw 2 of 2,,86,91
470,4,0:29.0,,Boston full timeout,86,91
471,4,0:29.0,,E. Turner enters the game for B. Bass,86,91
472,4,0:29.0,,L. Datome enters the game for M. Smart,86,91
473,4,0:25.0,,Personal foul by A. Gordon (drawn by E. Turner),86,91
474,4,0:25.0,,E. Turner makes free throw 1 of 2,86,92
475,4,0:25.0,N. Vučević enters the game for M. Harkless,,86,92
476,4,0:25.0,D. Dedmon enters the game for A. Gordon,,86,92
477,4,0:25.0,,B. Bass enters the game for L. Datome,86,92
478,4,0:25.0,,P. Pressey enters the game for T. Zeller,86,92
479,4,0:25.0,,E. Turner makes free throw 2 of 2,86,93
480,4,0:25.0,Orlando full timeout,,86,93
481,4,0:25.0,A. Gordon enters the game for D. Dedmon,,86,93
482,4,0:25.0,L. Ridnour enters the game for E. Payton,,86,93
483,4,0:25.0,,M. Smart enters the game for P. Pressey,86,93
484,4,0:23.0,V. Oladipo misses 3-pt jump shot from 23 ft,,86,93
485,4,0:22.0,,Defensive rebound by J. Crowder,86,93
486,4,0:19.0,,Personal block foul by T. Harris (drawn by M. Smart),86,93
487,4,0:19.0,,M. Smart makes free throw 1 of 2,86,94
488,4,0:19.0,,M. Smart makes free throw 2 of 2,86,95
489,4,0:11.0,V. Oladipo makes 2-pt jump shot from 18 ft,,88,95
