,QUARTER,TIME_REMAINING,UTAH_ACTION,ORLANDO_ACTION,UTAH_SCORE,ORLANDO_SCORE
386,4,0:47.0,,Orlando full timeout,100,92
387,4,0:47.0,,K. O'Quinn enters the game for E. Payton,100,92
388,4,0:40.0,,N. Vučević makes 2-pt dunk at rim (assist by V. Oladipo),100,94
389,4,0:32.0,Utah full timeout,,100,94
390,4,0:32.0,,E. Payton enters the game for N. Vučević,100,94
391,4,0:32.0,,D. Dedmon enters the game for K. O'Quinn,100,94
392,4,0:32.0,Turnover by G. Hayward (bad pass),,100,94
393,4,0:32.0,,Orlando full timeout,100,94
394,4,0:32.0,T. Booker enters the game for E. Freedom,,100,94
395,4,0:32.0,,N. Vučević enters the game for D. Dedmon,100,94
396,4,0:32.0,,C. Frye enters the game for E. Payton,100,94
397,4,0:26.0,,T. Harris misses 3-pt jump shot from 28 ft,100,94
398,4,0:25.0,Defensive rebound by A. Burks,,100,94
399,4,0:23.0,Personal take foul by C. Frye (drawn by A. Burks),,100,94
400,4,0:23.0,A. Burks misses free throw 1 of 2,,100,94
401,4,0:23.0,Offensive rebound by Team,,100,94
402,4,0:23.0,A. Burks makes free throw 2 of 2,,101,94
403,4,0:15.0,,C. Frye misses 3-pt jump shot from 26 ft,101,94
404,4,0:13.0,Defensive rebound by A. Burks,,101,94
