,QUARTER,TIME_REMAINING,MIAMI_ACTION,BROOKLYN_ACTION,MIAMI_SCORE,BROOKLYN_SCORE
389,4,3:52.0,Offensive rebound by C. Bosh,,82,78
390,4,3:36.0,,Violation by D. Williams (kicked ball),82,78
391,4,3:24.0,S. Williams misses 2-pt jump shot from 18 ft,,82,78
392,4,3:23.0,Offensive rebound by Team,,82,78
393,4,3:15.0,C. Bosh makes 2-pt jump shot from 20 ft (assist by M. Chalmers),,84,78
394,4,2:51.0,,Personal foul by M. Chalmers (drawn by J. Jack),84,78
395,4,2:51.0,,Brooklyn full timeout,84,78
396,4,2:51.0,,J. Jack makes free throw 1 of 2,84,79
397,4,2:51.0,,J. Jack makes free throw 2 of 2,84,80
398,4,2:37.0,M. Chalmers makes 2-pt jump shot from 4 ft,,86,80
399,4,2:37.0,Shooting foul by J. Jack (drawn by M. Chalmers),,86,80
400,4,2:37.0,M. Chalmers makes free throw 1 of 1,,87,80
401,4,2:22.0,,Turnover by J. Jack (offensive foul),87,80
402,4,2:22.0,,Offensive foul by J. Jack (drawn by M. Chalmers),87,80
403,4,1:58.0,Shooting foul by D. Williams (drawn by M. Chalmers),,87,80
404,4,1:58.0,M. Chalmers makes free throw 1 of 2,,88,80
405,4,1:58.0,,B. Lopez enters the game for K. Garnett,88,80
406,4,1:58.0,M. Chalmers misses free throw 2 of 2,,88,80
407,4,1:57.0,,Defensive rebound by B. Bogdanović,88,80
408,4,1:40.0,,J. Johnson misses 2-pt jump shot from 7 ft,88,80
409,4,1:39.0,Defensive rebound by S. Williams,,88,80
410,4,1:23.0,C. Bosh makes 3-pt jump shot from 25 ft (assist by M. Chalmers),,91,80
411,4,1:23.0,,Brooklyn full timeout,91,80
412,4,1:23.0,U. Haslem enters the game for C. Bosh,,91,80
413,4,1:16.0,,B. Lopez misses 2-pt hook shot from 5 ft,91,80
414,4,1:15.0,Defensive rebound by J. Ennis,,91,80
415,4,1:11.0,Miami full timeout,,91,80
416,4,1:11.0,C. Bosh enters the game for U. Haslem,,91,80
417,4,1:11.0,,K. Garnett enters the game for B. Lopez,91,80
418,4,0:57.0,N. Cole misses 3-pt jump shot from 24 ft,,91,80
419,4,0:56.0,,Defensive rebound by K. Garnett,91,80
420,4,0:47.0,,D. Williams makes 3-pt jump shot from 24 ft (assist by J. Jack),91,83
421,4,0:47.0,Miami full timeout,,91,83
422,4,0:47.0,,M. Teletović enters the game for K. Garnett,91,83
423,4,0:47.0,,A. Anderson enters the game for D. Williams,91,83
424,4,0:35.0,Personal foul by M. Teletović (drawn by N. Cole),,91,83
425,4,0:35.0,N. Cole makes free throw 1 of 2,,92,83
426,4,0:35.0,,D. Williams enters the game for A. Anderson,92,83
427,4,0:35.0,U. Haslem enters the game for C. Bosh,,92,83
428,4,0:35.0,N. Cole makes free throw 2 of 2,,93,83
429,4,0:30.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,93,83
430,4,0:29.0,Defensive rebound by U. Haslem,,93,83
431,4,0:29.0,Personal foul by J. Jack (drawn by U. Haslem),,93,83
432,4,0:29.0,U. Haslem makes free throw 1 of 2,,94,83
433,4,0:29.0,U. Haslem makes free throw 2 of 2,,95,83
434,4,0:22.0,,D. Williams misses 3-pt jump shot from 28 ft,95,83
435,4,0:20.0,Defensive rebound by M. Chalmers,,95,83
