,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,BROOKLYN_ACTION,CHARLOTTE_SCORE,BROOKLYN_SCORE
383,4,7:41.0,,M. Brown misses 2-pt jump shot from 18 ft,99,70
384,4,7:40.0,,Offensive rebound by M. Plumlee,99,70
385,4,7:35.0,,M. Plumlee makes 2-pt layup at rim (assist by J. Jack),99,72
386,4,7:24.0,C. Zeller makes 2-pt dunk at rim (assist by B. Roberts),,101,72
387,4,7:24.0,Shooting foul by C. Jefferson (drawn by C. Zeller),,101,72
388,4,7:24.0,C. Zeller makes free throw 1 of 1,,102,72
389,4,7:15.0,,M. Plumlee misses 2-pt jump shot from 4 ft (block by B. Biyombo),102,72
390,4,7:12.0,,Offensive rebound by M. Brown,102,72
391,4,7:09.0,,C. Jefferson misses 2-pt layup from 3 ft,102,72
392,4,7:08.0,Defensive rebound by B. Biyombo,,102,72
393,4,6:54.0,G. Henderson makes 2-pt jump shot from 19 ft,,104,72
394,4,6:35.0,,M. Brown makes 2-pt layup from 1 ft (assist by J. Jack),104,74
395,4,6:21.0,Shooting foul by C. Jefferson (drawn by B. Biyombo),,104,74
396,4,6:21.0,B. Biyombo makes free throw 1 of 2,,105,74
397,4,6:21.0,,S. Karasev enters the game for J. Jack,105,74
398,4,6:21.0,,D. Morris enters the game for B. Bogdanović,105,74
399,4,6:21.0,J. Taylor enters the game for G. Henderson,,105,74
400,4,6:21.0,J. Maxiell enters the game for C. Zeller,,105,74
401,4,6:21.0,B. Biyombo makes free throw 2 of 2,,106,74
402,4,5:57.0,,M. Plumlee misses 2-pt hook shot from 6 ft,106,74
403,4,5:56.0,Defensive rebound by J. Maxiell,,106,74
404,4,5:41.0,L. Stephenson misses 2-pt dunk at rim,,106,74
405,4,5:41.0,,Defensive rebound by Team,106,74
406,4,5:41.0,,Brooklyn full timeout,106,74
407,4,5:41.0,,J. Jordan enters the game for M. Plumlee,106,74
408,4,5:28.0,,S. Karasev makes 2-pt jump shot from 18 ft,106,76
409,4,5:11.0,B. Roberts misses 3-pt jump shot from 24 ft,,106,76
410,4,5:10.0,,Defensive rebound by J. Jordan,106,76
411,4,5:00.0,,Shooting foul by B. Biyombo (drawn by J. Jordan),106,76
412,4,5:00.0,,J. Jordan makes free throw 1 of 2,106,77
413,4,5:00.0,T. Daniels enters the game for B. Roberts,,106,77
414,4,5:00.0,,J. Jordan makes free throw 2 of 2,106,78
415,4,4:47.0,L. Stephenson makes 2-pt jump shot from 5 ft,,108,78
416,4,4:31.0,,J. Jordan misses 2-pt layup from 2 ft,108,78
417,4,4:30.0,,Offensive rebound by Team,108,78
418,4,4:30.0,N. Vonleh enters the game for B. Biyombo,,108,78
419,4,4:23.0,,S. Karasev makes 2-pt jump shot from 5 ft,108,80
420,4,4:05.0,T. Daniels misses 3-pt jump shot from 23 ft,,108,80
421,4,4:04.0,,Defensive rebound by C. Jefferson,108,80
422,4,3:57.0,,M. Brown misses 3-pt jump shot from 25 ft,108,80
423,4,3:56.0,Defensive rebound by L. Stephenson,,108,80
424,4,3:44.0,J. Taylor misses 3-pt jump shot from 24 ft,,108,80
425,4,3:43.0,,Defensive rebound by J. Jordan,108,80
426,4,3:34.0,,M. Brown makes 2-pt jump shot from 11 ft,108,82
427,4,3:17.0,L. Stephenson makes 2-pt jump shot from 13 ft,,110,82
428,4,3:04.0,,S. Karasev makes 3-pt jump shot from 24 ft (assist by D. Morris),110,85
429,4,2:55.0,Offensive foul by T. Daniels (drawn by S. Karasev),,110,85
430,4,2:55.0,Turnover by T. Daniels (offensive foul),,110,85
431,4,2:55.0,Charlotte full timeout,,110,85
432,4,2:49.0,,Personal foul by J. Taylor (drawn by S. Karasev),110,85
433,4,2:32.0,,M. Brown makes 2-pt jump shot from 18 ft (assist by D. Morris),110,87
434,4,2:13.0,T. Daniels makes 3-pt jump shot from 22 ft (assist by J. Taylor),,113,87
435,4,2:05.0,,D. Morris misses 2-pt jump shot from 17 ft,113,87
436,4,2:03.0,,Offensive rebound by J. Jordan,113,87
437,4,2:02.0,,J. Jordan misses 2-pt tip-in from 1 ft,113,87
438,4,2:02.0,Defensive rebound by J. Taylor,,113,87
439,4,1:50.0,J. Taylor misses 3-pt jump shot from 25 ft,,113,87
440,4,1:49.0,,Defensive rebound by S. Karasev,113,87
441,4,1:45.0,,Turnover by M. Brown (lost ball),113,87
442,4,1:25.0,J. Maxiell misses 2-pt jump shot from 14 ft,,113,87
443,4,1:24.0,,Defensive rebound by S. Karasev,113,87
444,4,1:17.0,,J. Jordan makes 2-pt jump shot from 17 ft (assist by S. Karasev),113,89
445,4,1:04.0,Turnover by J. Maxiell (traveling),,113,89
446,4,0:53.0,,J. Jordan makes 2-pt hook shot from 6 ft (assist by S. Karasev),113,91
447,4,0:37.0,J. Maxiell makes 2-pt hook shot from 8 ft,,115,91
448,4,0:27.0,,M. Brown misses 3-pt jump shot from 25 ft,115,91
449,4,0:26.0,Defensive rebound by L. Stephenson,,115,91
450,4,0:03.0,Turnover by Team (shot clock),,115,91
