,QUARTER,TIME_REMAINING,INDIANA_ACTION,GOLDEN STATE_ACTION,INDIANA_SCORE,GOLDEN STATE_SCORE
393,4,4:17.0,Personal foul by S. Curry (drawn by D. West),,93,105
394,4,4:17.0,D. West makes free throw 1 of 2,,94,105
395,4,4:17.0,D. West makes free throw 2 of 2,,95,105
396,4,4:04.0,,K. Thompson misses 3-pt jump shot from 23 ft,95,105
397,4,4:04.0,,Offensive rebound by Team,95,105
398,4,4:04.0,,Personal block foul by D. West (drawn by D. Green),95,105
399,4,4:04.0,C. Copeland enters the game for C. Miles,,95,105
400,4,3:58.0,,S. Curry misses 3-pt jump shot from 28 ft,95,105
401,4,3:57.0,Defensive rebound by C. Copeland,,95,105
402,4,3:43.0,Turnover by L. Allen (bad pass; steal by K. Thompson),,95,105
403,4,3:37.0,,M. Speights makes 2-pt layup from 1 ft (assist by K. Thompson),95,107
404,4,3:26.0,C. Watson misses 3-pt jump shot from 25 ft,,95,107
405,4,3:24.0,,Defensive rebound by D. Green,95,107
406,4,3:04.0,,K. Thompson misses 3-pt jump shot from 26 ft,95,107
407,4,3:04.0,Defensive rebound by C. Copeland,,95,107
408,4,2:45.0,C. Watson misses 3-pt jump shot from 23 ft,,95,107
409,4,2:44.0,,Defensive rebound by D. Green,95,107
410,4,2:22.0,,M. Speights makes 2-pt jump shot from 18 ft (assist by K. Thompson),95,109
411,4,2:01.0,S. Hill misses 2-pt layup from 2 ft,,95,109
412,4,2:00.0,Offensive rebound by Team,,95,109
413,4,2:00.0,Official timeout,,95,109
414,4,2:00.0,C. Miles enters the game for S. Hill,,95,109
415,4,1:51.0,C. Copeland misses 3-pt jump shot from 24 ft,,95,109
416,4,1:50.0,,Defensive rebound by K. Thompson,95,109
417,4,1:39.0,,Personal take foul by C. Miles (drawn by A. Iguodala),95,109
418,4,1:39.0,,A. Iguodala makes free throw 1 of 2,95,110
419,4,1:39.0,,A. Iguodala misses free throw 2 of 2,95,110
420,4,1:38.0,,Offensive rebound by D. Green,95,110
421,4,1:24.0,,M. Speights makes 2-pt jump shot from 17 ft (assist by S. Curry),95,112
422,4,1:12.0,C. Miles makes 3-pt jump shot from 27 ft (assist by D. West),,98,112
423,4,0:53.0,,S. Curry makes 2-pt layup from 1 ft,98,114
424,4,0:53.0,,Shooting foul by C. Miles (drawn by S. Curry),98,114
425,4,0:53.0,S. Whittington enters the game for D. West,,98,114
426,4,0:53.0,D. Sloan enters the game for C. Watson,,98,114
427,4,0:53.0,,J. Holiday enters the game for K. Thompson,98,114
428,4,0:53.0,,S. Curry makes free throw 1 of 1,98,115
429,4,0:35.0,D. Sloan makes 2-pt jump shot at rim,,100,115
430,4,0:15.0,,M. Speights makes 2-pt dunk at rim (assist by D. Green),100,117
431,4,0:09.0,D. Sloan makes 2-pt layup from 1 ft,,102,117
